,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
0,401014972,PV A&M,2504,loser,28,18.0,0.18181818181818182,0.5,384.0,244.0,0.5517241379310345,8.4,140.0,28.0,5.0,6,60,1.0,1.0,0.0,20:21
2,401021651,Kennesaw St,338,loser,20,19.0,0.3333333333333333,0.6666666666666666,382.0,201.0,0.631578947368421,10.6,181.0,51.0,3.5,7,65,2.0,1.0,1.0,32:37
5,401013342,Purdue,2509,loser,27,23.0,0.5333333333333333,0.0,472.0,270.0,0.6521739130434783,5.9,202.0,25.0,8.1,9,95,3.0,0.0,3.0,26:49
7,401013086,Tulane,2655,loser,17,20.0,0.3684210526315789,0.5,436.0,281.0,0.4864864864864865,7.6,155.0,42.0,3.7,9,83,1.0,1.0,0.0,34:55
8,401021655,SE Louisiana,2545,loser,31,22.0,0.3,0.0,437.0,365.0,0.6904761904761905,8.7,72.0,23.0,3.1,11,89,1.0,0.0,1.0,24:11
11,401022511,San Jose State,23,loser,38,27.0,0.38095238095238093,0.6666666666666666,506.0,365.0,0.5384615384615384,7.0,141.0,38.0,3.7,12,125,3.0,1.0,2.0,28:47
12,401012880,Utah State,328,loser,31,22.0,0.5384615384615384,0.0,344.0,319.0,0.6590909090909091,7.3,25.0,25.0,1.0,7,49,2.0,0.0,2.0,22:16
15,401019473,Temple,218,loser,17,16.0,0.6153846153846154,0.0,251.0,205.0,0.5757575757575758,6.2,46.0,22.0,2.1,6,56,2.0,0.0,2.0,21:21
16,401012804,Kent State,2309,loser,24,24.0,0.29411764705882354,0.6666666666666666,453.0,270.0,0.6829268292682927,6.6,183.0,43.0,4.3,5,38,2.0,0.0,2.0,32:03
18,401012872,Texas,251,loser,29,20.0,0.2,1.0,405.0,263.0,0.5384615384615384,6.7,142.0,36.0,3.9,10,102,3.0,1.0,2.0,27:14
20,401020675,Howard,47,loser,32,26.0,0.5714285714285714,0.0,645.0,484.0,0.5094339622641509,9.1,161.0,39.0,4.1,8,71,4.0,2.0,2.0,28:32
22,401013349,Appalachian St,2026,loser,38,22.0,0.375,1.0,451.0,292.0,0.6666666666666666,7.5,159.0,37.0,4.3,10,105,1.0,0.0,1.0,32:28
24,401012248,Washington,264,loser,16,24.0,0.35714285714285715,0.0,398.0,296.0,0.5625,9.3,102.0,33.0,3.1,10,95,2.0,1.0,1.0,29:00
26,401012684,UNC,153,loser,17,16.0,0.23529411764705882,1.0,301.0,137.0,0.42857142857142855,3.9,164.0,38.0,4.3,13,124,4.0,0.0,4.0,24:03
29,401014975,Miami (OH),193,loser,28,23.0,0.3333333333333333,0.4,444.0,357.0,0.5434782608695652,7.8,87.0,27.0,3.2,8,71,0.0,0.0,0.0,28:12
31,401013048,Kansas,2305,loser,23,14.0,0.35294117647058826,0.0,255.0,199.0,0.5526315789473685,5.2,56.0,32.0,1.8,7,54,1.0,1.0,0.0,28:32
32,401013057,South Dakota,233,loser,24,21.0,0.25,0.0,334.0,257.0,0.42857142857142855,4.6,77.0,21.0,3.7,5,35,0.0,0.0,0.0,22:21
35,401014974,South Alabama,6,loser,26,15.0,0.23076923076923078,0.8,308.0,91.0,0.4782608695652174,4.0,217.0,43.0,5.0,7,82,4.0,2.0,2.0,22:39
36,401012888,Michigan,130,loser,17,20.0,0.46153846153846156,0.0,307.0,249.0,0.6666666666666666,6.9,58.0,33.0,1.8,7,52,2.0,1.0,1.0,31:33
39,401012676,Arizona,12,loser,23,22.0,0.4,1.0,326.0,197.0,0.5,5.8,129.0,35.0,3.7,4,26,0.0,0.0,0.0,23:27
41,401079833,ECU,151,loser,23,28.0,0.38095238095238093,0.6,382.0,314.0,0.5757575757575758,4.8,68.0,29.0,2.3,5,45,3.0,1.0,2.0,33:49
43,401013352,Purdue,2509,loser,19,19.0,0.3076923076923077,0.0,476.0,135.0,0.5833333333333334,5.6,341.0,42.0,8.1,7,85,2.0,2.0,0.0,30:01
44,401014983,Air Force,2005,loser,27,19.0,0.18181818181818182,0.25,373.0,164.0,0.6153846153846154,12.6,209.0,56.0,3.7,5,50,1.0,0.0,1.0,32:47
47,401019478,Temple,218,loser,29,16.0,0.21428571428571427,1.0,355.0,240.0,0.4473684210526316,6.3,115.0,29.0,4.0,6,65,3.0,1.0,2.0,24:18
49,401012729,Nebraska,158,loser,28,25.0,0.38461538461538464,0.0,565.0,236.0,0.6551724137931034,8.1,329.0,54.0,6.1,11,95,3.0,2.0,1.0,29:45
50,401013377,Ball State,2050,loser,16,24.0,0.34782608695652173,1.0,349.0,180.0,0.46,3.6,169.0,47.0,3.6,3,10,2.0,0.0,2.0,34:22
52,401019479,Memphis,235,loser,21,14.0,0.4,0.0,378.0,145.0,0.6,5.8,233.0,24.0,9.7,4,20,4.0,3.0,1.0,17:13
55,401012270,Texas A&M,245,loser,26,25.0,0.375,0.0,501.0,430.0,0.575,10.8,71.0,32.0,2.2,5,32,2.0,2.0,0.0,33:52
57,401014989,Southern Miss,2572,loser,20,23.0,0.4,0.0,436.0,378.0,0.6739130434782609,8.2,58.0,34.0,1.7,4,45,4.0,2.0,2.0,35:37
59,401014992,W Kentucky,98,loser,28,17.0,0.1875,0.0,389.0,347.0,0.5609756097560976,8.5,42.0,31.0,1.4,4,38,1.0,1.0,0.0,26:51
60,401013329,Fresno State,278,loser,14,13.0,0.42857142857142855,1.0,299.0,212.0,0.7058823529411765,6.2,87.0,24.0,3.6,4,40,2.0,0.0,2.0,23:19
62,401012261,Arkansas,8,loser,27,24.0,0.3333333333333333,0.0,443.0,144.0,0.5,6.5,299.0,53.0,5.6,6,60,2.0,0.0,2.0,32:27
65,401014982,Old Dominion,295,loser,20,16.0,0.23076923076923078,0.0,396.0,303.0,0.5135135135135135,8.2,93.0,27.0,3.4,3,35,0.0,0.0,0.0,25:54
66,401012852,UVA,258,loser,16,15.0,0.4375,1.0,294.0,106.0,0.48,4.2,188.0,39.0,4.8,5,56,1.0,1.0,0.0,30:24
68,401013319,Tulsa,202,loser,21,17.0,0.21428571428571427,0.75,353.0,164.0,0.5,6.3,189.0,38.0,5.0,6,45,2.0,0.0,2.0,25:31
