,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
59,401237097,Kentucky,96,loser,41,26.0,0.5454545454545454,0.0,559.0,151.0,0.7777777777777778,8.4,408.0,56.0,7.3,8,81,1.0,1.0,0.0,36:05
61,401234599,Duke,150,loser,31,19.0,0.29411764705882354,1.0,418.0,279.0,0.575,7.0,139.0,37.0,3.8,8,84,1.0,0.0,1.0,25:56
62,401207136,Charlotte,2429,loser,17,22.0,0.375,0.6666666666666666,396.0,314.0,0.75,9.8,82.0,41.0,2.0,3,27,1.0,1.0,0.0,37:49
65,401207138,MTSU,2393,loser,17,18.0,0.4375,1.0,319.0,217.0,0.696969696969697,6.6,102.0,33.0,3.1,6,47,0.0,0.0,0.0,28:25
67,401215305,UL Monroe,2433,loser,30,24.0,0.3333333333333333,1.0,426.0,334.0,0.5636363636363636,6.1,92.0,18.0,5.1,5,45,0.0,0.0,0.0,25:07
69,401237094,Mississippi St,344,loser,14,24.0,0.35294117647058826,0.6666666666666666,400.0,313.0,0.7166666666666667,5.2,87.0,24.0,3.6,4,25,4.0,1.0,3.0,36:20
71,401212531,UCF,2116,loser,26,23.0,0.3888888888888889,1.0,455.0,330.0,0.5490196078431373,6.5,125.0,34.0,3.7,18,124,3.0,2.0,1.0,29:26
72,401235999,Oklahoma,201,loser,30,22.0,0.3076923076923077,1.0,414.0,300.0,0.6944444444444444,8.3,114.0,33.0,3.5,9,93,1.0,0.0,1.0,33:34
74,401236005,Texas,251,loser,45,27.0,0.35294117647058826,1.0,428.0,287.0,0.5660377358490566,5.4,141.0,34.0,4.1,10,86,3.0,1.0,2.0,23:56
76,401237102,Florida,57,loser,38,22.0,0.6666666666666666,1.0,402.0,312.0,0.71875,9.8,90.0,24.0,3.8,5,32,1.0,1.0,0.0,25:23
78,401237105,LSU,99,loser,41,20.0,0.0,0.5,479.0,430.0,0.6041666666666666,9.0,49.0,20.0,2.5,4,30,0.0,0.0,0.0,29:11
80,401240114,The Citadel,2643,loser,9,10.0,0.25,0.6666666666666666,218.0,70.0,0.4444444444444444,7.8,148.0,46.0,3.2,3,30,2.0,0.0,2.0,30:51
82,401240997,UTSA,2636,loser,20,17.0,0.3076923076923077,1.0,359.0,287.0,0.7272727272727273,8.7,72.0,28.0,2.6,9,79,1.0,0.0,1.0,26:58
85,401236004,TCU,2628,loser,14,20.0,0.29411764705882354,0.6666666666666666,342.0,153.0,0.5789473684210527,4.0,189.0,37.0,5.1,5,38,1.0,0.0,1.0,29:45
87,401207143,FIU,2229,loser,28,15.0,0.4444444444444444,0.0,328.0,58.0,0.38095238095238093,2.8,270.0,44.0,6.1,4,25,1.0,0.0,1.0,28:14
88,401237101,Arkansas,8,loser,28,22.0,0.4,1.0,437.0,318.0,0.7333333333333333,10.6,119.0,42.0,2.8,6,26,0.0,0.0,0.0,27:42
90,401234603,Pitt,221,loser,30,24.0,0.2222222222222222,0.75,364.0,266.0,0.5106382978723404,5.7,98.0,40.0,2.5,6,46,1.0,0.0,1.0,30:14
92,401212515,Temple,218,loser,29,25.0,0.6666666666666666,1.0,407.0,241.0,0.7096774193548387,7.8,166.0,33.0,5.0,4,30,1.0,0.0,1.0,24:39
94,401207145,UTEP,2638,loser,17,14.0,0.2857142857142857,0.5,266.0,206.0,0.46153846153846156,5.3,60.0,27.0,2.2,12,128,2.0,1.0,1.0,26:58
97,401215311,Louisiana,309,loser,27,19.0,0.4444444444444444,0.0,413.0,177.0,0.6,7.1,236.0,30.0,7.9,6,50,1.0,0.0,1.0,21:49
98,401215310,Georgia St,2247,loser,52,25.0,0.3333333333333333,0.25,583.0,314.0,0.5142857142857142,9.0,269.0,41.0,6.6,10,96,1.0,1.0,0.0,24:19
101,401212487,Tulane,2655,loser,34,23.0,0.35714285714285715,0.0,387.0,192.0,0.41379310344827586,6.6,195.0,48.0,4.1,11,86,1.0,0.0,1.0,28:59
102,401237109,Auburn,2,loser,22,27.0,0.4375,0.0,481.0,272.0,0.5106382978723404,5.8,209.0,36.0,5.8,9,89,3.0,0.0,3.0,28:43
105,401212548,East Carolina,151,loser,23,19.0,0.23076923076923078,0.6666666666666666,372.0,104.0,0.5,5.2,268.0,45.0,6.0,3,20,2.0,2.0,0.0,28:31
106,401212478,South Florida,58,loser,37,21.0,0.3333333333333333,1.0,324.0,181.0,0.5517241379310345,6.2,143.0,44.0,3.3,11,107,3.0,3.0,0.0,27:39
108,401234613,Louisville,97,loser,7,14.0,0.3333333333333333,1.0,233.0,137.0,0.7727272727272727,6.2,96.0,23.0,4.2,7,60,0.0,0.0,0.0,23:45
110,401239872,E Kentucky,2198,loser,29,21.0,0.35294117647058826,0.6666666666666666,425.0,370.0,0.625,7.7,55.0,30.0,1.8,7,40,1.0,0.0,1.0,34:12
112,401212537,UCF,2116,loser,49,34.0,0.38461538461538464,0.6,798.0,601.0,0.7142857142857143,12.3,197.0,47.0,4.2,10,96,1.0,1.0,0.0,26:23
114,401234612,North Carolina,153,loser,28,27.0,0.16666666666666666,0.0,558.0,374.0,0.5555555555555556,10.4,184.0,45.0,4.1,7,50,1.0,0.0,1.0,33:51
117,401238036,UAB,5,loser,20,17.0,0.5333333333333333,1.0,285.0,110.0,0.43478260869565216,4.8,175.0,40.0,4.4,10,90,2.0,0.0,2.0,29:23
119,401237115,Ole Miss,145,loser,28,25.0,0.625,0.5,444.0,161.0,0.6071428571428571,5.8,283.0,51.0,5.5,1,5,2.0,0.0,2.0,28:12
120,401247296,Iowa,2294,loser,20,19.0,0.3076923076923077,0.5,460.0,265.0,0.5641025641025641,6.8,195.0,36.0,5.4,10,100,2.0,2.0,0.0,29:49
122,401247295,Penn State,213,loser,35,27.0,0.5294117647058824,0.5,488.0,238.0,0.6857142857142857,6.8,250.0,52.0,4.8,10,100,3.0,1.0,2.0,40:25
124,401236009,Iowa State,66,loser,21,18.0,0.2857142857142857,0.0,389.0,162.0,0.5588235294117647,4.8,227.0,33.0,6.9,9,70,1.0,0.0,1.0,29:56
126,401234623,Virginia Tech,259,loser,16,28.0,0.3125,1.0,433.0,223.0,0.4857142857142857,6.4,210.0,43.0,4.9,10,112,3.0,0.0,3.0,30:18
129,401207158,Rice,242,loser,34,26.0,0.4117647058823529,0.5,425.0,242.0,0.5142857142857142,6.9,183.0,45.0,4.1,5,30,3.0,2.0,1.0,32:57
131,401215317,Troy,2653,loser,34,23.0,0.3,0.5,447.0,407.0,0.6666666666666666,8.5,40.0,19.0,2.1,7,61,4.0,2.0,2.0,22:18
132,401207102,Chattanooga,236,loser,10,13.0,0.3333333333333333,0.4,225.0,90.0,0.391304347826087,3.9,135.0,42.0,3.2,4,34,0.0,0.0,0.0,32:21
134,401236012,West Virginia,277,loser,27,22.0,0.25,0.8,438.0,347.0,0.64,6.9,91.0,29.0,3.1,7,69,1.0,1.0,0.0,30:07
136,401248998,Wyoming,2751,loser,34,19.0,0.1875,1.0,361.0,233.0,0.53125,7.3,128.0,35.0,3.7,2,6,1.0,0.0,1.0,25:02
138,401234620,Virginia,258,loser,14,18.0,0.4375,0.6666666666666666,366.0,181.0,0.5,5.7,185.0,35.0,5.3,6,48,1.0,1.0,0.0,28:32
140,401207157,Louisiana Tech,2348,loser,26,15.0,0.375,1.0,247.0,169.0,0.6410256410256411,4.3,78.0,27.0,2.9,4,55,2.0,1.0,1.0,27:39
142,401215321,South Alabama,6,loser,17,16.0,0.3076923076923077,0.0,264.0,200.0,0.7407407407407407,7.4,64.0,33.0,1.9,3,40,1.0,1.0,0.0,28:19
144,401247302,Minnesota,135,loser,44,24.0,0.45454545454545453,1.0,451.0,189.0,0.6666666666666666,12.6,262.0,50.0,5.2,3,21,0.0,0.0,0.0,33:12
146,401212533,East Carolina,151,loser,30,27.0,0.4,1.0,456.0,330.0,0.76,6.6,126.0,28.0,4.5,13,105,3.0,2.0,1.0,35:09
149,401247301,Illinois,356,loser,24,27.0,0.2857142857142857,0.5,472.0,295.0,0.6060606060606061,8.9,177.0,44.0,4.0,7,75,4.0,2.0,2.0,29:22
150,401234624,Boston College,103,loser,28,21.0,0.36363636363636365,0.5,275.0,208.0,0.52,8.3,67.0,34.0,2.0,12,92,0.0,0.0,0.0,29:10
153,401247305,Michigan,130,loser,24,28.0,0.4117647058823529,1.0,452.0,300.0,0.6153846153846154,5.8,152.0,34.0,4.5,10,86,0.0,0.0,0.0,33:47
155,401247303,Iowa,2294,loser,20,20.0,0.35294117647058826,0.6666666666666666,293.0,216.0,0.5098039215686274,4.2,77.0,23.0,3.3,3,20,3.0,0.0,3.0,26:27
156,401207163,UAB,5,loser,34,20.0,0.15384615384615385,1.0,485.0,147.0,0.4782608695652174,6.4,338.0,51.0,6.6,12,105,3.0,1.0,2.0,32:44
159,401236017,Oklahoma St,197,loser,34,32.0,0.25,0.0,530.0,400.0,0.675,10.0,130.0,51.0,2.5,8,70,4.0,3.0,1.0,28:23
161,401234627,Louisville,97,loser,35,23.0,0.5,0.5,548.0,350.0,0.6388888888888888,9.7,198.0,29.0,6.8,7,60,3.0,0.0,3.0,27:49
162,401234628,North Carolina,153,loser,41,24.0,0.6,1.0,536.0,443.0,0.8214285714285714,15.8,93.0,33.0,2.8,6,69,2.0,2.0,0.0,25:26
164,401249856,E Michigan,2199,loser,23,20.0,0.38461538461538464,0.6666666666666666,302.0,241.0,0.6,6.9,61.0,32.0,1.9,2,30,2.0,0.0,2.0,29:03
166,401249860,Ohio,195,loser,27,16.0,0.36363636363636365,0.0,345.0,235.0,0.5909090909090909,10.7,110.0,36.0,3.1,11,74,2.0,2.0,0.0,25:13
168,401249889,Ball State,2050,loser,31,26.0,0.6,0.0,478.0,309.0,0.59375,9.7,169.0,38.0,4.4,6,63,1.0,0.0,1.0,27:03
171,401234630,NC State,152,loser,41,24.0,0.5833333333333334,0.0,410.0,279.0,0.6896551724137931,9.6,131.0,34.0,3.9,8,78,1.0,0.0,1.0,27:00
173,401234636,Virginia Tech,259,loser,35,24.0,0.4,1.0,418.0,217.0,0.7407407407407407,8.0,201.0,31.0,6.5,5,45,1.0,1.0,0.0,22:33
174,401247307,Nebraska,158,loser,13,28.0,0.25,0.6666666666666666,442.0,218.0,0.5333333333333333,4.8,224.0,43.0,5.2,9,55,2.0,0.0,2.0,32:27
176,401249400,Arizona St,9,loser,27,20.0,0.42857142857142855,0.0,392.0,134.0,0.4782608695652174,5.8,258.0,38.0,6.8,4,34,3.0,3.0,0.0,25:22
178,401212480,South Florida,58,loser,33,16.0,0.16666666666666666,0.0,330.0,217.0,0.6896551724137931,7.5,113.0,33.0,3.4,4,38,0.0,0.0,0.0,29:25
180,401253924,Arkansas St,2032,loser,20,24.0,0.3888888888888889,0.5,423.0,224.0,0.525,5.6,199.0,44.0,4.5,7,48,2.0,0.0,2.0,31:45
182,401236022,West Virginia,277,loser,13,21.0,0.35294117647058826,0.0,360.0,317.0,0.7,6.3,43.0,26.0,1.7,6,50,0.0,0.0,0.0,34:21
184,401215326,Troy,2653,loser,13,14.0,0.3125,0.0,235.0,201.0,0.44680851063829785,4.3,34.0,14.0,2.4,3,27,2.0,0.0,2.0,17:13
187,401234631,Syracuse,183,loser,13,14.0,0.2727272727272727,0.0,240.0,188.0,0.6333333333333333,6.3,52.0,21.0,2.5,7,69,2.0,1.0,1.0,21:11
188,401237126,Vanderbilt,238,loser,17,30.0,0.5333333333333333,0.6666666666666666,478.0,336.0,0.6739130434782609,7.3,142.0,36.0,3.9,6,52,5.0,2.0,3.0,32:10
191,401236020,Kansas St,2306,loser,18,15.0,0.4444444444444444,0.0,370.0,143.0,0.45454545454545453,6.5,227.0,44.0,5.2,6,50,2.0,1.0,1.0,31:51
192,401207169,Western KY,98,loser,6,16.0,0.4117647058823529,0.5,257.0,163.0,0.475,4.1,94.0,27.0,3.5,6,50,0.0,0.0,0.0,33:49
194,401249402,UCLA,26,loser,42,23.0,0.5833333333333334,0.0,478.0,303.0,0.5,7.6,175.0,25.0,7.0,9,69,4.0,3.0,1.0,20:29
196,401236018,Baylor,239,loser,31,17.0,0.36363636363636365,1.0,366.0,295.0,0.6666666666666666,8.9,71.0,27.0,2.6,7,65,2.0,0.0,2.0,26:55
198,401234632,Clemson,228,loser,40,22.0,0.26666666666666666,0.5,473.0,439.0,0.6590909090909091,10.0,34.0,33.0,1.0,4,46,3.0,3.0,0.0,29:38
200,401249007,New Mexico,167,loser,33,24.0,0.3333333333333333,1.0,499.0,220.0,0.5135135135135135,5.9,279.0,38.0,7.3,7,57,1.0,0.0,1.0,32:22
202,401249865,E Michigan,2199,loser,31,22.0,0.2727272727272727,0.3333333333333333,477.0,250.0,0.5862068965517241,8.6,227.0,41.0,5.5,5,48,1.0,1.0,0.0,29:43
204,401249866,Toledo,2649,loser,38,29.0,0.5625,0.5,501.0,339.0,0.6521739130434783,7.4,162.0,39.0,4.2,11,63,1.0,0.0,1.0,38:32
206,401237132,Vanderbilt,238,loser,35,29.0,0.6470588235294118,1.0,407.0,227.0,0.6285714285714286,6.5,180.0,45.0,4.0,6,50,0.0,0.0,0.0,32:26
208,401234642,Wake Forest,154,loser,53,30.0,0.5,0.0,606.0,429.0,0.6444444444444445,9.5,177.0,46.0,3.8,4,20,0.0,0.0,0.0,28:48
211,401234641,Virginia Tech,259,loser,24,23.0,0.4375,0.0,362.0,202.0,0.6333333333333333,6.7,160.0,41.0,3.9,2,10,1.0,0.0,1.0,27:24
212,401247320,Penn State,213,loser,23,30.0,0.47058823529411764,0.6,501.0,256.0,0.48717948717948717,6.6,245.0,52.0,4.7,4,50,2.0,1.0,1.0,36:24
215,401247314,Rutgers,164,loser,20,19.0,0.2857142857142857,1.0,422.0,256.0,0.6176470588235294,7.5,166.0,33.0,5.0,7,56,3.0,0.0,3.0,25:22
216,401215328,Georgia St,2247,loser,13,16.0,0.47368421052631576,0.0,300.0,152.0,0.3333333333333333,4.6,148.0,38.0,3.9,3,44,1.0,1.0,0.0,25:25
218,401207178,Southern Miss,2572,loser,7,13.0,0.25,0.0,221.0,67.0,0.42857142857142855,4.8,154.0,37.0,4.2,1,15,0.0,0.0,0.0,25:18
221,401249403,Arizona,12,loser,30,26.0,0.4,1.0,444.0,286.0,0.6666666666666666,7.9,158.0,40.0,4.0,7,80,1.0,0.0,1.0,30:04
222,401215331,Texas St,326,loser,38,18.0,0.3333333333333333,0.0,299.0,269.0,0.59375,8.4,30.0,19.0,1.6,3,30,3.0,0.0,3.0,18:41
225,401249406,Stanford,24,loser,32,24.0,0.3125,0.5,397.0,327.0,0.5535714285714286,5.8,70.0,21.0,3.3,7,50,1.0,1.0,0.0,31:27
226,401236023,Baylor,239,loser,23,20.0,0.375,0.5,360.0,153.0,0.6538461538461539,5.9,207.0,48.0,4.3,6,42,1.0,0.0,1.0,33:27
229,401247315,Purdue,2509,loser,20,15.0,0.23529411764705882,0.6666666666666666,265.0,263.0,0.5490196078431373,5.2,2.0,17.0,0.1,6,24,1.0,1.0,0.0,24:58
231,401249015,New Mexico,167,loser,20,21.0,0.4117647058823529,0.0,352.0,211.0,0.5454545454545454,6.4,141.0,44.0,3.2,2,30,1.0,0.0,1.0,32:15
232,401212491,SMU,2567,loser,24,25.0,0.25,0.3333333333333333,351.0,200.0,0.5,5.6,151.0,40.0,3.8,11,70,1.0,0.0,1.0,30:42
234,401249404,Oregon St,204,loser,21,16.0,0.3333333333333333,0.3333333333333333,252.0,85.0,0.4583333333333333,3.5,167.0,34.0,4.9,6,55,2.0,1.0,1.0,23:01
237,401249872,C Michigan,2117,loser,44,17.0,0.1,1.0,406.0,187.0,0.6666666666666666,8.9,219.0,36.0,6.1,8,55,0.0,0.0,0.0,24:49
238,401249870,N Illinois,2459,loser,25,24.0,0.46153846153846156,1.0,412.0,300.0,0.6585365853658537,7.3,112.0,32.0,3.5,7,68,1.0,0.0,1.0,32:10
240,401212526,Tulane,2655,loser,24,18.0,0.3333333333333333,0.0,302.0,76.0,0.47058823529411764,4.5,226.0,51.0,4.4,7,63,1.0,0.0,1.0,29:20
242,401247325,Purdue,2509,loser,31,28.0,0.6666666666666666,1.0,492.0,367.0,0.813953488372093,8.5,125.0,25.0,5.0,4,38,1.0,0.0,1.0,29:42
245,401237136,Arkansas,8,loser,24,14.0,0.0,1.0,443.0,339.0,0.6538461538461539,13.0,104.0,27.0,3.9,5,42,1.0,0.0,1.0,18:17
246,401247326,Indiana,84,loser,35,19.0,0.3076923076923077,0.3333333333333333,490.0,491.0,0.5294117647058824,9.6,-1.0,16.0,-0.1,2,30,4.0,3.0,1.0,23:36
248,401215334,Arkansas St,2032,loser,45,30.0,0.5555555555555556,0.6666666666666666,654.0,462.0,0.5625,9.6,192.0,42.0,4.6,9,82,1.0,1.0,0.0,37:37
250,401235975,GA Southern,290,loser,27,12.0,0.4444444444444444,0.0,311.0,136.0,0.6923076923076923,10.5,175.0,32.0,5.5,3,15,1.0,0.0,1.0,21:36
253,401207185,Southern Miss,2572,loser,20,18.0,0.4,0.0,347.0,272.0,0.5641025641025641,7.0,75.0,26.0,2.9,5,44,1.0,0.0,1.0,28:30
255,401212540,UCF,2116,loser,33,23.0,0.5789473684210527,0.0,359.0,243.0,0.5306122448979592,5.0,116.0,35.0,3.3,5,65,1.0,0.0,1.0,22:52
257,401240641,Troy,2653,loser,17,18.0,0.5714285714285714,0.0,392.0,300.0,0.6410256410256411,7.7,92.0,23.0,4.0,5,39,2.0,0.0,2.0,22:39
258,401249411,California,25,loser,27,24.0,0.5,0.5,439.0,315.0,0.6666666666666666,7.5,124.0,38.0,3.3,7,59,2.0,0.0,2.0,38:06
260,401249019,San Diego St,21,loser,21,16.0,0.25,0.0,293.0,184.0,0.56,7.4,109.0,36.0,3.0,6,48,1.0,1.0,0.0,27:07
262,401249415,UCLA,26,loser,35,27.0,0.47058823529411764,0.5,462.0,195.0,0.6129032258064516,6.3,267.0,51.0,5.2,8,60,4.0,2.0,2.0,30:27
264,401237139,Mississippi St,344,loser,24,20.0,0.5384615384615384,0.0,358.0,336.0,0.7884615384615384,6.5,22.0,14.0,1.6,3,25,0.0,0.0,0.0,32:07
267,401237141,South Carolina,2579,loser,10,18.0,0.375,0.5,283.0,169.0,0.6060606060606061,5.1,114.0,36.0,3.2,11,85,1.0,0.0,1.0,31:26
268,401234647,Liberty,2335,loser,14,17.0,0.375,0.0,279.0,172.0,0.40625,5.4,107.0,38.0,2.8,7,45,3.0,0.0,3.0,29:42
271,401247324,Rutgers,164,loser,42,24.0,0.3888888888888889,0.5,486.0,381.0,0.6590909090909091,8.7,105.0,40.0,2.6,12,99,1.0,0.0,1.0,29:13
273,401249017,Hawai'i,62,loser,32,25.0,0.3684210526315789,1.0,394.0,253.0,0.5208333333333334,5.3,141.0,35.0,4.0,6,45,0.0,0.0,0.0,30:40
275,401236029,Texas,251,loser,20,21.0,0.36363636363636365,0.0,448.0,303.0,0.6,10.1,145.0,35.0,4.1,7,56,1.0,1.0,0.0,27:03
276,401247332,Nebraska,158,loser,20,20.0,0.3333333333333333,1.0,338.0,195.0,0.84,7.8,143.0,38.0,3.8,4,40,2.0,2.0,0.0,25:36
279,401249874,E Michigan,2199,loser,23,22.0,0.5384615384615384,1.0,439.0,365.0,0.6216216216216216,9.9,74.0,31.0,2.4,2,15,5.0,2.0,3.0,26:44
281,401249417,California,25,loser,23,20.0,0.35714285714285715,1.0,392.0,151.0,0.6333333333333333,5.0,241.0,35.0,6.9,2,15,2.0,2.0,0.0,25:47
282,401249418,Oregon,2483,loser,38,23.0,0.4,0.0,468.0,285.0,0.625,8.9,183.0,34.0,5.4,7,51,3.0,1.0,2.0,25:58
284,401249875,N Illinois,2459,loser,27,18.0,0.3333333333333333,0.8,350.0,238.0,0.6216216216216216,6.4,112.0,43.0,2.6,8,90,0.0,0.0,0.0,40:00
286,401215339,GA Southern,290,loser,24,13.0,0.25,1.0,370.0,74.0,0.6,7.4,296.0,47.0,6.3,3,23,2.0,1.0,1.0,30:48
288,401236032,Texas Tech,2641,loser,44,26.0,0.25,0.8,639.0,384.0,0.6739130434782609,8.3,255.0,38.0,6.7,7,60,3.0,2.0,1.0,29:30
291,401249873,Toledo,2649,loser,24,20.0,0.4166666666666667,0.0,449.0,407.0,0.75,10.2,42.0,28.0,1.5,12,101,2.0,1.0,1.0,26:59
293,401234655,Syracuse,183,loser,29,16.0,0.4,0.5,257.0,254.0,0.5111111111111111,5.6,3.0,25.0,0.1,7,74,0.0,0.0,0.0,25:57
295,401215337,Arkansas St,2032,loser,31,25.0,0.35714285714285715,0.4,494.0,324.0,0.6333333333333333,10.8,170.0,43.0,4.0,7,59,0.0,0.0,0.0,28:57
297,401247328,Purdue,2509,loser,30,25.0,0.36363636363636365,0.5,412.0,237.0,0.5714285714285714,6.8,175.0,33.0,5.3,7,47,1.0,0.0,1.0,24:52
298,401237147,Mississippi St,344,loser,24,23.0,0.21428571428571427,1.0,479.0,440.0,0.7258064516129032,7.1,39.0,16.0,2.4,5,47,1.0,1.0,0.0,32:27
300,401234649,Louisville,97,loser,27,23.0,0.5833333333333334,1.0,495.0,296.0,0.6129032258064516,9.5,199.0,35.0,5.7,4,41,3.0,2.0,1.0,29:03
302,401236028,Kansas St,2306,loser,31,14.0,0.3076923076923077,1.0,344.0,88.0,0.5,4.9,256.0,35.0,7.3,7,76,2.0,0.0,2.0,25:42
305,401264080,Navy,2426,loser,7,14.0,0.15384615384615385,0.6,321.0,88.0,0.3076923076923077,6.8,233.0,52.0,4.5,2,15,2.0,1.0,1.0,33:58
306,401265458,Utah,254,loser,21,19.0,0.42857142857142855,0.5,359.0,144.0,0.6956521739130435,6.3,215.0,42.0,5.1,2,25,4.0,2.0,2.0,34:24
308,401249024,Nevada,2440,loser,21,23.0,0.5,1.0,376.0,168.0,0.8,6.7,208.0,36.0,5.8,8,79,0.0,0.0,0.0,32:07
311,401252117,App State,2026,loser,21,19.0,0.5625,0.6666666666666666,290.0,92.0,0.47619047619047616,4.4,198.0,49.0,4.0,5,46,3.0,1.0,2.0,35:43
312,401236037,Oklahoma St,197,loser,22,16.0,0.3684210526315789,0.0,418.0,270.0,0.4444444444444444,7.5,148.0,40.0,3.7,5,50,1.0,0.0,1.0,28:09
314,401236035,Kansas,2305,loser,13,14.0,0.2222222222222222,0.2,214.0,102.0,0.5862068965517241,3.5,112.0,44.0,2.5,5,51,0.0,0.0,0.0,34:23
