,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
230,230,401114220,2019,4,regular,2019-09-21T01:00:00.000Z,False,True,False,True,55719,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,30,"[14, 0, 7, 9]",0.5334495094627137,1658.0,1670.0,254,Utah,fbs,Pac-12,23,"[7, 3, 7, 6]",0.4665504905372862,1707.0,1695.0,7.5519105199,https://www.youtube.com/watch?v=7qECbbzX-8o,,7,True
242,242,401110801,2019,4,regular,2019-09-21T16:00:00.000Z,False,True,False,False,46850,3974,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,20,"[7, 6, 0, 7]",0.3116150666128953,1496.0,1484.0,25,California,fbs,Pac-12,28,"[7, 7, 14, 0]",0.6883849333871047,1535.0,1547.0,5.14084114449999,https://www.youtube.com/watch?v=xStG3iDvJWs,,-8,True
245,245,401119267,2019,4,regular,2019-09-21T19:00:00.000Z,False,True,False,False,17286,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,34,"[7, 14, 0, 13]",0.6388417344637656,,,2115,Central Connecticut,fcs,NEC,29,"[15, 0, 0, 14]",0.3611582655362344,,,3.83496217969999,,,5,True
247,247,401112461,2019,4,regular,2019-09-21T19:30:00.000Z,False,True,False,False,42056,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,35,"[7, 14, 7, 7]",0.8542395407583443,1566.0,1575.0,2116,UCF,fbs,American Athletic,34,"[0, 10, 21, 3]",0.1457604592416557,1852.0,1843.0,8.7235267009,https://www.youtube.com/watch?v=_J34GUcvKcs,,1,True
248,248,401112459,2019,4,regular,2019-09-21T19:30:00.000Z,False,True,False,False,50500,3787,Kenan Stadium,153,North Carolina,fbs,ACC,31,"[7, 10, 7, 7]",0.814307894259335,1428.0,1439.0,2026,App State,fbs,Sun Belt,34,"[13, 14, 7, 0]",0.1856921057406649,1693.0,1682.0,6.59439979609999,https://www.youtube.com/watch?v=C7G1_GuQI38,,-3,True
249,249,401110804,2019,4,regular,2019-09-21T19:30:00.000Z,False,True,False,True,101681,3795,Kyle Field,245,Texas A&M,fbs,SEC,20,"[0, 3, 0, 17]",0.2528112112078484,1772.0,1763.0,2,Auburn,fbs,SEC,28,"[14, 0, 7, 7]",0.7471887887921516,1850.0,1859.0,4.390236905,https://www.youtube.com/watch?v=TvvlJg8E6CU,,-8,True
251,251,401112131,2019,4,regular,2019-09-21T19:30:00.000Z,False,True,False,False,41250,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,38,"[7, 10, 7, 14]",0.5174841569794603,1609.0,1600.0,2567,SMU,fbs,American Athletic,41,"[18, 13, 0, 10]",0.4825158430205397,1531.0,1540.0,6.7994987519,https://www.youtube.com/watch?v=f8oww3bHYoM,,-3,True
256,256,401117509,2019,4,regular,2019-09-21T19:30:00.000Z,False,True,False,False,16246,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,24,"[0, 14, 3, 7]",0.8793401953901562,1360.0,1363.0,2751,Wyoming,fbs,Mountain West,21,"[7, 0, 0, 14]",0.1206598046098438,1505.0,1502.0,6.6122062351,https://www.youtube.com/watch?v=8Fm0y5frFz0,,3,True
258,258,401112458,2019,4,regular,2019-09-21T20:00:00.000Z,False,True,False,False,49997,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,17,"[7, 0, 7, 3]",0.9671606280703808,1603.0,1592.0,2117,Central Michigan,fbs,Mid-American,12,"[0, 2, 3, 7]",0.0328393719296191,1179.0,1190.0,1.58395755009999,https://www.youtube.com/watch?v=wd5cEOwWQcw,,5,True
261,261,401114340,2019,4,regular,2019-09-21T20:30:00.000Z,False,True,False,False,27269,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,55,"[14, 17, 17, 7]",0.1366388017335154,1191.0,1190.0,166,New Mexico State,fbs,FBS Independents,52,"[17, 14, 7, 14]",0.8633611982664845,1046.0,1047.0,6.65361916319999,https://www.youtube.com/watch?v=KChO39qVKEk,,3,True
262,262,401112099,2019,4,regular,2019-09-21T20:30:00.000Z,False,True,False,True,35816,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,24,"[0, 7, 10, 7]",0.6746557390635914,1459.0,1463.0,277,West Virginia,fbs,Big 12,29,"[7, 3, 10, 9]",0.3253442609364085,1649.0,1645.0,5.4239055287,https://www.youtube.com/watch?v=R17y3AEqsbc,,-5,True
269,269,401112075,2019,4,regular,2019-09-21T23:00:00.000Z,False,True,False,False,20198,3895,Rice Stadium,242,Rice,fbs,Conference USA,13,"[0, 3, 3, 7]",0.0226410577545047,1164.0,1179.0,239,Baylor,fbs,Big 12,21,"[7, 14, 0, 0]",0.9773589422454952,1569.0,1554.0,1.4159310842,https://www.youtube.com/watch?v=6Jibafwximw,,-8,True
270,270,401121942,2019,4,regular,2019-09-21T23:00:00.000Z,False,True,False,True,15803,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,37,"[10, 7, 3, 7, 7, 0, 3]",0.6,1147.0,1148.0,2247,Georgia State,fbs,Sun Belt,34,"[7, 10, 0, 10, 7, 0, 0]",0.4,1144.0,1143.0,,,,3,True
272,272,401110798,2019,4,regular,2019-09-21T23:30:00.000Z,False,True,False,False,56058,3887,Razorback Stadium,8,Arkansas,fbs,SEC,24,"[7, 0, 3, 14]",0.0503203622954436,1381.0,1351.0,23,San José State,fbs,Mountain West,31,"[7, 17, 0, 7]",0.9496796377045564,1175.0,1205.0,6.4567523302,https://www.youtube.com/watch?v=0Jn-KbUGdcw,,-7,True
274,274,401112125,2019,4,regular,2019-09-21T23:30:00.000Z,False,True,False,True,96936,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,36,"[0, 21, 7, 8]",0.8640666786853498,1758.0,1760.0,197,Oklahoma State,fbs,Big 12,30,"[3, 17, 3, 7]",0.1359333213146502,1655.0,1653.0,5.2489351815,https://www.youtube.com/watch?v=qhxOK8myfEI,,6,True
276,276,401110800,2019,4,regular,2019-09-22T00:00:00.000Z,False,True,False,False,93246,3917,Sanford Stadium,61,Georgia,fbs,SEC,23,"[0, 7, 6, 10]",0.9526453526025648,1990.0,1991.0,87,Notre Dame,fbs,FBS Independents,17,"[0, 10, 0, 7]",0.0473546473974353,1857.0,1856.0,3.8209806355,https://www.youtube.com/watch?v=L43HVaImNPU,,6,True
277,277,401112148,2019,4,regular,2019-09-22T00:00:00.000Z,False,True,False,True,44512,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,38,"[14, 7, 14, 3]",0.0089176491222897,1366.0,1372.0,158,Nebraska,fbs,Big Ten,42,"[7, 7, 13, 15]",0.9910823508777102,1572.0,1566.0,8.7233650836,https://www.youtube.com/watch?v=Bmhy1ncoXUs,,-4,True
279,279,401114155,2019,4,regular,2019-09-22T02:00:00.000Z,False,True,False,True,45786,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,31,"[0, 21, 3, 7]",0.1119281901256031,1620.0,1607.0,38,Colorado,fbs,Pac-12,34,"[14, 10, 7, 3]",0.8880718098743968,1480.0,1493.0,7.937684119,https://www.youtube.com/watch?v=-Viag57w2kU,,-3,True
281,281,401117507,2019,4,regular,2019-09-22T02:15:00.000Z,False,True,False,False,24464,5388,Canvas Stadium,36,Colorado State,fbs,Mountain West,35,"[7, 6, 14, 8]",0.3734494632701636,1222.0,1231.0,2649,Toledo,fbs,Mid-American,41,"[7, 7, 21, 6]",0.6265505367298364,1512.0,1503.0,6.9052906935,https://www.youtube.com/watch?v=gyxOoplCgq8,,-6,True
282,282,401114215,2019,4,regular,2019-09-22T02:30:00.000Z,False,True,False,True,32952,3820,Gesa Field,265,Washington State,fbs,Pac-12,63,"[7, 28, 14, 14]",0.817224642377335,1759.0,1724.0,26,UCLA,fbs,Pac-12,67,"[10, 7, 21, 29]",0.1827753576226649,1370.0,1405.0,4.7376590938,https://www.youtube.com/watch?v=JmBOvdO_8UA,,-4,True
283,283,401117508,2019,4,regular,2019-09-22T02:30:00.000Z,False,True,False,True,27367,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,17,"[3, 0, 0, 14]",0.1196041638331452,1501.0,1506.0,328,Utah State,fbs,Mountain West,23,"[7, 13, 3, 0]",0.8803958361668548,1728.0,1723.0,4.48979111879999,https://www.youtube.com/watch?v=xRYMEmRKbr8,,-6,True
289,289,401114156,2019,5,regular,2019-09-28T02:30:00.000Z,False,True,False,True,47532,3831,California Memorial Stadium,25,California,fbs,Pac-12,17,"[7, 0, 7, 3]",0.0181814366858204,1547.0,1538.0,9,Arizona State,fbs,Pac-12,24,"[7, 0, 7, 10]",0.9818185633141796,1607.0,1616.0,6.774791896,https://www.youtube.com/watch?v=GDEuJ055eXI,,-7,True
295,295,401117213,2019,5,regular,2019-09-28T16:00:00.000Z,False,True,False,False,24889,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,28,"[0, 3, 11, 14]",0.9126050884995498,1503.0,1511.0,252,BYU,fbs,FBS Independents,21,"[0, 7, 14, 0]",0.0873949115004502,1478.0,1470.0,8.04097262079999,https://www.youtube.com/watch?v=vfodJ8jKguM,,7,True
298,298,401110811,2019,5,regular,2019-09-28T16:00:00.000Z,False,True,False,False,24519,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,24,"[14, 0, 7, 3]",0.5210024678043401,1434.0,1436.0,2459,Northern Illinois,fbs,Mid-American,18,"[0, 0, 10, 8]",0.4789975321956599,1330.0,1328.0,2.9047008191,https://www.youtube.com/watch?v=La5gq5KZBZQ,,6,True
299,299,401110807,2019,5,regular,2019-09-28T16:00:00.000Z,False,True,True,True,51441,3687,AT&T Stadium,8,Arkansas,fbs,SEC,27,"[0, 17, 7, 3]",0.2080932044026485,1351.0,1368.0,245,Texas A&M,fbs,SEC,31,"[7, 14, 0, 10]",0.7919067955973516,1763.0,1746.0,5.7618896109,https://www.youtube.com/watch?v=N-OZ64C42Yo,,-4,True
301,301,401112470,2019,5,regular,2019-09-28T16:30:00.000Z,False,True,False,False,44141,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,17,"[0, 10, 0, 7]",0.9895544784272704,,,48,Delaware,fcs,CAA,14,"[0, 7, 7, 0]",0.0104455215727296,,,4.9979044197,https://www.youtube.com/watch?v=5BkwmurzBtw,,3,True
302,302,401114356,2019,5,regular,2019-09-28T19:30:00.000Z,False,True,False,False,7284,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,37,"[7, 13, 14, 3]",0.9877899787225098,1032.0,1047.0,2006,Akron,fbs,Mid-American,29,"[7, 7, 7, 8]",0.0122100212774901,1076.0,1061.0,5.1748653577,,,8,True
305,305,401112466,2019,5,regular,2019-09-28T19:30:00.000Z,False,True,False,True,39352,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,24,"[0, 17, 0, 7]",0.4880366306888842,1517.0,1517.0,154,Wake Forest,fbs,ACC,27,"[10, 7, 3, 7]",0.5119633693111159,1592.0,1592.0,6.9560529739,https://www.youtube.com/watch?v=IKbvLWhvJ-k,,-3,True
306,306,401112467,2019,5,regular,2019-09-28T19:30:00.000Z,False,True,False,True,50500,3787,Kenan Stadium,153,North Carolina,fbs,ACC,20,"[7, 7, 0, 6]",0.635886174951421,1439.0,1468.0,228,Clemson,fbs,ACC,21,"[0, 14, 0, 7]",0.364113825048579,2186.0,2157.0,4.7047592186,https://www.youtube.com/watch?v=9FEg9tRNLJc,,-1,True
307,307,401112076,2019,5,regular,2019-09-28T19:30:00.000Z,False,True,False,True,42359,4727,McLane Stadium,239,Baylor,fbs,Big 12,23,"[0, 7, 13, 3]",0.5994803537971419,1554.0,1557.0,66,Iowa State,fbs,Big 12,21,"[0, 0, 0, 21]",0.400519646202858,1761.0,1758.0,7.34354699009999,https://www.youtube.com/watch?v=gARLS-D17VM,,2,True
308,308,401112232,2019,5,regular,2019-09-28T19:30:00.000Z,False,True,False,True,50629,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,31,"[3, 7, 7, 14]",0.1007357017001858,1493.0,1488.0,135,Minnesota,fbs,Big Ten,38,"[14, 14, 10, 0]",0.8992642982998141,1602.0,1607.0,3.4378553454,https://www.youtube.com/watch?v=CVWhggxy5o8,,-7,True
318,318,401121944,2019,5,regular,2019-09-28T22:00:00.000Z,False,True,False,True,26437,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,43,"[10, 21, 6, 6]",0.2837790314758362,1552.0,1528.0,2032,Arkansas State,fbs,Sun Belt,50,"[21, 10, 14, 5]",0.7162209685241638,1421.0,1445.0,9.2856238794,https://www.youtube.com/watch?v=C_rwTAxnjWo,,-7,True
319,319,401114350,2019,5,regular,2019-09-28T22:00:00.000Z,False,True,False,False,17101,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,17,"[7, 7, 3, 0]",0.993955980319196,1303.0,1306.0,167,New Mexico,fbs,Mountain West,10,"[0, 3, 0, 7]",0.0060440196808041,1190.0,1187.0,3.54833128819999,,,7,True
320,320,401114271,2019,5,regular,2019-09-28T22:00:00.000Z,False,True,False,False,18643,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Conference USA,21,"[3, 0, 10, 8]",0.9482528763465718,1230.0,1219.0,151,East Carolina,fbs,American Athletic,24,"[10, 7, 0, 7]",0.0517471236534281,1128.0,1139.0,6.3292992183,https://www.youtube.com/watch?v=VPIF1DBN9AY,,-3,True
322,322,401114268,2019,5,regular,2019-09-28T23:00:00.000Z,False,True,False,True,19075,3895,Rice Stadium,242,Rice,fbs,Conference USA,20,"[7, 7, 0, 3, 3]",0.9688870940576392,1179.0,1189.0,2348,Louisiana Tech,fbs,Conference USA,23,"[7, 0, 7, 3, 6]",0.0311129059423609,1434.0,1424.0,9.0700841545,https://www.youtube.com/watch?v=kAc8z7yMy4c,,-3,True
325,325,401114273,2019,5,regular,2019-09-28T23:00:00.000Z,False,True,False,True,20304,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,20,"[3, 10, 0, 7]",0.8672189561953731,1329.0,1353.0,5,UAB,fbs,Conference USA,13,"[3, 7, 3, 0]",0.1327810438046268,1567.0,1543.0,6.172078609,https://www.youtube.com/watch?v=2lXeGbTw_N8,,7,True
326,326,401114202,2019,5,regular,2019-09-28T23:00:00.000Z,False,True,False,True,32326,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,28,"[0, 0, 7, 21]",0.2495357394154931,1210.0,1225.0,24,Stanford,fbs,Pac-12,31,"[7, 7, 7, 10]",0.7504642605845069,1554.0,1539.0,3.99590830519999,https://www.youtube.com/watch?v=4_1-3dox9Bw,,-3,True
339,339,401114166,2019,5,regular,2019-09-29T02:30:00.000Z,False,True,False,True,38283,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,20,"[0, 6, 7, 7]",0.3584084805361565,1489.0,1489.0,26,UCLA,fbs,Pac-12,17,"[7, 0, 10, 0]",0.6415915194638435,1405.0,1405.0,9.91531139649999,https://www.youtube.com/watch?v=2G0WPZeiYGQ,,3,True
340,340,401121948,2019,6,regular,2019-10-03T23:30:00.000Z,False,True,False,True,20013,3797,Ladd Peebles Stadium,6,South Alabama,fbs,Sun Belt,17,"[0, 7, 7, 3, 0, 0]",0.4775599362594586,1066.0,1078.0,290,Georgia Southern,fbs,Sun Belt,20,"[0, 10, 0, 7, 0, 3]",0.5224400637405413,1347.0,1335.0,8.1206199088,https://www.youtube.com/watch?v=VxEqjRo1mBs,,-3,True
342,342,401117875,2019,6,regular,2019-10-05T00:00:00.000Z,False,True,False,True,40121,3854,Nippert Stadium,2132,Cincinnati,fbs,American Athletic,27,"[0, 10, 10, 7]",0.8296698212376922,1685.0,1688.0,2116,UCF,fbs,American Athletic,24,"[3, 13, 0, 8]",0.1703301787623078,1847.0,1844.0,8.03310228339999,https://www.youtube.com/watch?v=XmF3CgiSZVA,,3,True
352,352,401112194,2019,6,regular,2019-10-05T16:00:00.000Z,False,True,False,True,111519,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,10,"[10, 0, 0, 0]",0.9739467177623276,1824.0,1838.0,2294,Iowa,fbs,Big Ten,3,"[0, 3, 0, 0]",0.0260532822376723,1908.0,1894.0,5.7541884332,https://www.youtube.com/watch?v=w2n4PeaXEmE,,7,True
353,353,401112473,2019,6,regular,2019-10-05T16:30:00.000Z,False,True,False,True,46007,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,41,"[14, 14, 3, 10]",0.9123261427709802,1274.0,1278.0,103,Boston College,fbs,ACC,39,"[7, 15, 7, 10]",0.0876738572290197,1517.0,1513.0,8.0445029579,https://www.youtube.com/watch?v=PlPYD2sUz6U,,2,True
356,356,401119272,2019,6,regular,2019-10-05T19:30:00.000Z,False,True,False,True,10365,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,20,"[14, 3, 0, 3]",0.9476912175083207,1328.0,1305.0,2050,Ball State,fbs,Mid-American,27,"[0, 3, 14, 10]",0.0523087824916791,1210.0,1233.0,5.3026059048,,,-7,True
357,357,401119274,2019,6,regular,2019-10-05T19:30:00.000Z,False,True,False,True,20042,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,20,"[0, 7, 0, 7, 6]",0.6789501522273487,1376.0,1385.0,195,Ohio,fbs,Mid-American,21,"[0, 0, 7, 7, 7]",0.3210498477726513,1601.0,1592.0,8.263357579,,,-1,True
358,358,401119275,2019,6,regular,2019-10-05T19:30:00.000Z,False,True,False,True,22141,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,31,"[14, 10, 0, 7]",0.9663053607056648,1511.0,1514.0,2711,Western Michigan,fbs,Mid-American,24,"[7, 0, 10, 7]",0.0336946392943352,1393.0,1390.0,4.9586379303,,,7,True
365,365,401112476,2019,6,regular,2019-10-05T19:30:00.000Z,False,True,False,True,53183,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,35,"[0, 7, 7, 21]",0.3603262717853457,1592.0,1565.0,259,Virginia Tech,fbs,ACC,42,"[21, 7, 0, 14]",0.6396737282146543,1418.0,1445.0,5.5526759118,https://www.youtube.com/watch?v=EtQ06LbB_6Y,,-7,True
371,371,401112242,2019,6,regular,2019-10-05T20:00:00.000Z,False,True,False,True,89384,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,13,"[7, 3, 0, 3]",0.525732713996187,1520.0,1522.0,77,Northwestern,fbs,Big Ten,10,"[0, 3, 7, 0]",0.4742672860038129,1565.0,1563.0,8.249839187,https://www.youtube.com/watch?v=T3WbVQp8hrI,,3,True
372,372,401114167,2019,6,regular,2019-10-05T20:30:00.000Z,False,True,False,True,52569,3726,Folsom Field,38,Colorado,fbs,Pac-12,30,"[3, 17, 7, 3]",0.2626705193131106,1493.0,1484.0,12,Arizona,fbs,Pac-12,35,"[7, 7, 14, 7]",0.7373294806868894,1489.0,1498.0,8.1354353133,https://www.youtube.com/watch?v=nUMeRoupkXc,,-5,True
378,378,401117878,2019,6,regular,2019-10-05T23:30:00.000Z,False,True,False,True,28142,3735,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,43,"[6, 3, 0, 21, 7, 0, 6]",0.3153775842142338,1586.0,1583.0,202,Tulsa,fbs,American Athletic,37,"[3, 20, 7, 0, 7, 0, 0]",0.6846224157857662,1363.0,1366.0,7.32161829609999,https://www.youtube.com/watch?v=VsS6TRsg1_k,,6,True
380,380,401114342,2019,6,regular,2019-10-06T00:00:00.000Z,False,True,False,False,23140,3601,Aggie Memorial Stadium,166,New Mexico State,fbs,FBS Independents,13,"[0, 0, 6, 7]",0.4399030262067756,1070.0,1074.0,2335,Liberty,fbs,FBS Independents,20,"[3, 7, 3, 7]",0.5600969737932244,1306.0,1302.0,6.1896285114,,,-7,True
382,382,401112474,2019,6,regular,2019-10-06T00:00:00.000Z,False,True,False,True,22610,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,30,"[3, 0, 7, 20]",0.3146335287792242,1626.0,1618.0,221,Pittsburgh,fbs,ACC,33,"[10, 9, 7, 7]",0.6853664712207758,1575.0,1583.0,7.3524879709,https://www.youtube.com/watch?v=6oZiwL-Tzz4,,-3,True
389,389,401112477,2019,7,regular,2019-10-11T00:00:00.000Z,False,True,False,True,55860,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,16,"[6, 7, 3, 0]",0.984792152346043,1539.0,1545.0,183,Syracuse,fbs,ACC,10,"[0, 0, 3, 7]",0.0152078476539569,1512.0,1506.0,4.1611704525,https://www.youtube.com/watch?v=-aGdEgLb1bU,,6,True
391,391,401112478,2019,7,regular,2019-10-12T00:00:00.000Z,False,True,False,True,54538,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,17,"[7, 0, 0, 10]",0.994622378689778,1565.0,1580.0,258,Virginia,fbs,ACC,9,"[0, 3, 0, 6]",0.005377621310222,1615.0,1600.0,7.2219940422,https://www.youtube.com/watch?v=N-FVufhKd4c,,8,True
398,398,401117881,2019,7,regular,2019-10-12T16:00:00.000Z,False,True,False,True,34253,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,30,"[13, 10, 0, 7]",0.2882675538894907,1549.0,1551.0,235,Memphis,fbs,American Athletic,28,"[0, 14, 7, 7]",0.7117324461105092,1679.0,1677.0,8.1848987057,https://www.youtube.com/watch?v=jlietEGgnh0,,2,True
399,399,401112118,2019,7,regular,2019-10-12T16:00:00.000Z,False,True,True,True,92100,499,Cotton Bowl,251,Texas,fbs,Big 12,27,"[0, 3, 14, 10]",0.098465747759093,1773.0,1778.0,201,Oklahoma,fbs,Big 12,34,"[7, 3, 10, 14]",0.9015342522409068,1969.0,1964.0,4.25673557409999,https://www.youtube.com/watch?v=SH0lW3QRe3Q,,-7,True
401,401,401110817,2019,7,regular,2019-10-12T16:00:00.000Z,False,True,False,True,92746,3917,Sanford Stadium,61,Georgia,fbs,SEC,17,"[3, 7, 0, 7, 0, 0]",0.8947305774806289,1997.0,1962.0,2579,South Carolina,fbs,SEC,20,"[7, 10, 0, 0, 0, 3]",0.1052694225193711,1547.0,1582.0,9.9949381728,https://www.youtube.com/watch?v=nYc0UJJv-jw,,-3,True
404,404,401119276,2019,7,regular,2019-10-12T18:00:00.000Z,False,True,False,True,17852,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,23,"[7, 10, 6, 0]",0.072025971709977,1333.0,1315.0,2050,Ball State,fbs,Mid-American,29,"[0, 14, 7, 8]",0.927974028290023,1233.0,1251.0,7.3040580753,,,-6,True
408,408,401117214,2019,7,regular,2019-10-12T19:30:00.000Z,False,True,False,False,35375,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,27,"[0, 7, 7, 13]",0.7030666470828538,1304.0,1312.0,252,BYU,fbs,FBS Independents,23,"[3, 13, 7, 0]",0.2969333529171462,1470.0,1462.0,6.2389582286,https://www.youtube.com/watch?v=PjDwFFdnVkQ,,4,True
409,409,401119279,2019,7,regular,2019-10-12T19:30:00.000Z,False,True,False,True,18019,3876,Peden Stadium,195,Ohio,fbs,Mid-American,36,"[7, 14, 0, 15]",0.0463379073854402,1592.0,1569.0,2459,Northern Illinois,fbs,Mid-American,39,"[10, 0, 12, 17]",0.9536620926145598,1305.0,1328.0,7.5233776872,,,-3,True
413,413,401114157,2019,7,regular,2019-10-12T19:30:00.000Z,False,True,False,True,48536,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,38,"[0, 17, 7, 14]",0.5243253597055922,1616.0,1620.0,265,Washington State,fbs,Pac-12,34,"[10, 7, 14, 3]",0.4756746402944077,1657.0,1653.0,7.5769134754,https://www.youtube.com/watch?v=l6y6h5GEc-g,,4,True
417,417,401112078,2019,7,regular,2019-10-12T20:00:00.000Z,False,True,False,True,47264,4727,McLane Stadium,239,Baylor,fbs,Big 12,33,"[0, 3, 14, 3, 7, 6]",0.5472991145576119,1617.0,1617.0,2641,Texas Tech,fbs,Big 12,30,"[3, 3, 7, 7, 7, 3]",0.452700885442388,1529.0,1529.0,8.9465089293,https://www.youtube.com/watch?v=6PnytLZikls,,3,True
419,419,401117524,2019,7,regular,2019-10-12T20:00:00.000Z,False,True,False,True,15311,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,41,"[14, 10, 7, 10]",0.8133275263498657,1107.0,1109.0,23,San José State,fbs,Mountain West,38,"[3, 7, 14, 14]",0.1866724736501342,1214.0,1212.0,6.49071409509999,https://www.youtube.com/watch?v=CtJgzXQbVyE,,3,True
430,430,401112481,2019,7,regular,2019-10-12T23:30:00.000Z,False,True,False,True,24434,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,59,"[7, 14, 10, 28]",0.9613691850494106,1592.0,1567.0,97,Louisville,fbs,ACC,62,"[21, 10, 14, 17]",0.0386308149505894,1278.0,1303.0,6.2468158781,https://www.youtube.com/watch?v=_7KJA2jaQHQ,,-3,True
433,433,401110818,2019,7,regular,2019-10-12T23:30:00.000Z,False,True,False,True,57060,3683,Kroger Field,96,Kentucky,fbs,SEC,24,"[0, 7, 10, 7]",0.9838670629954264,1582.0,1579.0,8,Arkansas,fbs,SEC,20,"[7, 6, 0, 7]",0.0161329370045737,1368.0,1371.0,7.0035034706,https://www.youtube.com/watch?v=uVNsWmsu8FM,,4,True
434,434,401112195,2019,7,regular,2019-10-12T23:30:00.000Z,False,True,False,True,69034,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,12,"[3, 3, 0, 6]",0.4950015120216268,1894.0,1893.0,213,Penn State,fbs,Big Ten,17,"[0, 7, 3, 7]",0.5049984879783732,2003.0,2004.0,7.1493660762,https://www.youtube.com/watch?v=11C2YgsPc3Q,,-5,True
435,435,401114222,2019,7,regular,2019-10-12T23:30:00.000Z,False,True,False,False,77622,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,30,"[0, 17, 3, 10]",0.3010511492890191,1905.0,1903.0,30,USC,fbs,Pac-12,27,"[3, 0, 10, 14]",0.6989488507109809,1653.0,1655.0,4.5556305317,https://www.youtube.com/watch?v=TjM7kDhpHw8,,3,True
439,439,401117523,2019,7,regular,2019-10-13T02:30:00.000Z,False,True,False,True,28758,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,26,"[3, 3, 13, 7]",0.8597091780259913,1514.0,1519.0,2751,Wyoming,fbs,Mountain West,22,"[0, 14, 0, 8]",0.1402908219740086,1569.0,1564.0,6.3149326447,https://www.youtube.com/watch?v=B2gN6Z3ZlsI,,4,True
444,444,401114288,2019,8,regular,2019-10-18T22:30:00.000Z,False,True,False,True,15138,3715,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,31,"[14, 3, 0, 14]",0.8342658895634868,1490.0,1475.0,276,Marshall,fbs,Conference USA,36,"[10, 7, 5, 14]",0.1657341104365132,1395.0,1410.0,8.4162555191,https://www.youtube.com/watch?v=yT8dp273cuw,,-5,True
445,445,401112483,2019,8,regular,2019-10-18T23:00:00.000Z,False,True,False,True,44886,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,20,"[3, 3, 7, 7]",0.059610500401043,1506.0,1499.0,221,Pittsburgh,fbs,ACC,27,"[10, 14, 0, 3]",0.9403894995989568,1583.0,1590.0,4.8604519055,https://www.youtube.com/watch?v=oi-dDvK2pxI,,-7,True
