,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes
16,401020673,2018,1,regular,2018-08-31T22:00:00.000Z,False,True,False,False,20628,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,42,"[7, 0, 28, 7]",0.10069975562117696,1553.0,1502.0,183,Syracuse,fbs,ACC,55,"[24, 10, 14, 7]",0.899300244378823,1341.0,1392.0,2.7679697627,https://www.youtube.com/watch?v=9KWOUJL0s00,
17,401020672,2018,1,regular,2018-08-31T22:30:00.000Z,False,True,False,False,14357,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,51,"[13, 17, 14, 7]",0.9995510164694754,,,2405,Monmouth,fcs,Big South,17,"[0, 3, 7, 7]",0.0004489835305245826,,,0.565053273800001,,
18,401012880,2018,1,regular,2018-08-31T23:00:00.000Z,False,True,False,False,73114,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,38,"[6, 14, 7, 11]",0.906183590742433,1623.0,1624.0,328,Utah State,fbs,Mountain West,31,"[7, 7, 10, 7]",0.09381640925756696,1475.0,1474.0,4.1366972475,https://www.youtube.com/watch?v=BtDvvMyLLAg,
19,401013089,2018,1,regular,2018-08-31T23:00:00.000Z,False,True,False,False,26017,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,34,"[3, 14, 7, 10]",0.9973846191967987,1594.0,1633.0,349,Army,fbs,FBS Independents,14,"[0, 0, 14, 0]",0.0026153808032013393,1522.0,1483.0,1.69744162409999,https://www.youtube.com/watch?v=MBbw4OTY-i4,
20,401022517,2018,1,regular,2018-09-01T01:00:00.000Z,False,True,False,False,17525,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,72,"[9, 21, 28, 14]",0.9999946772201084,,,2502,Portland State,fcs,Big Sky,19,"[9, 10, 0, 0]",5.322779891625551e-06,,,1.08662059399999,https://www.youtube.com/watch?v=eiXWWtKGd94,
21,401022512,2018,1,regular,2018-09-01T01:00:00.000Z,False,True,False,False,40913,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,31,"[0, 9, 15, 7]",0.9937677403365777,1757.0,1789.0,21,San Diego State,fbs,Mountain West,10,"[7, 0, 3, 0]",0.006232259663422335,1584.0,1552.0,2.8895508744,https://www.youtube.com/watch?v=ZqxQVQVhqtE,
22,401013354,2018,1,regular,2018-09-01T01:00:00.000Z,False,True,False,False,74145,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,34,"[7, 17, 3, 7]",0.9999658482595446,1852.0,1887.0,98,Western Kentucky,fbs,Conference USA,3,"[0, 0, 3, 0]",3.415174045540148e-05,1436.0,1401.0,0.2437023338,https://www.youtube.com/watch?v=OX6SNSLJTxs,
23,401012680,2018,1,regular,2018-09-01T01:30:00.000Z,False,True,True,False,70158,3937,Sports Authority Field at Mile High,36,Colorado State,fbs,Mountain West,13,"[7, 3, 0, 3]",0.003935607921436278,1482.0,1401.0,38,Colorado,fbs,Pac-12,45,"[21, 7, 17, 0]",0.9960643920785637,1495.0,1576.0,3.41109204,https://www.youtube.com/watch?v=IVggtfJsL8w,
24,401012872,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,True,False,47641,3719,Northwest Stadium,120,Maryland,fbs,Big Ten,34,"[14, 10, 0, 10]",0.9131500976054453,1302.0,1336.0,251,Texas,fbs,Big 12,29,"[7, 15, 7, 0]",0.0868499023945547,1657.0,1623.0,9.13837292739999,https://www.youtube.com/watch?v=kD6TOpVQ5i0,
25,401014977,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,26390,3895,Rice Stadium,242,Rice,fbs,Conference USA,27,"[7, 17, 3, 0]",0.05005196033053275,1164.0,1160.0,248,Houston,fbs,American Athletic,45,"[3, 14, 14, 14]",0.9499480396694673,1573.0,1577.0,3.9567502631,https://www.youtube.com/watch?v=G5fwDmKe9cg,
26,401012256,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,75126,3994,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,49,"[14, 14, 14, 7]",0.9999813927842912,1572.0,1634.0,324,Coastal Carolina,fbs,Sun Belt,15,"[0, 3, 3, 9]",1.8607215708787983e-05,1315.0,1253.0,0.182912192500001,https://www.youtube.com/watch?v=j1z8dudbN9Y,
27,401012253,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,True,False,40333,3891,NRG Stadium,2641,Texas Tech,fbs,Big 12,27,"[7, 10, 10, 0]",0.007730744808323005,1518.0,1477.0,145,Ole Miss,fbs,SEC,47,"[24, 6, 7, 10]",0.992269255191677,1533.0,1574.0,3.6518173425,https://www.youtube.com/watch?v=aKDo9I4t61U,
28,401019473,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,32357,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,17,"[3, 7, 7, 0]",0.08018018010651985,,,222,Villanova,fcs,CAA,19,"[13, 0, 0, 6]",0.9198198198934802,,,6.43306846939999,https://www.youtube.com/watch?v=2WuHl4W40Nw,
29,401013091,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,56073,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,24,"[0, 17, 0, 7]",0.839090960760694,1632.0,1640.0,256,James Madison,fcs,CAA,13,"[7, 0, 3, 3]",0.160909039239306,1474.0,1466.0,3.8739046233,https://www.youtube.com/watch?v=hTluPNefjSQ,
30,401013065,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,86402,3835,"Memorial Stadium (Norman, OK)",201,Oklahoma,fbs,Big 12,63,"[28, 14, 14, 7]",0.9999928028169979,1875.0,1991.0,2226,Florida Atlantic,fbs,Conference USA,14,"[0, 0, 7, 7]",7.197183002127794e-06,1642.0,1526.0,0.451379604799999,https://www.youtube.com/watch?v=7oI3YL-nv_k,
31,401012682,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,102169,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,77,"[21, 21, 14, 21]",0.9999435276188426,1915.0,1963.0,204,Oregon State,fbs,Pac-12,31,"[7, 7, 17, 0]",5.647238115735753e-05,1229.0,1181.0,0.1409114981,https://www.youtube.com/watch?v=0SaqgglJe_E,
32,401012820,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,40124,3754,High Point Solutions Stadium,164,Rutgers,fbs,Big Ten,35,"[7, 14, 7, 7]",0.9992581309620951,1231.0,1292.0,326,Texas State,fbs,Sun Belt,7,"[0, 0, 7, 0]",0.000741869037904852,1131.0,1070.0,1.11697903199999,https://www.youtube.com/watch?v=lB6s-pGlo04,
33,401012804,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,31898,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,31,"[3, 0, 21, 7]",0.8340153107033903,1305.0,1305.0,2309,Kent State,fbs,Mid-American,24,"[7, 10, 7, 0]",0.1659846892966097,1129.0,1129.0,6.71988011069999,https://www.youtube.com/watch?v=2uMx20-ZiOE,
34,401013072,2018,1,regular,2018-09-01T16:00:00.000Z,False,True,False,False,42219,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,55,"[17, 21, 17, 0]",0.9999921756502518,,,2582,Southern,fcs,SWAC,7,"[0, 7, 0, 0]",7.824349748219994e-06,,,0.0225499731999999,https://www.youtube.com/watch?v=FC5iJjIe1X0,
35,401013088,2018,1,regular,2018-09-01T16:20:00.000Z,False,True,False,False,80048,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,48,"[10, 17, 14, 7]",0.9999840784279569,,,231,Furman,fcs,Southern,7,"[0, 0, 0, 7]",1.59215720431094e-05,,,0.0250883832000001,https://www.youtube.com/watch?v=XA6HmGetYJs,
36,401013090,2018,1,regular,2018-09-01T16:30:00.000Z,False,True,False,False,39719,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,41,"[7, 13, 21, 0]",0.9999959877845358,,,2016,Alcorn State,fcs,SWAC,0,"[0, 0, 0, 0]",4.01221546419972e-06,,,0.0701338293999992,https://www.youtube.com/watch?v=n2MfSy_7yOU,
37,401013087,2018,1,regular,2018-09-01T17:00:00.000Z,False,True,False,False,30112,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,55,"[14, 34, 0, 7]",0.9998255691998653,1610.0,1675.0,113,Massachusetts,fbs,FBS Independents,21,"[7, 0, 0, 14]",0.00017443080013468393,1378.0,1313.0,0.6622090949,https://www.youtube.com/watch?v=Rtj-zNHEd0c,
38,401022514,2018,1,regular,2018-09-01T18:00:00.000Z,False,True,False,False,33415,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,38,"[14, 10, 0, 14]",0.9999947029448708,,,2619,Stony Brook,fcs,CAA,0,"[0, 0, 0, 0]",5.297055129194206e-06,,,0.8860730608,https://www.youtube.com/watch?v=gM086JZoh68,
39,401020675,2018,1,regular,2018-09-01T18:00:00.000Z,False,True,False,False,18275,3876,Peden Stadium,195,Ohio,fbs,Mid-American,38,"[3, 14, 14, 7]",0.4527258093446935,,,47,Howard,fcs,MEAC,32,"[10, 12, 7, 3]",0.5472741906553065,,,3.8302068262,,
40,401012251,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,49138,3683,Kroger Field,96,Kentucky,fbs,SEC,35,"[7, 14, 7, 7]",0.9948967001914114,1453.0,1482.0,2117,Central Michigan,fbs,Mid-American,20,"[3, 17, 0, 0]",0.0051032998085885906,1424.0,1395.0,5.87733304869999,,
41,401013092,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,34486,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,33,"[19, 14, 0, 0]",0.9997365885384938,,,399,UAlbany,fcs,CAA,7,"[7, 0, 0, 0]",0.0002634114615062133,,,0.2208688393,https://www.youtube.com/watch?v=PeUrYFpqo_A,
42,401012250,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,92746,3917,Sanford Stadium,61,Georgia,fbs,SEC,45,"[17, 21, 7, 0]",0.999992203255419,,,2046,Austin Peay,fcs,OVC,0,"[0, 0, 0, 0]",7.796744580956805e-06,,,0.0234045444000003,https://www.youtube.com/watch?v=Os0jOlTmAP4,
43,401012248,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,True,False,70103,5348,Mercedes-Benz Stadium,2,Auburn,fbs,SEC,21,"[9, 6, 0, 6]",0.6081821946558714,1829.0,1840.0,264,Washington,fbs,Pac-12,16,"[3, 10, 0, 3]",0.3918178053441286,1839.0,1828.0,7.48070415839999,https://www.youtube.com/watch?v=9RBQOKEFC0c,
44,401012257,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,True,False,66793,3628,Bank of America Stadium,2633,Tennessee,fbs,SEC,14,"[0, 7, 7, 0]",0.004273317866598812,1411.0,1367.0,277,West Virginia,fbs,Big 12,40,"[10, 3, 20, 7]",0.9957266821334012,1568.0,1612.0,2.82384215719999,https://www.youtube.com/watch?v=wASVliw-Jrg,
45,401012683,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,24131,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,19,"[2, 14, 3, 0]",0.005358724710402157,1572.0,1513.0,265,Washington State,fbs,Pac-12,41,"[10, 3, 7, 21]",0.9946412752895979,1552.0,1611.0,7.1429531895,https://www.youtube.com/watch?v=TBzMy1k0cSA,
46,401013349,2018,1,regular,2018-09-01T19:30:00.000Z,False,True,False,False,105232,3632,Beaver Stadium,213,Penn State,fbs,Big Ten,45,"[7, 3, 14, 14, 7]",0.980509601522245,1923.0,1918.0,2026,App State,fbs,Sun Belt,38,"[10, 0, 0, 28, 0]",0.019490398477755022,1652.0,1657.0,6.47689498139999,https://www.youtube.com/watch?v=aMSClbb0CXw,
47,401012862,2018,1,regular,2018-09-01T19:40:00.000Z,False,True,False,False,67510,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,33,"[0, 3, 14, 16]",0.9987837404630044,1712.0,1756.0,2459,Northern Illinois,fbs,Mid-American,7,"[0, 0, 0, 7]",0.0012162595369955564,1515.0,1471.0,3.0460114328,https://www.youtube.com/watch?v=mn8JsJKjexY,
48,401012678,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,58708,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,43,"[6, 13, 0, 24]",0.9967409790322357,1713.0,1730.0,2439,UNLV,fbs,Mountain West,21,"[7, 7, 0, 7]",0.0032590209677643145,1350.0,1333.0,2.4032706517,https://www.youtube.com/watch?v=-YUtG0OfcLs,
49,401012684,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,42168,3831,California Memorial Stadium,25,California,fbs,Pac-12,24,"[7, 10, 7, 0]",0.8968200177849878,1556.0,1560.0,153,North Carolina,fbs,ACC,17,"[0, 0, 3, 14]",0.10317998221501223,1461.0,1457.0,3.2874759002,https://www.youtube.com/watch?v=2FHV0wgV0CE,
50,401012255,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,44019,3838,Memorial Stadium,142,Missouri,fbs,SEC,51,"[14, 24, 10, 3]",0.995968150359603,,,2630,UT Martin,fcs,OVC,14,"[0, 7, 7, 0]",0.004031849640397045,,,0.0905773775999997,https://www.youtube.com/watch?v=VuzsUbOUlC0,
51,401012247,2018,1,regular,2018-09-01T20:00:00.000Z,False,True,False,False,63342,3887,Razorback Stadium,8,Arkansas,fbs,SEC,55,"[10, 28, 10, 7]",0.9967431808920783,,,2197,Eastern Illinois,fcs,OVC,20,"[0, 6, 7, 7]",0.003256819107921749,,,0.179641016199999,https://www.youtube.com/watch?v=gJr3StoaNTM,
52,401019472,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,31217,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,34,"[7, 17, 7, 3]",0.9999637417382397,,,2210,Elon,fcs,CAA,14,"[0, 0, 7, 7]",3.6258261760346855e-05,,,0.5439158967,https://www.youtube.com/watch?v=A_OJM2hCXbc,
53,401021656,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,29612,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,20,"[7, 0, 7, 6]",0.05923029255824867,1594.0,1496.0,68,Boise State,fbs,Mountain West,56,"[14, 21, 7, 14]",0.9407697074417514,1648.0,1746.0,2.27508502569999,https://www.youtube.com/watch?v=FRnrJ3x_Z0Y,
54,401013094,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,40524,3923,Scott Stadium,258,Virginia,fbs,ACC,42,"[14, 14, 7, 7]",0.99897198899527,,,257,Richmond,fcs,CAA,13,"[10, 0, 3, 0]",0.001028011004730045,,,1.87596885599999,https://www.youtube.com/watch?v=dm_U31yHgH0,
55,401013448,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,20425,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,52,"[14, 0, 10, 28]",0.9998402730839259,1444.0,1541.0,295,Old Dominion,fbs,Conference USA,10,"[3, 7, 0, 0]",0.00015972691607413214,1251.0,1154.0,5.0482463785,,
56,401014975,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,15827,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,28,"[0, 7, 7, 14]",0.2914353097621623,1385.0,1379.0,276,Marshall,fbs,Conference USA,35,"[14, 7, 7, 7]",0.7085646902378377,1476.0,1482.0,5.2033164459,https://www.youtube.com/watch?v=5XJe-85pzBM,
57,401020674,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,17959,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,48,"[20, 14, 14, 0]",0.9999142322720109,,,2169,Delaware State,fcs,MEAC,10,"[0, 3, 0, 7]",8.576772798907228e-05,,,1.62547624519999,,
58,401021653,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,15260,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,37,"[13, 3, 7, 14]",0.9987286659646343,,,2569,South Carolina State,fcs,MEAC,6,"[0, 0, 6, 0]",0.0012713340353657232,,,0.435713163799999,https://www.youtube.com/watch?v=gJt4PIvFsxE,
59,401014973,2018,1,regular,2018-09-01T22:00:00.000Z,False,True,False,False,9240,4418,Jerry Richardson Stadium,2429,Charlotte,fbs,Conference USA,34,"[3, 10, 7, 14]",0.999984164464906,,,2230,Fordham,fcs,Patriot,10,"[0, 7, 3, 0]",1.5835535093988717e-05,,,2.6062499703,,
60,401014978,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,29176,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,55,"[14, 27, 7, 7]",0.9994952216812634,,,2296,Jackson State,fcs,SWAC,7,"[0, 0, 7, 0]",0.0005047783187366317,,,0.188652225199998,https://www.youtube.com/watch?v=c72cGNYWKhw,
61,401012851,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,17082,218,FIU Stadium,2229,Florida International,fbs,Conference USA,28,"[7, 7, 7, 7]",0.08816900970878677,1377.0,1372.0,84,Indiana,fbs,Big Ten,38,"[14, 14, 7, 3]",0.9118309902912132,1559.0,1564.0,2.7499679181,https://www.youtube.com/watch?v=CLDKcBwCeEg,
62,401013057,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,50063,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,27,"[3, 9, 0, 15]",0.5711801005392997,,,233,South Dakota,fcs,MVFC,24,"[10, 14, 0, 0]",0.4288198994607003,,,7.73617338379999,https://www.youtube.com/watch?v=gMbrkMbG29c,
63,401012679,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,54116,1056,Rose Bowl,26,UCLA,fbs,Pac-12,17,"[10, 0, 7, 0]",0.2196041237734069,1471.0,1437.0,2132,Cincinnati,fbs,American Athletic,26,"[0, 17, 0, 9]",0.7803958762265931,1289.0,1323.0,8.7869201591,https://www.youtube.com/watch?v=zUuVo8okkTw,
64,401013048,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,24305,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,23,"[7, 3, 0, 10, 3]",0.15578688342620697,,,2447,Nicholls,fcs,Southland,26,"[7, 3, 7, 3, 6]",0.844213116573793,,,9.41128064859999,https://www.youtube.com/watch?v=sC1A1nORhXo,
65,401019474,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,33697,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,66,"[28, 28, 0, 10]",0.9999958345824962,,,2382,Mercer,fcs,Southern,14,"[0, 0, 0, 14]",4.165417503809721e-06,,,1.0251003832,https://www.youtube.com/watch?v=YBrgW4EWIkQ,
66,401014974,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,13457,3797,Ladd Peebles Stadium,6,South Alabama,fbs,Sun Belt,26,"[0, 7, 6, 13]",0.17346633829827812,1233.0,1245.0,2348,Louisiana Tech,fbs,Conference USA,30,"[7, 13, 3, 7]",0.8265336617017218,1537.0,1525.0,3.39524150609999,,
67,401019476,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,18356,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,38,"[7, 14, 3, 14]",0.9977510896828313,,,2110,Central Arkansas,fcs,Southland,27,"[13, 0, 7, 7]",0.002248910317168673,,,6.0252868305,https://www.youtube.com/watch?v=vgHOuI_-Zz0,
68,401020676,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,24136,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,66,"[21, 21, 21, 3]",0.9999873144404265,,,2678,VMI,fcs,Southern,3,"[0, 3, 0, 0]",1.2685559573455407e-05,,,0.0266620140000006,,
69,401021652,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,20184,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,48,"[7, 14, 27, 0]",0.998884580500493,,,2546,Southeast Missouri State,fcs,OVC,21,"[0, 14, 0, 7]",0.0011154194995069977,,,0.727200521,,
70,401021654,2018,1,regular,2018-09-01T23:00:00.000Z,False,True,False,False,28866,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,49,"[21, 14, 14, 0]",0.9997927217865997,,,2755,Grambling,fcs,SWAC,17,"[3, 7, 0, 7]",0.00020727821340027486,,,1.0627373025,,
71,401012249,2018,1,regular,2018-09-01T23:30:00.000Z,False,True,False,False,81164,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,53,"[10, 28, 13, 2]",0.9998257838347568,,,2127,Charleston Southern,fcs,Big South,6,"[0, 0, 0, 6]",0.0001742161652431573,,,0.0448168873999993,https://www.youtube.com/watch?v=OqsR5HaF5Cg,
72,401012259,2018,1,regular,2018-09-01T23:30:00.000Z,False,True,False,False,25348,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,35,"[7, 7, 7, 14]",0.9996203330946147,1414.0,1488.0,2393,Middle Tennessee,fbs,Conference USA,7,"[7, 0, 0, 0]",0.0003796669053852675,1421.0,1347.0,3.6034339205,,
