,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
106,106,401525490,2023,2,regular,2023-09-09T16:00:00.000Z,False,True,False,False,40122.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,31,"[7, 17, 0, 7]",0.3838819870798639,1434,1434,107,Holy Cross,fcs,Patriot,28,"[0, 14, 7, 7]",0.616118012920136,,,7.6746563619,,,3,True
110,110,401532396,2023,2,regular,2023-09-09T17:30:00.000Z,False,True,False,False,17302.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,45,"[7, 21, 7, 10]",0.7678934390106461,1482,1482,160,New Hampshire,fcs,CAA,42,"[7, 14, 7, 14]",0.2321065609893539,,,7.4859466068,,,3,True
115,115,401532397,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,13114.0,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,11,"[0, 0, 3, 8]",0.92613424988868,1385,1385,79,Southern Illinois,fcs,MVFC,14,"[7, 0, 7, 0]",0.07386575011132,,,6.0284531271,,,-3,True
120,120,401531395,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,49342.0,3604,Alamodome,2636,UTSA,fbs,American Athletic,20,"[3, 7, 7, 3]",0.9198435544139756,1604,1600,326,Texas State,fbs,Sun Belt,13,"[0, 10, 0, 3]",0.0801564455860244,1349.0,1353.0,7.7760483623,,,7,True
124,124,401520194,2023,2,regular,2023-09-09T19:30:00.000Z,False,True,False,False,61500.0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,13,"[0, 3, 0, 10]",0.1341085705748727,1536,1533,2294,Iowa,fbs,Big Ten,20,"[3, 14, 3, 0]",0.8658914294251273,1664.0,1667.0,3.3632787579,,,-7,True
134,134,401525495,2023,2,regular,2023-09-09T21:15:00.000Z,False,True,False,False,50500.0,3787,Kenan Stadium,153,North Carolina,fbs,ACC,40,"[0, 10, 10, 7, 7, 6]",0.4305325101567739,1579,1585,2026,App State,fbs,Sun Belt,34,"[0, 10, 7, 10, 7, 0]",0.5694674898432261,1562.0,1556.0,8.8238736701,,,6,True
135,135,401531419,2023,2,regular,2023-09-09T22:00:00.000Z,False,True,False,False,17934.0,3715,FAU Stadium,2226,Florida Atlantic,fbs,American Athletic,10,"[0, 10, 0, 0]",0.001335608382762,1424,1415,195,Ohio,fbs,Mid-American,17,"[0, 7, 7, 3]",0.998664391617238,1473.0,1482.0,6.5299534208,,,-7,True
136,136,401531842,2023,2,regular,2023-09-09T22:00:00.000Z,False,True,False,True,18154.0,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,38,"[7, 10, 14, 7]",0.4923633262379752,1333,1355,309,Louisiana,fbs,Sun Belt,31,"[10, 7, 0, 14]",0.5076366737620248,1537.0,1515.0,5.6387543002,,,7,True
140,140,401532401,2023,2,regular,2023-09-09T22:00:00.000Z,False,True,False,False,15854.0,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,37,"[14, 7, 9, 7]",0.7999584417618355,1354,1354,2230,Fordham,fcs,Patriot,40,"[3, 17, 6, 14]",0.2000415582381645,,,9.3628657898,,,-3,True
141,141,401532399,2023,2,regular,2023-09-09T22:00:00.000Z,False,True,False,False,8213.0,3768,InfoCision Stadium,2006,Akron,fbs,Mid-American,24,"[3, 14, 0, 7]",0.5925609444676093,1094,1094,2415,Morgan State,fcs,MEAC,21,"[0, 7, 14, 0]",0.4074390555323907,,,8.8894234306,,,3,True
144,144,401520189,2023,2,regular,2023-09-09T22:30:00.000Z,False,True,False,False,15754.0,218,FIU Stadium,2229,Florida International,fbs,Conference USA,46,"[7, 10, 21, 8]",0.9947576783865324,1074,1101,249,North Texas,fbs,American Athletic,39,"[10, 10, 7, 12]",0.0052423216134677,1357.0,1330.0,8.9538881557,,,7,True
145,145,401525496,2023,2,regular,2023-09-09T22:30:00.000Z,False,True,False,False,49398.0,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,21,"[7, 0, 0, 14]",0.0029203189746768,1624,1613,2132,Cincinnati,fbs,Big 12,27,"[10, 10, 7, 0]",0.9970796810253232,1626.0,1637.0,4.8088156659,,,-6,True
148,148,401520206,2023,2,regular,2023-09-09T23:00:00.000Z,False,True,False,False,57645.0,3838,Memorial Stadium,142,Missouri,fbs,SEC,23,"[3, 7, 6, 7]",0.9269952791485444,1480,1479,2393,Middle Tennessee,fbs,Conference USA,19,"[0, 7, 3, 9]",0.0730047208514557,1340.0,1341.0,7.0049132111,,,4,True
151,151,401524002,2023,2,regular,2023-09-09T23:00:00.000Z,False,True,False,False,56200.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,30,"[7, 6, 14, 3]",0.0962854899065529,1585,1575,2483,Oregon,fbs,Pac-12,38,"[15, 3, 0, 20]",0.903714510093447,1649.0,1659.0,9.8088079396,,,-8,True
155,155,401525831,2023,2,regular,2023-09-09T23:00:00.000Z,False,True,False,False,23425.0,3895,Rice Stadium,242,Rice,fbs,American Athletic,43,"[21, 7, 0, 0, 7, 8]",0.988744259801304,1194,1199,248,Houston,fbs,Big 12,41,"[0, 7, 0, 21, 7, 6]",0.0112557401986961,1580.0,1575.0,5.401190083,,,2,True
157,157,401525827,2023,2,regular,2023-09-09T23:00:00.000Z,False,True,False,False,36447.0,3653,Albertsons Stadium,68,Boise State,fbs,Mountain West,16,"[7, 3, 0, 6]",0.1439588740561771,1540,1544,2116,UCF,fbs,Big 12,18,"[3, 6, 0, 9]",0.8560411259438229,1668.0,1664.0,8.6069410748,,,-2,True
164,164,401520205,2023,2,regular,2023-09-09T23:30:00.000Z,False,True,False,False,51648.0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,31,"[14, 0, 7, 3, 7]",0.7790124512237414,1629,1627,12,Arizona,fbs,Pac-12,24,"[0, 7, 7, 10, 0]",0.2209875487762586,1416.0,1418.0,7.0374230743,,,7,True
173,173,401532574,2023,2,regular,2023-09-10T01:00:00.000Z,False,True,False,False,41031.0,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,34,"[7, 7, 7, 3, 7, 3]",0.5902403392876906,1600,1600,331,Eastern Washington,fcs,Big Sky,31,"[3, 0, 14, 7, 7, 0]",0.4097596607123094,,,7.9593126768,,,3,True
176,176,401520186,2023,2,regular,2023-09-10T02:30:00.000Z,False,True,False,False,44141.0,3831,California Memorial Stadium,25,California,fbs,Pac-12,10,"[3, 7, 0, 0]",0.0067224042822178,1552,1551,2,Auburn,fbs,SEC,14,"[0, 7, 0, 7]",0.9932775957177822,1638.0,1639.0,7.4085710348,,,-4,True
180,180,401531428,2023,3,regular,2023-09-14T23:30:00.000Z,False,True,False,True,25551.0,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,28,"[7, 7, 7, 7]",0.5606579451368273,1584,1581,2426,Navy,fbs,American Athletic,24,"[14, 0, 7, 3]",0.4393420548631727,1385.0,1388.0,7.6504525537,,,4,True
181,181,401531396,2023,3,regular,2023-09-15T23:00:00.000Z,False,True,False,False,27138.0,3604,Alamodome,2636,UTSA,fbs,American Athletic,29,"[0, 14, 7, 8]",0.2020223274597295,1600,1575,349,Army,fbs,FBS Independents,37,"[14, 6, 10, 7]",0.7979776725402705,1488.0,1513.0,4.6468584687,,,-8,True
184,184,401520236,2023,3,regular,2023-09-16T16:00:00.000Z,False,True,False,False,62621.0,3838,Memorial Stadium,142,Missouri,fbs,SEC,30,"[10, 7, 0, 13]",0.7663306931583432,1479,1485,2306,Kansas State,fbs,Big 12,27,"[7, 7, 10, 3]",0.2336693068416567,1795.0,1789.0,9.8730034526,,,3,True
185,185,401525838,2023,3,regular,2023-09-16T16:00:00.000Z,False,True,False,False,21991.0,3876,Peden Stadium,195,Ohio,fbs,Mid-American,10,"[0, 0, 7, 3]",0.1673094468147505,1482,1484,66,Iowa State,fbs,Big 12,7,"[0, 0, 0, 7]",0.8326905531852495,1533.0,1531.0,6.7560356546,,,3,True
186,186,401525504,2023,3,regular,2023-09-16T16:00:00.000Z,False,True,False,False,18276.0,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,24,"[0, 17, 7, 0]",0.612525742056931,1355,1366,154,Wake Forest,fbs,ACC,27,"[0, 0, 13, 14]",0.387474257943069,1618.0,1607.0,6.8852800507,,,-3,True
187,187,401525500,2023,3,regular,2023-09-16T16:00:00.000Z,False,True,False,True,41383.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,29,"[7, 3, 6, 13]",0.4044498818748578,1309,1335,52,Florida State,fbs,ACC,31,"[3, 14, 14, 0]",0.5955501181251421,1895.0,1869.0,5.9223797755,,,-2,True
189,189,401520230,2023,3,regular,2023-09-16T16:00:00.000Z,False,True,True,False,,3812,Lucas Oil Stadium,84,Indiana,fbs,Big Ten,14,"[0, 0, 14, 0]",0.0609787863282111,1389,1399,97,Louisville,fbs,ACC,21,"[7, 14, 0, 0]",0.9390212136717888,1654.0,1644.0,3.7714957109,,,-7,True
200,200,401526834,2023,3,regular,2023-09-16T18:00:00.000Z,False,True,False,False,16138.0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,19,"[3, 7, 0, 9]",0.1362343246728468,1413,1408,113,Massachusetts,fbs,FBS Independents,17,"[0, 3, 7, 7]",0.8637656753271532,1043.0,1048.0,7.7762185338,,,2,True
203,203,401520246,2023,3,regular,2023-09-16T19:30:00.000Z,False,True,False,False,20405.0,3892,Pratt & Whitney Stadium,41,UConn,fbs,FBS Independents,17,"[3, 0, 7, 7]",0.0177569236522121,1237,1213,2229,Florida International,fbs,Conference USA,24,"[7, 17, 0, 0]",0.9822430763477878,1101.0,1125.0,5.4726545368,,,-7,True
222,222,401520247,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,22582.0,6501,Allegiant Stadium,2439,UNLV,fbs,Mountain West,40,"[0, 20, 10, 10]",0.8697552200837356,1340,1341,238,Vanderbilt,fbs,SEC,37,"[10, 7, 0, 20]",0.1302447799162643,1317.0,1316.0,10.4147234702,,,3,True
224,224,401520229,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,17434.0,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,37,"[0, 14, 0, 23]",0.2471572776705396,1216,1218,249,North Texas,fbs,American Athletic,40,"[10, 13, 7, 10]",0.7528427223294604,1330.0,1328.0,5.3710609608,,,-3,True
226,226,401525835,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,38193.0,3854,Nippert Stadium,2132,Cincinnati,fbs,Big 12,24,"[10, 3, 3, 8, 0]",0.3490960162783488,1637,1597,193,Miami (OH),fbs,Mid-American,31,"[7, 7, 7, 3, 7]",0.6509039837216511,1321.0,1361.0,9.5476167808,,,-7,True
229,229,401531848,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,True,26634.0,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,14,"[0, 7, 0, 7]",0.1548691024045797,1501,1503,256,James Madison,fbs,Sun Belt,16,"[3, 10, 3, 0]",0.8451308975954203,1595.0,1593.0,8.2151644385,,,-2,True
230,230,401532403,2023,3,regular,2023-09-16T23:00:00.000Z,False,True,False,False,20039.0,3739,Glass Bowl,2649,Toledo,fbs,Mid-American,21,"[0, 7, 14, 0]",0.9873405129108868,1498,1497,23,San José State,fbs,Mountain West,17,"[0, 10, 7, 0]",0.0126594870891132,1378.0,1379.0,8.0975645478,,,4,True
240,240,401520220,2023,3,regular,2023-09-16T23:30:00.000Z,False,True,False,False,74821.0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,31,"[14, 10, 7, 0]",0.9581572039893834,1641,1620,252,BYU,fbs,Big 12,38,"[14, 7, 10, 7]",0.0418427960106165,1544.0,1565.0,7.4565480655,,,-7,True
243,243,401524010,2023,3,regular,2023-09-17T00:00:00.000Z,False,True,False,False,23848.0,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,23,"[7, 7, 3, 6]",0.2179884963553672,1283,1283,16,Sacramento State,fcs,Big Sky,30,"[3, 14, 3, 10]",0.7820115036446328,,,7.9974929171,,,-7,True
250,250,401524007,2023,3,regular,2023-09-17T02:00:00.000Z,False,True,False,False,53141.0,3726,Folsom Field,38,Colorado,fbs,Pac-12,43,"[14, 0, 0, 14, 7, 8]",0.0476603903246538,1288,1300,36,Colorado State,fbs,Mountain West,35,"[14, 7, 0, 7, 7, 0]",0.952339609675346,1290.0,1278.0,8.8853556286,,,8,True
251,251,401525837,2023,3,regular,2023-09-17T02:30:00.000Z,False,True,False,False,44182.0,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,24,"[0, 10, 7, 7]",0.0727387108643267,1220,1224,2305,Kansas,fbs,Big 12,31,"[7, 3, 14, 7]",0.9272612891356732,1455.0,1451.0,7.0692052092,,,-7,True
256,256,401525505,2023,4,regular,2023-09-22T23:30:00.000Z,False,True,False,True,42979.0,3923,Scott Stadium,258,Virginia,fbs,ACC,21,"[0, 7, 6, 8]",0.7589393671281662,1306,1314,152,NC State,fbs,ACC,24,"[0, 14, 7, 3]",0.2410606328718337,1528.0,1520.0,6.312104538,,,-3,True
257,257,401532583,2023,4,regular,2023-09-23T02:30:00.000Z,False,True,False,True,23374.0,7311,Snapdragon Stadium,21,San Diego State,fbs,Mountain West,31,"[7, 10, 0, 14]",0.8459901023303856,1434,1436,68,Boise State,fbs,Mountain West,34,"[0, 17, 10, 7]",0.1540098976696143,1544.0,1542.0,6.4622742753,,,-3,True
259,259,401531338,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,10321.0,3764,Huskie Stadium,2459,Northern Illinois,fbs,Mid-American,14,"[0, 7, 7, 0]",0.379938826806183,1263,1249,202,Tulsa,fbs,American Athletic,22,"[2, 7, 3, 10]",0.620061173193817,1280.0,1294.0,6.6456459977,,,-8,True
263,263,401525507,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,True,81500.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,24,"[3, 14, 7, 0, 0]",0.6197886985089055,1718,1716,52,Florida State,fbs,ACC,31,"[0, 14, 10, 0, 7]",0.3802113014910945,1869.0,1871.0,9.4082600479,,,-7,True
264,264,401525511,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,31475.0,3775,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,24,"[0, 17, 7, 0]",0.9204747577339346,1580,1578,259,Virginia Tech,fbs,ACC,17,"[7, 3, 0, 7]",0.0795252422660653,1367.0,1369.0,6.3359117849,,,7,True
267,267,401520271,2023,4,regular,2023-09-23T16:00:00.000Z,False,True,False,False,26124.0,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,27,"[0, 10, 10, 7]",0.9670079798194716,1503,1504,98,Western Kentucky,fbs,Conference USA,24,"[7, 0, 7, 10]",0.0329920201805284,1507.0,1506.0,7.9727094476,,,3,True
271,271,401520255,2023,4,regular,2023-09-23T19:30:00.000Z,False,True,False,False,53512.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,23,"[0, 14, 9, 0]",0.992529383011385,1606,1601,2226,Florida Atlantic,fbs,American Athletic,17,"[10, 0, 0, 7]",0.0074706169886149,1351.0,1356.0,7.5102563205,,,6,True
277,277,401524017,2023,4,regular,2023-09-23T19:30:00.000Z,False,True,False,True,52919.0,587,Rice-Eccles Stadium,254,Utah,fbs,Pac-12,14,"[7, 7, 0, 0]",0.9454828117768592,1780,1784,26,UCLA,fbs,Pac-12,7,"[0, 0, 0, 7]",0.0545171882231406,1682.0,1678.0,4.8957393349,,,7,True
278,278,401531873,2023,4,regular,2023-09-23T19:30:00.000Z,False,True,False,False,16938.0,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Sun Belt,10,"[0, 0, 7, 3]",0.2438473220522377,1358,1358,2837,East Texas A&M,fcs,Southland,9,"[0, 0, 3, 6]",0.7561526779477622,,,8.1410551665,,,1,True
281,281,401526835,2023,4,regular,2023-09-23T19:30:00.000Z,False,True,False,False,8298.0,3985,Warren McGuirk Alumni Stadium,113,Massachusetts,fbs,FBS Independents,31,"[0, 14, 3, 11, 3]",0.5070325111130141,1048,1047,167,New Mexico,fbs,Mountain West,34,"[14, 14, 0, 0, 6]",0.4929674888869859,1108.0,1109.0,4.4676906391,,,-3,True
282,282,401525850,2023,4,regular,2023-09-23T19:30:00.000Z,False,True,False,True,50071.0,3842,Milan Puskar Stadium,277,West Virginia,fbs,Big 12,20,"[7, 6, 0, 7]",0.8862969066571842,1457,1473,2641,Texas Tech,fbs,Big 12,13,"[3, 0, 0, 10]",0.1137030933428158,1575.0,1559.0,7.2087152753,,,7,True
286,286,401525846,2023,4,regular,2023-09-23T20:00:00.000Z,False,True,False,True,59022.0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,34,"[7, 13, 7, 7]",0.8998724594495812,1531,1537,197,Oklahoma State,fbs,Big 12,27,"[7, 10, 3, 7]",0.1001275405504188,1468.0,1462.0,8.2254443162,,,7,True
289,289,401531876,2023,4,regular,2023-09-23T21:00:00.000Z,False,True,False,False,18369.0,6526,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,30,"[14, 0, 3, 13]",0.6474127773669446,1541,1519,2117,Central Michigan,fbs,Mid-American,34,"[0, 13, 7, 14]",0.3525872226330554,1321.0,1343.0,6.6588111823,,,-4,True
294,294,401524016,2023,4,regular,2023-09-23T23:00:00.000Z,False,True,False,True,38046.0,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,20,"[3, 7, 7, 3]",0.1930592561256409,1271,1278,12,Arizona,fbs,Pac-12,21,"[0, 7, 7, 7]",0.8069407438743591,1453.0,1446.0,7.3961893914,,,-1,True
296,296,401531874,2023,4,regular,2023-09-23T23:00:00.000Z,False,True,False,True,16601.0,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,44,"[14, 6, 14, 10]",0.5488487385254524,1032,1055,2572,Southern Miss,fbs,Sun Belt,37,"[7, 10, 10, 10]",0.4511512614745476,1258.0,1235.0,7.5539829731,,,7,True
300,300,401520262,2023,4,regular,2023-09-23T23:00:00.000Z,False,True,False,False,19806.0,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,23,"[10, 7, 0, 6]",0.2252220588368465,1341,1320,36,Colorado State,fbs,Mountain West,31,"[10, 0, 7, 14]",0.7747779411631535,1278.0,1299.0,6.5600039661,,,-8,True
301,301,401531870,2023,4,regular,2023-09-23T23:00:00.000Z,False,True,False,False,21169.0,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,22,"[0, 7, 0, 15]",0.0354407871596456,1402,1405,2026,App State,fbs,Sun Belt,19,"[6, 6, 0, 7]",0.9645592128403544,1577.0,1574.0,8.3095422914,,,3,True
302,302,401520258,2023,4,regular,2023-09-23T23:00:00.000Z,False,True,False,True,99648.0,3958,Tiger Stadium (LA),99,LSU,fbs,SEC,34,"[0, 10, 14, 10]",0.6764915389988592,1753,1752,8,Arkansas,fbs,SEC,31,"[3, 10, 3, 15]",0.3235084610011408,1620.0,1621.0,6.8715642832,,,3,True
