,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
0,401282714,Nebraska,158,loser,22,19.0,0.35714285714285715,0.5,392.0,232.0,0.5,7.3,160.0,39.0,4.1,5,67,1.0,1.0,0.0,25:05
2,401286187,UConn,41,loser,0,9.0,0.125,0.3333333333333333,107.0,72.0,0.4666666666666667,2.4,35.0,31.0,1.1,8,41,1.0,1.0,0.0,29:03
4,401309833,Hawai’i,62,loser,10,16.0,0.26666666666666666,0.0,269.0,243.0,0.5283018867924528,4.6,26.0,21.0,1.2,5,25,2.0,0.0,2.0,30:43
7,401282049,New Mexico St,166,loser,3,20.0,0.2,0.3333333333333333,183.0,92.0,0.2727272727272727,2.8,91.0,35.0,2.6,9,85,1.0,1.0,0.0,27:31
8,401310693,Southern Utah,253,loser,14,17.0,0.2857142857142857,0.5,250.0,139.0,0.5483870967741935,4.5,111.0,31.0,3.6,6,45,0.0,0.0,0.0,35:44
11,401282050,J'Ville St,55,loser,0,9.0,0.15384615384615385,0.0,154.0,88.0,0.5,2.6,66.0,16.0,4.1,9,60,0.0,0.0,0.0,24:32
12,401300995,Boise St,68,loser,31,17.0,0.2857142857142857,0.5,283.0,263.0,0.6410256410256411,6.7,20.0,26.0,0.8,6,49,1.0,0.0,1.0,25:14
14,401309540,W Illinois,2710,loser,21,17.0,0.23076923076923078,0.0,437.0,367.0,0.6976744186046512,8.5,70.0,24.0,2.9,7,73,1.0,0.0,1.0,31:02
16,401328545,The Citadel,2643,loser,14,16.0,0.25,0.6666666666666666,237.0,14.0,0.5,2.3,223.0,55.0,4.1,3,35,0.0,0.0,0.0,34:39
18,401309542,Wagner,2681,loser,7,7.0,0.15384615384615385,0.0,97.0,79.0,0.4666666666666667,5.3,18.0,35.0,0.5,14,90,0.0,0.0,0.0,25:56
20,401300993,East Carolina,151,loser,19,20.0,0.3125,0.6666666666666666,381.0,295.0,0.5365853658536586,7.2,86.0,24.0,3.6,7,90,2.0,1.0,1.0,27:57
22,401282607,South Florida,58,loser,0,15.0,0.1875,0.0,271.0,167.0,0.42424242424242425,5.1,104.0,32.0,3.3,6,70,3.0,0.0,3.0,30:48
25,401300994,Tulsa,202,loser,17,19.0,0.18181818181818182,1.0,449.0,202.0,0.5357142857142857,7.2,247.0,34.0,7.3,12,122,3.0,1.0,2.0,24:03
26,401309834,Weber St,2692,loser,17,14.0,0.375,0.5,270.0,213.0,0.6363636363636364,6.5,57.0,30.0,1.9,11,98,2.0,1.0,1.0,30:24
29,401282789,Minnesota,135,loser,31,24.0,0.5714285714285714,1.0,408.0,205.0,0.56,8.2,203.0,50.0,4.1,5,50,2.0,2.0,0.0,38:41
30,401310696,Hou Christian,2277,loser,17,14.0,0.35294117647058826,0.0,187.0,193.0,0.5957446808510638,4.1,-6.0,22.0,-0.3,3,35,3.0,1.0,2.0,26:47
32,401282180,UT Martin,2630,loser,21,22.0,0.5263157894736842,1.0,396.0,195.0,0.46511627906976744,4.5,201.0,34.0,5.9,9,79,2.0,1.0,1.0,33:30
34,401281952,Bowling Green,189,loser,6,11.0,0.14285714285714285,0.0,219.0,187.0,0.6578947368421053,4.9,32.0,23.0,1.4,11,80,0.0,0.0,0.0,33:53
36,401282051,Long Island,2341,loser,10,15.0,0.4444444444444444,1.0,291.0,195.0,0.5161290322580645,6.3,96.0,36.0,2.7,5,45,0.0,0.0,0.0,38:13
39,401310694,UNLV,2439,loser,33,17.0,0.26666666666666666,0.0,339.0,140.0,0.5217391304347826,6.1,199.0,44.0,4.5,7,60,2.0,1.0,1.0,32:12
40,401309835,Southern Utah,253,loser,14,15.0,0.36363636363636365,0.0,224.0,146.0,0.6129032258064516,4.7,78.0,26.0,3.0,8,64,4.0,1.0,3.0,30:05
42,401309937,North Carolina,153,loser,10,18.0,0.2,0.6666666666666666,354.0,208.0,0.5151515151515151,6.3,146.0,30.0,4.9,5,44,3.0,0.0,3.0,25:03
44,401282608,Old Dominion,295,loser,10,17.0,0.29411764705882354,0.25,272.0,127.0,0.47368421052631576,3.3,145.0,39.0,3.7,8,56,2.0,0.0,2.0,32:19
46,401309541,St Francis PA,2598,loser,15,12.0,0.3333333333333333,0.3333333333333333,292.0,187.0,0.4666666666666667,6.2,105.0,34.0,3.1,7,50,2.0,1.0,1.0,25:24
48,401282052,Duke,150,loser,28,23.0,0.5714285714285714,0.0,581.0,228.0,0.6896551724137931,7.9,353.0,44.0,8.0,5,35,2.0,2.0,0.0,24:41
50,401287888,South Dakota,233,loser,14,14.0,0.23076923076923078,0.0,263.0,98.0,0.45454545454545453,4.5,165.0,41.0,4.0,8,40,0.0,0.0,0.0,25:53
53,401282782,Northwestern,77,loser,21,20.0,0.42105263157894735,0.8,400.0,283.0,0.6976744186046512,6.6,117.0,38.0,3.1,6,40,0.0,0.0,0.0,35:42
54,401309836,N Colorado,2458,loser,7,15.0,0.21428571428571427,0.0,256.0,236.0,0.5714285714285714,5.6,20.0,18.0,1.1,6,50,1.0,0.0,1.0,29:16
57,401310695,Colorado State,36,loser,23,28.0,0.5263157894736842,0.5,462.0,338.0,0.673469387755102,6.9,124.0,40.0,3.1,5,50,2.0,1.0,1.0,29:33
58,401287894,Tulane,2655,loser,35,24.0,0.2857142857142857,0.6666666666666666,396.0,296.0,0.6,6.6,100.0,32.0,3.1,6,48,3.0,3.0,0.0,26:38
60,401282772,W Michigan,2711,loser,14,17.0,0.47058823529411764,0.0,317.0,191.0,0.5405405405405406,5.2,126.0,32.0,3.9,3,30,0.0,0.0,0.0,31:51
63,401286188,UConn,41,loser,28,18.0,0.3684210526315789,0.5,262.0,174.0,0.4146341463414634,4.2,88.0,39.0,2.3,4,30,4.0,1.0,3.0,26:47
64,401287889,Stanford,24,loser,7,14.0,0.3333333333333333,1.0,233.0,194.0,0.7666666666666667,6.5,39.0,22.0,1.8,9,65,2.0,0.0,2.0,32:53
67,401309601,Georgia St,2247,loser,10,14.0,0.4,0.0,177.0,129.0,0.6,6.5,48.0,28.0,1.7,5,55,2.0,1.0,1.0,17:53
68,401327913,Fordham,2230,loser,7,12.0,0.15384615384615385,0.25,292.0,163.0,0.6,5.4,129.0,28.0,4.6,2,15,3.0,0.0,3.0,23:39
70,401282609,Colgate,2142,loser,0,12.0,0.0,1.0,189.0,84.0,0.5263157894736842,4.4,105.0,35.0,3.0,2,22,2.0,0.0,2.0,30:49
72,401281947,UL Monroe,2433,loser,10,12.0,0.3157894736842105,1.0,87.0,70.0,0.55,3.5,17.0,43.0,0.4,3,25,0.0,0.0,0.0,28:13
75,401282815,Wisconsin,275,loser,10,29.0,0.3181818181818182,0.6666666666666666,365.0,185.0,0.5945945945945946,5.0,180.0,58.0,3.1,7,42,3.0,1.0,2.0,42:51
76,401282822,Temple,218,loser,14,12.0,0.15384615384615385,0.3333333333333333,261.0,148.0,0.2962962962962963,5.5,113.0,36.0,3.1,6,30,5.0,3.0,2.0,25:12
78,401281943,Rice,242,loser,17,19.0,0.26666666666666666,0.5,308.0,227.0,0.5,6.7,81.0,39.0,2.1,10,60,3.0,0.0,3.0,33:54
80,401309838,Fresno St,278,loser,24,23.0,0.4666666666666667,0.0,375.0,298.0,0.6976744186046512,6.9,77.0,30.0,2.6,8,63,3.0,3.0,0.0,30:33
82,401310861,Lafayette,322,loser,14,12.0,0.46153846153846156,0.5,286.0,243.0,0.6206896551724138,8.4,43.0,24.0,1.8,5,44,1.0,0.0,1.0,25:39
85,401282174,Navy,2426,loser,7,24.0,0.38095238095238093,0.6,398.0,61.0,0.3125,3.8,337.0,76.0,4.4,4,22,2.0,0.0,2.0,41:19
86,401282723,Indiana,84,loser,6,11.0,0.3333333333333333,1.0,233.0,156.0,0.42424242424242425,4.7,77.0,31.0,2.5,7,67,3.0,0.0,3.0,32:04
89,401281942,Miami,2390,loser,13,18.0,0.42857142857142855,0.5,266.0,178.0,0.7419354838709677,5.7,88.0,31.0,2.8,7,75,3.0,1.0,2.0,22:58
90,401300996,Miami OH,193,loser,14,17.0,0.2,0.2,278.0,109.0,0.32142857142857145,3.9,169.0,45.0,3.8,13,100,0.0,0.0,0.0,34:15
92,401282764,West Virginia,277,loser,24,18.0,0.42857142857142855,1.0,325.0,277.0,0.6,6.9,48.0,21.0,2.3,4,20,4.0,2.0,2.0,25:57
94,401281949,Louisiana Tech,2348,loser,34,14.0,0.26666666666666666,1.0,369.0,268.0,0.5675675675675675,7.2,101.0,25.0,4.0,7,36,2.0,1.0,1.0,27:40
96,401282612,UMass,113,loser,7,11.0,0.23076923076923078,0.0,209.0,167.0,0.45161290322580644,5.4,42.0,27.0,1.6,6,66,1.0,1.0,0.0,29:12
98,401281950,C Michigan,2117,loser,24,27.0,0.4444444444444444,1.0,475.0,301.0,0.5106382978723404,6.4,174.0,39.0,4.5,10,80,2.0,0.0,2.0,31:59
100,401310697,Montana St,147,loser,16,17.0,0.3333333333333333,0.0,321.0,200.0,0.6551724137931034,6.9,121.0,30.0,4.0,4,32,1.0,1.0,0.0,26:16
102,401287892,Louisiana,309,loser,18,22.0,0.3076923076923077,1.0,358.0,282.0,0.7,7.1,76.0,29.0,2.6,5,25,1.0,1.0,0.0,26:47
104,401287887,Northern Iowa,2460,loser,10,13.0,0.47058823529411764,0.5,275.0,230.0,0.6176470588235294,6.8,45.0,26.0,1.7,5,28,2.0,0.0,2.0,28:48
106,401309842,San José St,23,loser,7,18.0,0.21428571428571427,0.5,376.0,308.0,0.5217391304347826,6.7,68.0,19.0,3.6,10,93,2.0,0.0,2.0,27:58
108,401309600,Gardner-Webb,2241,loser,25,20.0,0.5833333333333334,0.0,427.0,365.0,0.6086956521739131,7.9,62.0,19.0,3.3,6,50,0.0,0.0,0.0,24:11
110,401286294,Campbell,2097,loser,7,17.0,0.2857142857142857,0.0,269.0,183.0,0.46875,5.7,86.0,29.0,3.0,8,60,0.0,0.0,0.0,26:50
112,401281951,E Illinois,2197,loser,0,9.0,0.0,1.0,109.0,78.0,0.5909090909090909,3.5,31.0,22.0,1.4,5,45,2.0,0.0,2.0,25:20
114,401281944,Akron,2006,loser,10,12.0,0.21428571428571427,0.4,188.0,191.0,0.8148148148148148,7.1,-3.0,36.0,-0.1,5,35,0.0,0.0,0.0,35:44
116,401282173,Monmouth,2405,loser,15,17.0,0.35294117647058826,0.6,274.0,186.0,0.6428571428571429,4.4,88.0,38.0,2.3,2,15,4.0,3.0,1.0,33:53
118,401309598,C Arkansas,2110,loser,21,15.0,0.08333333333333333,0.0,338.0,296.0,0.5476190476190477,7.0,42.0,20.0,2.1,7,77,2.0,0.0,2.0,25:58
120,401309602,Southern,2582,loser,3,11.0,0.2727272727272727,0.0,189.0,108.0,0.5714285714285714,5.1,81.0,28.0,2.9,9,82,4.0,0.0,4.0,27:29
122,401300998,Abilene Christn,2000,loser,9,15.0,0.3125,0.5,332.0,213.0,0.4166666666666667,5.9,119.0,28.0,4.3,6,38,4.0,1.0,3.0,28:00
124,401309543,Norfolk St,2450,loser,10,14.0,0.3333333333333333,0.5,272.0,125.0,0.4444444444444444,6.9,147.0,42.0,3.5,4,35,2.0,1.0,1.0,33:23
127,401287886,Houston,248,loser,21,15.0,0.3333333333333333,1.0,251.0,174.0,0.7105263157894737,4.6,77.0,35.0,2.2,6,50,4.0,0.0,4.0,36:37
128,401282819,Oregon St,204,loser,21,15.0,0.35714285714285715,0.25,363.0,285.0,0.5526315789473685,7.5,78.0,25.0,3.1,8,50,1.0,0.0,1.0,25:26
130,401287890,Missouri St,2623,loser,16,23.0,0.3333333333333333,0.0,336.0,234.0,0.5217391304347826,5.1,102.0,37.0,2.8,8,57,2.0,2.0,0.0,35:30
133,401282611,Ohio,195,loser,9,20.0,0.4166666666666667,0.5,346.0,212.0,0.7419354838709677,6.8,134.0,32.0,4.2,0,0,1.0,0.0,1.0,31:37
