,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
36,36,401411096,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,51711.0,3699,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,20,"[7, 0, 7, 6]",0.4625437542390466,1518.0,1522.0,152,NC State,fbs,ACC,21,"[14, 7, 0, 0]",0.5374562457609533,1632.0,1628.0,5.5237324644,,,-1,True
38,38,401415611,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,30542.0,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,fbs,American Athletic,7,"[0, 0, 7, 0]",0.9042013978337028,1403.0,1403.0,48,Delaware,fcs,CAA,14,"[7, 0, 7, 0]",0.0957986021662971,,,7.841301814,,,-7,True
39,39,401405062,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,69250.0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,7,"[3, 0, 2, 2]",0.8001315137015276,1624.0,1624.0,2571,South Dakota State,fcs,MVFC,3,"[0, 3, 0, 0]",0.1998684862984724,,,7.8988660279,,,4,True
42,42,401405069,2022,1,regular,2022-09-03T16:00:00.000Z,False,True,False,False,35048.0,3615,"Alumni Stadium (Chestnut Hill, MA)",103,Boston College,fbs,ACC,21,"[7, 7, 7, 0]",0.2492548820691546,1443.0,1438.0,164,Rutgers,fbs,Big Ten,22,"[0, 6, 9, 7]",0.7507451179308453,1365.0,1370.0,4.8580219149,,,-1,True
49,49,401426542,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,37526.0,3604,Alamodome,2636,UTSA,fbs,Conference USA,35,"[0, 14, 7, 3, 3, 8, 0]",0.2888714054420264,1512.0,1515.0,248,Houston,fbs,American Athletic,37,"[0, 7, 0, 17, 3, 8, 2]",0.7111285945579736,1620.0,1617.0,6.359814692,,,-2,True
51,51,401415211,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,20574.0,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,40,"[10, 7, 7, 10, 3, 3]",0.8817378376353331,1409.0,1411.0,202,Tulsa,fbs,American Athletic,37,"[3, 17, 7, 7, 3, 0]",0.1182621623646669,1502.0,1500.0,8.4642633492,,,3,True
52,52,401403855,2022,1,regular,2022-09-03T19:30:00.000Z,False,True,False,False,74751.0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,31,"[7, 7, 10, 7]",0.8333397474629864,1626.0,1646.0,2132,Cincinnati,fbs,American Athletic,24,"[0, 0, 17, 7]",0.1666602525370135,1801.0,1781.0,5.6882250154,,,7,True
65,65,401426536,2022,1,regular,2022-09-03T22:00:00.000Z,False,True,False,False,20003.0,3876,Peden Stadium,195,Ohio,fbs,Mid-American,41,"[3, 10, 14, 14]",0.5274319180566435,1368.0,1371.0,2226,Florida Atlantic,fbs,Conference USA,38,"[10, 7, 0, 21]",0.4725680819433565,1488.0,1485.0,6.1891426149,,,3,True
68,68,401404157,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,24051.0,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Sun Belt,27,"[0, 3, 7, 14, 0, 3, 0, 0]",0.9056848747505264,1266.0,1280.0,2335,Liberty,fbs,FBS Independents,29,"[0, 10, 0, 14, 0, 3, 0, 2]",0.0943151252494736,1600.0,1586.0,9.0995471179,,,-2,True
77,77,401403857,2022,1,regular,2022-09-03T23:00:00.000Z,False,True,False,False,90799.0,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,29,"[7, 7, 0, 15]",0.9882886881302856,1572.0,1576.0,254,Utah,fbs,Pac-12,26,"[7, 6, 6, 7]",0.0117113118697144,1790.0,1786.0,8.3777894375,,,3,True
88,88,401403974,2022,1,regular,2022-09-04T01:30:00.000Z,False,True,False,False,25233.0,3820,Gesa Field,265,Washington State,fbs,Pac-12,24,"[0, 10, 7, 7]",0.899615631068364,1590.0,1590.0,70,Idaho,fcs,Big Sky,17,"[10, 0, 0, 7]",0.100384368931636,,,4.2154013195,,,7,True
92,92,401403867,2022,1,regular,2022-09-04T23:30:00.000Z,False,True,True,False,68388.0,3493,Caesars Superdome,52,Florida State,fbs,ACC,24,"[0, 7, 10, 7]",0.445012236975574,1501.0,1504.0,99,LSU,fbs,SEC,23,"[3, 0, 7, 13]",0.554987763024426,1538.0,1535.0,5.7607369579,,Allstate Louisiana Kickoff,1,True
94,94,401415613,2022,2,regular,2022-09-09T23:30:00.000Z,False,True,False,False,44412.0,3652,FBC Mortgage Stadium,2116,UCF,fbs,American Athletic,14,"[7, 7, 0, 0]",0.0044104235586017,1569.0,1552.0,97,Louisville,fbs,ACC,20,"[7, 0, 10, 3]",0.9955895764413982,1489.0,1506.0,6.8694968226,,,-6,True
97,97,401426553,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,23551.0,3841,Michie Stadium,349,Army,fbs,FBS Independents,38,"[7, 14, 7, 7, 3]",0.9110705769083414,1534.0,1528.0,2636,UTSA,fbs,Conference USA,41,"[0, 14, 7, 14, 6]",0.0889294230916586,1515.0,1521.0,12.6351849584,,,-3,True
98,98,401403868,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,105213.0,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,19,"[3, 7, 3, 6]",0.8042297537741346,1700.0,1716.0,333,Alabama,fbs,SEC,20,"[10, 0, 0, 10]",0.1957702462258653,2089.0,2073.0,8.6341027912,,,-1,True
102,102,401405073,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,24622.0,3911,Ryan Field,77,Northwestern,fbs,Big Ten,23,"[0, 10, 6, 7]",0.1785003311676564,1381.0,1353.0,150,Duke,fbs,ACC,31,"[14, 7, 0, 10]",0.8214996688323436,1240.0,1268.0,6.7576191243,,,-8,True
104,104,401411103,2022,2,regular,2022-09-10T16:00:00.000Z,False,True,False,False,17687.0,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,28,"[3, 7, 18, 0]",0.2443757326295356,1468.0,1462.0,153,North Carolina,fbs,ACC,35,"[7, 14, 7, 7]",0.7556242673704644,1563.0,1569.0,7.5434631104,,,-7,True
111,111,401416594,2022,2,regular,2022-09-10T18:00:00.000Z,False,True,False,True,12972.0,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,30,"[10, 6, 7, 7]",0.5383819371002807,1294.0,1295.0,2711,Western Michigan,fbs,Mid-American,37,"[7, 7, 7, 16]",0.4616180628997193,1488.0,1487.0,8.0379169587,,,-7,True
112,112,401404125,2022,2,regular,2022-09-10T18:30:00.000Z,False,True,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,21,"[0, 7, 0, 14]",0.0166499360160927,1814.0,1785.0,276,Marshall,fbs,Sun Belt,26,"[0, 9, 3, 14]",0.9833500639839072,1548.0,1577.0,6.3284420596,,,-5,True
115,115,401403984,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,74001.0,347,Camp Randall Stadium,275,Wisconsin,fbs,Big Ten,14,"[0, 14, 0, 0]",0.886880438987158,1742.0,1728.0,265,Washington State,fbs,Pac-12,17,"[0, 7, 10, 0]",0.113119561012842,1590.0,1604.0,6.2851718218,,,-3,True
117,117,401403877,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,59785.0,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,27,"[10, 7, 0, 10, 0]",0.1815298712739166,1667.0,1661.0,2633,Tennessee,fbs,SEC,34,"[7, 17, 0, 3, 7]",0.8184701287260834,1756.0,1762.0,8.1259075107,,,-7,True
119,119,401403878,2022,2,regular,2022-09-10T19:30:00.000Z,False,True,False,False,92664.0,3795,Kyle Field,245,Texas A&M,fbs,SEC,14,"[0, 7, 7, 0]",0.1134967274128271,1708.0,1700.0,2026,App State,fbs,Sun Belt,17,"[0, 7, 7, 3]",0.8865032725871729,1648.0,1656.0,6.9552099408,,,-3,True
126,126,401404064,2022,2,regular,2022-09-10T20:00:00.000Z,False,True,False,False,69250.0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,7,"[7, 0, 0, 0]",0.0221324650424198,1624.0,1629.0,66,Iowa State,fbs,Big 12,10,"[0, 3, 0, 7]",0.9778675349575802,1779.0,1774.0,6.6599009638,,,-3,True
130,130,401416595,2022,2,regular,2022-09-10T20:00:00.000Z,False,True,False,False,17376.0,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,57,"[10, 7, 7, 14, 7, 6, 2, 2, 0, 2, 0]",0.6759252079910733,1167.0,1167.0,2198,Eastern Kentucky,fcs,Atlantic Sun,59,"[0, 24, 7, 7, 7, 6, 2, 2, 0, 2, 2]",0.3240747920089267,,,7.2620419854,,,-2,True
131,131,401403976,2022,2,regular,2022-09-10T20:00:00.000Z,False,True,False,False,38180.0,3831,California Memorial Stadium,25,California,fbs,Pac-12,20,"[14, 3, 3, 0]",0.937152471936194,1510.0,1507.0,2439,UNLV,fbs,Mountain West,14,"[0, 7, 7, 0]",0.0628475280638061,1300.0,1303.0,6.2895707636,,,6,True
132,132,401404063,2022,2,regular,2022-09-10T20:00:00.000Z,False,True,False,False,56271.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,33,"[3, 14, 0, 3, 7, 6]",0.7680526596767249,1536.0,1538.0,248,Houston,fbs,American Athletic,30,"[0, 3, 7, 10, 7, 3]",0.2319473403232751,1617.0,1615.0,10.9707925617,,,3,True
139,139,401416596,2022,2,regular,2022-09-10T22:00:00.000Z,False,True,False,False,16933.0,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,31,"[7, 14, 7, 3]",0.3365801530842871,1342.0,1342.0,107,Holy Cross,fcs,Patriot,37,"[0, 14, 14, 9]",0.6634198469157129,,,10.8690069913,,,-6,True
141,141,401426551,2022,2,regular,2022-09-10T22:00:00.000Z,False,True,False,False,18892.0,3992,Williams Stadium (VA),2335,Liberty,fbs,FBS Independents,21,"[0, 7, 7, 7]",0.8642820700729226,1586.0,1593.0,5,UAB,fbs,Conference USA,14,"[7, 0, 0, 7]",0.1357179299270774,1546.0,1539.0,7.0299011177,,,7,True
142,142,401426332,2022,2,regular,2022-09-10T22:00:00.000Z,False,True,False,False,12261.0,3654,Brooks Stadium (SC),324,Coastal Carolina,fbs,Sun Belt,31,"[3, 14, 7, 7]",0.2490229227340366,1658.0,1658.0,2241,Gardner-Webb,fcs,Big South,27,"[0, 10, 10, 7]",0.7509770772659633,,,8.7671849876,,,4,True
150,150,401415620,2022,2,regular,2022-09-10T23:00:00.000Z,False,True,False,False,22113.0,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,38,"[7, 17, 0, 14]",0.80685951250604,1500.0,1499.0,2459,Northern Illinois,fbs,Mid-American,35,"[0, 7, 14, 14]",0.1931404874939599,1376.0,1377.0,8.5016490967,,,3,True
160,160,401405072,2022,2,regular,2022-09-10T23:30:00.000Z,False,True,False,False,86862.0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,42,"[7, 21, 7, 7]",0.5761352518048249,1616.0,1596.0,290,Georgia Southern,fbs,Sun Belt,45,"[14, 14, 7, 10]",0.423864748195175,1382.0,1402.0,8.936899543,,,-3,True
163,163,401403870,2022,2,regular,2022-09-10T23:30:00.000Z,False,True,False,False,83340.0,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,24,"[0, 7, 10, 7]",0.998300498850969,1632.0,1627.0,23,San José State,fbs,Mountain West,16,"[0, 10, 0, 6]",0.0016995011490309,1338.0,1343.0,6.5729881148,,,8,True
172,172,401426552,2022,2,regular,2022-09-11T01:00:00.000Z,False,True,False,False,23325.0,3946,Sun Bowl,2638,UTEP,fbs,Conference USA,20,"[3, 14, 3, 0]",0.4960537960146192,1286.0,1288.0,166,New Mexico State,fbs,FBS Independents,13,"[0, 0, 6, 7]",0.5039462039853808,1140.0,1138.0,5.4468553774,,,7,True
173,173,401404062,2022,2,regular,2022-09-11T02:15:00.000Z,False,True,False,False,63470.0,3801,LaVell Edwards Stadium,252,BYU,fbs,FBS Independents,26,"[3, 7, 10, 0, 0, 6]",0.6175196713766509,1685.0,1692.0,239,Baylor,fbs,Big 12,20,"[0, 6, 7, 7, 0, 0]",0.3824803286233491,1690.0,1683.0,9.0953602799,,,6,True
174,174,401403979,2022,2,regular,2022-09-11T02:30:00.000Z,False,True,False,False,41031.0,3660,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,32,"[7, 6, 10, 9]",0.1341690344437201,1590.0,1586.0,204,Oregon State,fbs,Pac-12,35,"[7, 7, 7, 14]",0.8658309655562799,1593.0,1597.0,7.4268814616,,,-3,True
176,176,401411109,2022,3,regular,2022-09-16T23:30:00.000Z,False,True,False,True,46459.0,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,31,"[14, 7, 0, 10]",0.2613073872317884,1506.0,1499.0,52,Florida State,fbs,ACC,35,"[14, 0, 7, 14]",0.7386926127682116,1504.0,1511.0,8.9194531138,,,-4,True
177,177,401415217,2022,3,regular,2022-09-17T00:00:00.000Z,False,True,False,True,18277.0,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,17,"[3, 7, 0, 7]",0.303505687817692,1411.0,1416.0,2005,Air Force,fbs,Mountain West,14,"[0, 0, 7, 7]",0.696494312182308,1695.0,1690.0,6.840130195,,,3,True
180,180,401405084,2022,3,regular,2022-09-17T16:00:00.000Z,False,True,False,False,35943.0,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,32,"[3, 0, 7, 22]",0.5471313996931042,1537.0,1539.0,2509,Purdue,fbs,Big Ten,29,"[6, 3, 0, 20]",0.4528686003068958,1631.0,1629.0,9.1117096253,,,3,True
186,186,401405083,2022,3,regular,2022-09-17T16:00:00.000Z,False,True,False,False,23146.0,3911,Ryan Field,77,Northwestern,fbs,Big Ten,24,"[7, 7, 0, 10]",0.5461501249682598,1357.0,1357.0,79,Southern Illinois,fcs,MVFC,31,"[0, 14, 3, 14]",0.4538498750317402,,,7.9892563073,,,-7,True
187,187,401426563,2022,3,regular,2022-09-17T16:00:00.000Z,False,True,False,False,48952.0,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,33,"[3, 7, 3, 17, 3]",0.1769250492604863,1335.0,1342.0,98,Western Kentucky,fbs,Conference USA,30,"[7, 10, 7, 6, 0]",0.8230749507395136,1719.0,1712.0,9.6885125186,,,3,True
194,194,401403991,2022,3,regular,2022-09-17T18:00:00.000Z,False,True,False,False,29344.0,1056,Rose Bowl,26,UCLA,fbs,Pac-12,32,"[6, 7, 10, 9]",0.7665479725535932,1690.0,1682.0,6,South Alabama,fbs,Sun Belt,31,"[10, 7, 14, 0]",0.2334520274464068,1402.0,1410.0,10.1726241263,,,1,True
195,195,401411113,2022,3,regular,2022-09-17T18:00:00.000Z,False,True,False,False,40556.0,3923,Scott Stadium,258,Virginia,fbs,ACC,16,"[7, 3, 0, 6]",0.976768485996908,1482.0,1481.0,295,Old Dominion,fbs,Sun Belt,14,"[0, 7, 0, 7]",0.023231514003092,1363.0,1364.0,7.0608366135,,,2,True
196,196,401405089,2022,3,regular,2022-09-17T18:00:00.000Z,False,True,False,False,33297.0,3806,Lincoln Financial Field,218,Temple,fbs,American Athletic,14,"[7, 0, 0, 7]",0.3811836265779129,1029.0,1044.0,164,Rutgers,fbs,Big Ten,16,"[3, 7, 3, 3]",0.6188163734220871,1370.0,1355.0,5.9556843496,,,-2,True
199,199,401403987,2022,3,regular,2022-09-17T18:30:00.000Z,False,True,False,False,77622.0,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,24,"[0, 7, 7, 10]",0.9860058545544363,1785.0,1780.0,25,California,fbs,Pac-12,17,"[0, 10, 7, 0]",0.0139941454455635,1507.0,1512.0,6.6104197126,,,7,True
201,201,401404074,2022,3,regular,2022-09-17T19:00:00.000Z,False,True,False,False,50887.0,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,10,"[0, 10, 0, 0]",0.5805459255242826,1671.0,1642.0,2655,Tulane,fbs,American Athletic,17,"[7, 0, 3, 7]",0.4194540744757173,1483.0,1512.0,6.9404601609,,,-7,True
208,208,401426333,2022,3,regular,2022-09-17T19:30:00.000Z,False,True,False,True,34406.0,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,32,"[7, 7, 10, 8]",0.6673796058449226,1656.0,1650.0,2653,Troy,fbs,Sun Belt,28,"[7, 14, 0, 7]",0.3326203941550774,1335.0,1341.0,9.5545231842,,,4,True
214,214,401404159,2022,3,regular,2022-09-17T21:00:00.000Z,False,True,False,False,32891.0,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,37,"[3, 17, 0, 17]",0.3208661764667205,1668.0,1667.0,2335,Liberty,fbs,FBS Independents,36,"[0, 8, 15, 13]",0.6791338235332796,1593.0,1594.0,7.7422840807,,,1,True
215,215,401415029,2022,3,regular,2022-09-17T21:00:00.000Z,False,True,False,False,21158.0,3700,Doyt L. Perry Stadium,189,Bowling Green,fbs,Mid-American,34,"[0, 21, 0, 7, 6]",0.1714188375322458,1187.0,1194.0,276,Marshall,fbs,Sun Belt,31,"[14, 7, 0, 7, 3]",0.8285811624677542,1577.0,1570.0,6.8538377338,,,3,True
229,229,401426554,2022,3,regular,2022-09-17T23:00:00.000Z,False,True,False,False,16433.0,4246,Center Parc Stadium,2247,Georgia State,fbs,Sun Belt,41,"[14, 6, 7, 14]",0.9865316655047068,1462.0,1444.0,2429,Charlotte,fbs,Conference USA,42,"[7, 14, 7, 14]",0.0134683344952932,1151.0,1169.0,8.2514895054,,,-1,True
232,232,401405087,2022,3,regular,2022-09-17T23:30:00.000Z,False,True,False,False,31194.0,3665,SECU Stadium,120,Maryland,fbs,Big Ten,34,"[3, 14, 3, 14]",0.9986406427950276,1594.0,1608.0,2567,SMU,fbs,American Athletic,27,"[6, 14, 7, 0]",0.0013593572049724,1671.0,1657.0,10.732392013,,,7,True
235,235,401403883,2022,3,regular,2022-09-17T23:30:00.000Z,False,True,False,False,88496.0,3634,Ben Hill Griffin Stadium,57,Florida,fbs,SEC,31,"[3, 21, 0, 7]",0.2684521007655261,1567.0,1564.0,58,South Florida,fbs,American Athletic,28,"[7, 6, 8, 7]",0.7315478992344739,1247.0,1250.0,5.2350965059,,,3,True
242,242,401403890,2022,3,regular,2022-09-18T01:00:00.000Z,False,True,False,False,,3795,Kyle Field,245,Texas A&M,fbs,SEC,17,"[10, 0, 7, 0]",0.8433613255499202,1700.0,1706.0,2390,Miami,fbs,ACC,9,"[3, 0, 3, 3]",0.1566386744500798,1596.0,1590.0,4.6993312318,,,8,True
246,246,401403985,2022,3,regular,2022-09-18T03:00:00.000Z,False,True,False,False,41211.0,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,31,"[7, 10, 7, 7]",0.3188026796204188,1328.0,1328.0,2449,North Dakota State,fcs,MVFC,28,"[7, 7, 14, 0]",0.6811973203795811,,,8.0224599542,,,3,True
251,251,401411117,2022,4,regular,2022-09-23T23:00:00.000Z,False,True,False,True,34590.0,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,22,"[10, 6, 3, 3]",0.893981329358799,1539.0,1539.0,258,Virginia,fbs,ACC,20,"[0, 0, 13, 7]",0.1060186706412009,1481.0,1481.0,6.5029843112,,,2,True
254,254,401405097,2022,4,regular,2022-09-24T16:00:00.000Z,False,True,False,True,110225.0,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,34,"[10, 7, 0, 17]",0.982561079005028,2024.0,2012.0,120,Maryland,fbs,Big Ten,27,"[10, 3, 0, 14]",0.017438920994972,1608.0,1620.0,4.5634130288,,,7,True
257,257,401403894,2022,4,regular,2022-09-24T16:00:00.000Z,False,True,False,True,85750.0,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,17,"[14, 0, 0, 0, 3]",0.8207139894402864,1560.0,1559.0,142,Missouri,fbs,SEC,14,"[0, 14, 0, 0, 0]",0.1792860105597136,1410.0,1411.0,8.777362749,,,3,True
261,261,401404078,2022,4,regular,2022-09-24T16:00:00.000Z,False,True,False,False,35569.0,3735,Gerald J. Ford Stadium,2567,SMU,fbs,American Athletic,34,"[0, 14, 7, 13]",0.2529341786447447,1657.0,1628.0,2628,TCU,fbs,Big 12,42,"[14, 14, 0, 14]",0.7470658213552552,1497.0,1526.0,4.383635487,,,-8,True
263,263,401411123,2022,4,regular,2022-09-24T16:00:00.000Z,False,True,False,True,32903.0,3630,Allegacy Federal Credit Union Stadium,154,Wake Forest,fbs,ACC,45,"[7, 7, 21, 3, 7, 0]",0.4058257794194493,1667.0,1666.0,228,Clemson,fbs,ACC,51,"[14, 6, 8, 10, 7, 6]",0.5941742205805507,1808.0,1809.0,9.6877149945,,,-6,True
264,264,401404080,2022,4,regular,2022-09-24T16:00:00.000Z,False,True,False,True,58069.0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,24,"[7, 7, 0, 10]",0.2051265093914597,1809.0,1790.0,239,Baylor,fbs,Big 12,31,"[7, 10, 7, 7]",0.7948734906085403,1733.0,1752.0,4.9796339418,,,-7,True
265,265,401404079,2022,4,regular,2022-09-24T16:00:00.000Z,False,True,False,False,47233.0,3833,Memorial Stadium,2305,Kansas,fbs,Big 12,35,"[7, 14, 7, 7]",0.9913096338325452,1342.0,1349.0,150,Duke,fbs,ACC,27,"[7, 6, 0, 14]",0.0086903661674546,1268.0,1261.0,4.3420060644,,,8,True
267,267,401416606,2022,4,regular,2022-09-24T18:00:00.000Z,False,True,False,False,19024.0,3876,Peden Stadium,195,Ohio,fbs,Mid-American,59,"[14, 17, 7, 21]",0.2481566061559697,1251.0,1251.0,2230,Fordham,fcs,Patriot,52,"[0, 21, 28, 3]",0.7518433938440302,,,7.4518079606,,,7,True
269,269,401403901,2022,4,regular,2022-09-24T19:30:00.000Z,False,True,False,True,101915.0,3853,Neyland Stadium,2633,Tennessee,fbs,SEC,38,"[3, 14, 14, 7]",0.440906432185696,1835.0,1830.0,57,Florida,fbs,SEC,33,"[0, 14, 7, 12]",0.5590935678143041,1564.0,1569.0,6.5181355997,,,5,True
273,273,401404082,2022,4,regular,2022-09-24T19:30:00.000Z,False,True,False,True,60975.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,37,"[7, 7, 10, 10, 3]",0.1581836881500748,1520.0,1524.0,251,Texas,fbs,Big 12,34,"[10, 14, 7, 3, 0]",0.8418163118499252,1746.0,1742.0,7.6468343445,,,3,True
274,274,401415037,2022,4,regular,2022-09-24T19:30:00.000Z,False,True,False,True,33248.0,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,28,"[0, 28, 0, 0]",0.2387839275749459,1650.0,1628.0,256,James Madison,fbs,Sun Belt,32,"[3, 7, 7, 15]",0.7612160724250541,1427.0,1449.0,4.5591019781,,,-4,True
