,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
44,401403867,Florida St,52,winner,24,22.0,0.6470588235294118,0.0,392.0,260.0,0.6060606060606061,7.9,132.0,38.0,3.5,7,80,1.0,1.0,0.0,34:06
46,401415613,Louisville,97,winner,20,19.0,0.2857142857142857,0.3333333333333333,427.0,201.0,0.4827586206896552,6.9,226.0,45.0,5.0,12,98,1.0,1.0,0.0,32:14
48,401426553,UTSA,2636,winner,41,30.0,0.7333333333333333,0.0,512.0,359.0,0.7111111111111111,8.0,153.0,36.0,4.3,10,70,0.0,0.0,0.0,27:53
50,401403868,Alabama,333,winner,20,16.0,0.3333333333333333,0.5,374.0,213.0,0.6923076923076923,5.5,161.0,24.0,6.7,15,100,0.0,0.0,0.0,29:16
52,401405073,Duke,150,winner,31,21.0,0.4,0.0,461.0,240.0,0.5416666666666666,10.0,221.0,35.0,6.3,7,85,1.0,0.0,1.0,25:12
54,401411103,North Carolina,153,winner,35,23.0,0.46153846153846156,0.5,467.0,284.0,0.7916666666666666,11.8,183.0,44.0,4.2,4,50,3.0,2.0,1.0,28:22
56,401416594,W Michigan,2711,winner,37,27.0,0.35294117647058826,0.6666666666666666,437.0,230.0,0.5813953488372093,5.3,207.0,43.0,4.8,7,72,2.0,1.0,1.0,34:16
58,401404125,Marshall,276,winner,26,21.0,0.3076923076923077,0.0,364.0,145.0,0.7619047619047619,6.9,219.0,50.0,4.4,6,44,0.0,0.0,0.0,30:47
60,401403984,Washington St,265,winner,17,10.0,0.18181818181818182,0.5,253.0,200.0,0.6071428571428571,7.1,53.0,22.0,2.4,5,50,3.0,1.0,2.0,21:58
62,401403877,Tennessee,2633,winner,34,20.0,0.375,0.5,416.0,325.0,0.6428571428571429,7.7,91.0,35.0,2.6,7,70,2.0,2.0,0.0,25:05
64,401403878,App State,2026,winner,17,22.0,0.45,0.6,315.0,134.0,0.5,4.5,181.0,52.0,3.5,5,55,0.0,0.0,0.0,41:29
66,401404064,Iowa State,66,winner,10,21.0,0.5,0.0,313.0,184.0,0.6578947368421053,4.8,129.0,41.0,3.1,5,45,3.0,1.0,2.0,38:15
68,401416595,E Kentucky,2198,winner,59,28.0,0.6470588235294118,0.0,442.0,324.0,0.7021276595744681,6.9,118.0,37.0,3.2,9,74,2.0,1.0,1.0,33:31
71,401403976,California,25,winner,20,25.0,0.3333333333333333,1.0,370.0,278.0,0.717948717948718,7.1,92.0,32.0,2.9,5,40,1.0,0.0,1.0,35:36
73,401404063,Texas Tech,2641,winner,33,35.0,0.2777777777777778,0.6666666666666666,468.0,350.0,0.6101694915254238,5.9,118.0,44.0,2.7,6,44,3.0,0.0,3.0,37:18
74,401416596,Holy Cross,107,winner,37,23.0,0.42857142857142855,0.0,457.0,238.0,0.5909090909090909,10.8,219.0,45.0,4.9,4,25,0.0,0.0,0.0,32:04
77,401426551,Liberty,2335,winner,21,18.0,0.25,0.0,390.0,202.0,0.52,8.1,188.0,40.0,4.7,8,84,1.0,1.0,0.0,28:31
79,401426332,Coastal Car,324,winner,31,20.0,0.46153846153846156,0.0,354.0,308.0,0.7333333333333333,10.3,46.0,37.0,1.2,7,62,2.0,1.0,1.0,34:36
81,401415620,Tulsa,202,winner,38,23.0,0.46153846153846156,0.6666666666666666,429.0,322.0,0.59375,10.1,107.0,37.0,2.9,4,56,2.0,1.0,1.0,27:58
82,401405072,GA Southern,290,winner,45,34.0,0.6923076923076923,1.0,642.0,409.0,0.6607142857142857,7.3,233.0,30.0,7.8,3,15,2.0,0.0,2.0,28:04
85,401403870,Auburn,2,winner,24,18.0,0.36363636363636365,1.0,378.0,168.0,0.6086956521739131,7.3,210.0,38.0,5.5,9,85,2.0,0.0,2.0,26:39
87,401426552,UTEP,2638,winner,20,17.0,0.25,1.0,261.0,153.0,0.4444444444444444,5.7,108.0,31.0,3.5,5,55,2.0,2.0,0.0,28:18
89,401404062,BYU,252,winner,26,24.0,0.21428571428571427,1.0,366.0,283.0,0.6,7.1,83.0,33.0,2.5,8,69,0.0,0.0,0.0,25:45
90,401403979,Oregon St,204,winner,35,23.0,0.2,0.6666666666666666,397.0,219.0,0.5185185185185185,8.1,178.0,37.0,4.8,8,65,0.0,0.0,0.0,26:50
92,401411109,Florida St,52,winner,35,21.0,0.42857142857142855,0.0,455.0,266.0,0.7037037037037037,9.9,189.0,37.0,5.1,6,39,2.0,0.0,2.0,30:48
95,401415217,Wyoming,2751,winner,17,18.0,0.5454545454545454,0.0,342.0,162.0,0.782608695652174,7.0,180.0,35.0,5.1,3,20,1.0,0.0,1.0,30:34
97,401405084,Syracuse,183,winner,32,23.0,0.25,1.0,306.0,181.0,0.43333333333333335,6.0,125.0,35.0,3.6,9,74,0.0,0.0,0.0,27:35
98,401405083,S Illinois,79,winner,31,22.0,0.3125,1.0,357.0,261.0,0.6756756756756757,7.1,96.0,35.0,2.7,4,42,1.0,0.0,1.0,31:02
101,401426563,Indiana,84,winner,33,28.0,0.3888888888888889,0.3333333333333333,484.0,364.0,0.6,6.6,120.0,35.0,3.4,6,65,1.0,1.0,0.0,27:39
103,401403991,UCLA,26,winner,32,23.0,0.5384615384615384,1.0,407.0,263.0,0.6666666666666666,8.8,144.0,37.0,3.9,4,42,2.0,2.0,0.0,27:03
105,401411113,Virginia,258,winner,16,26.0,0.4375,1.0,513.0,284.0,0.5405405405405406,7.7,229.0,45.0,5.1,8,80,3.0,3.0,0.0,33:32
106,401405089,Rutgers,164,winner,16,12.0,0.2857142857142857,1.0,201.0,59.0,0.5882352941176471,3.5,142.0,41.0,3.5,9,80,0.0,0.0,0.0,31:48
109,401403987,Notre Dame,87,winner,24,17.0,0.25,0.0,297.0,150.0,0.7391304347826086,6.5,147.0,41.0,3.6,8,66,1.0,1.0,0.0,33:02
110,401404074,Tulane,2655,winner,17,18.0,0.08333333333333333,1.0,336.0,176.0,0.5,6.8,160.0,40.0,4.0,3,25,2.0,0.0,2.0,28:17
113,401426333,App State,2026,winner,32,24.0,0.4666666666666667,0.75,456.0,301.0,0.6571428571428571,8.6,155.0,34.0,4.6,6,51,0.0,0.0,0.0,32:08
115,401404159,Wake Forest,154,winner,37,16.0,0.375,0.5,346.0,325.0,0.5909090909090909,7.4,21.0,26.0,0.8,8,71,2.0,0.0,2.0,24:32
117,401415029,Bowling Green,189,winner,34,19.0,0.3888888888888889,1.0,377.0,300.0,0.6170212765957447,6.4,77.0,27.0,2.9,4,25,0.0,0.0,0.0,31:48
118,401426554,Charlotte,2429,winner,42,26.0,0.4,0.0,501.0,401.0,0.7209302325581395,9.3,100.0,23.0,4.3,9,83,1.0,0.0,1.0,29:15
121,401405087,Maryland,120,winner,34,16.0,0.38461538461538464,1.0,439.0,214.0,0.7391304347826086,9.3,225.0,38.0,5.9,15,141,2.0,2.0,0.0,28:30
123,401403883,Florida,57,winner,31,17.0,0.375,0.0,329.0,112.0,0.5555555555555556,6.2,217.0,30.0,7.2,6,48,2.0,0.0,2.0,23:41
125,401403890,Texas A&M,245,winner,17,16.0,0.3333333333333333,0.0,264.0,140.0,0.5,7.0,124.0,32.0,3.9,5,55,0.0,0.0,0.0,25:40
127,401403985,Arizona,12,winner,31,23.0,0.45454545454545453,0.5,394.0,229.0,0.7142857142857143,8.2,165.0,36.0,4.6,1,15,0.0,0.0,0.0,28:42
129,401411117,Syracuse,183,winner,22,21.0,0.3333333333333333,0.0,352.0,277.0,0.6666666666666666,8.4,75.0,38.0,2.0,12,91,4.0,3.0,1.0,34:50
131,401405097,Michigan,130,winner,34,22.0,0.4166666666666667,1.0,463.0,220.0,0.6923076923076923,8.5,243.0,40.0,6.1,1,15,1.0,1.0,0.0,31:53
133,401403894,Auburn,2,winner,17,15.0,0.1875,0.75,217.0,135.0,0.6666666666666666,6.4,82.0,45.0,1.8,4,26,0.0,0.0,0.0,32:42
134,401404078,TCU,2628,winner,42,21.0,0.45454545454545453,0.0,487.0,296.0,0.7666666666666667,9.9,191.0,35.0,5.5,10,94,0.0,0.0,0.0,31:18
136,401411123,Clemson,228,winner,51,25.0,0.6956521739130435,0.0,559.0,371.0,0.6341463414634146,9.0,188.0,45.0,4.2,10,120,0.0,0.0,0.0,37:34
138,401404080,Baylor,239,winner,31,23.0,0.38461538461538464,0.6666666666666666,361.0,238.0,0.7307692307692307,9.2,123.0,42.0,2.9,3,30,0.0,0.0,0.0,34:39
141,401404079,Kansas,2305,winner,35,23.0,0.6,0.5,528.0,324.0,0.8260869565217391,14.1,204.0,39.0,5.2,7,83,1.0,1.0,0.0,29:32
143,401416606,Ohio,195,winner,59,33.0,0.6923076923076923,0.0,692.0,537.0,0.82,10.7,155.0,32.0,4.8,11,117,2.0,2.0,0.0,36:47
145,401403901,Tennessee,2633,winner,38,27.0,0.6666666666666666,0.0,576.0,349.0,0.7857142857142857,12.5,227.0,42.0,5.4,6,50,2.0,2.0,0.0,25:03
147,401404082,Texas Tech,2641,winner,37,31.0,0.35,0.75,479.0,331.0,0.6785714285714286,5.9,148.0,44.0,3.4,5,31,0.0,0.0,0.0,35:54
148,401415037,James Madison,256,winner,32,19.0,0.14285714285714285,0.5,375.0,209.0,0.5862068965517241,7.2,166.0,46.0,3.6,7,50,2.0,2.0,0.0,33:28
151,401415224,San Diego St,21,winner,17,14.0,0.08333333333333333,0.0,282.0,65.0,0.5416666666666666,2.7,217.0,33.0,6.6,11,103,1.0,0.0,1.0,28:13
153,401403898,Ole Miss,145,winner,35,27.0,0.4666666666666667,1.0,462.0,154.0,0.5416666666666666,6.4,308.0,51.0,6.0,6,61,1.0,1.0,0.0,25:47
154,401403999,Oregon,2483,winner,44,28.0,0.36363636363636365,1.0,624.0,446.0,0.7555555555555555,9.9,178.0,32.0,5.6,8,87,1.0,0.0,1.0,28:58
157,401426335,Old Dominion,295,winner,29,12.0,0.23076923076923078,0.0,330.0,279.0,0.6129032258064516,9.0,51.0,26.0,2.0,4,33,0.0,0.0,0.0,21:44
159,401426570,Houston,248,winner,34,19.0,0.5,0.0,427.0,249.0,0.7307692307692307,9.6,178.0,32.0,5.6,10,110,1.0,0.0,1.0,30:05
160,401415624,Navy,2426,winner,23,22.0,0.4444444444444444,0.5,343.0,152.0,0.6363636363636364,13.8,191.0,66.0,2.9,1,5,1.0,1.0,0.0,37:02
162,401415040,Southern Miss,2572,winner,27,13.0,0.25,0.5,253.0,194.0,0.68,7.8,59.0,27.0,2.2,5,45,0.0,0.0,0.0,23:59
165,401403893,Texas A&M,245,winner,23,16.0,0.3333333333333333,0.0,343.0,151.0,0.5238095238095238,7.2,192.0,34.0,5.6,9,65,0.0,0.0,0.0,29:26
167,401403896,Kentucky,96,winner,31,18.0,0.625,1.0,406.0,303.0,0.6923076923076923,11.7,103.0,35.0,2.9,2,8,1.0,1.0,0.0,33:43
168,401405093,Miami OH,193,winner,17,13.0,0.3333333333333333,0.0,278.0,62.0,0.3684210526315789,3.3,216.0,44.0,4.9,8,55,0.0,0.0,0.0,32:11
171,401426566,Purdue,2509,winner,28,21.0,0.25,0.5,354.0,166.0,0.7096774193548387,5.4,188.0,36.0,5.2,5,55,2.0,1.0,1.0,30:33
172,401404081,Kansas St,2306,winner,41,28.0,0.47058823529411764,1.0,509.0,234.0,0.6176470588235294,6.9,275.0,49.0,5.6,6,37,0.0,0.0,0.0,35:04
175,401426336,UL Monroe,2433,winner,21,15.0,0.4,0.0,419.0,192.0,0.5384615384615384,7.4,227.0,39.0,5.8,4,30,2.0,1.0,1.0,27:15
176,401404000,USC,30,winner,17,21.0,0.5,0.6666666666666666,357.0,180.0,0.4444444444444444,5.0,177.0,37.0,4.8,6,46,0.0,0.0,0.0,30:15
178,401415625,Tulane,2655,winner,27,14.0,0.4166666666666667,0.5,273.0,189.0,0.6153846153846154,7.3,84.0,28.0,3.0,4,35,1.0,1.0,0.0,23:05
181,401404007,UCLA,26,winner,40,27.0,0.7142857142857143,0.0,499.0,315.0,0.7272727272727273,9.5,184.0,39.0,4.7,7,39,0.0,0.0,0.0,28:36
183,401411124,Boston College,103,winner,34,17.0,0.2222222222222222,0.0,448.0,304.0,0.8571428571428571,14.5,144.0,36.0,4.0,13,83,3.0,2.0,1.0,26:55
185,401403905,Ole Miss,145,winner,22,19.0,0.5,0.0,399.0,213.0,0.5172413793103449,7.3,186.0,39.0,4.8,3,31,1.0,0.0,1.0,23:07
187,401415227,Air Force,2005,winner,13,16.0,0.2727272727272727,0.0,356.0,156.0,0.75,19.5,200.0,47.0,4.3,5,45,2.0,2.0,0.0,32:19
189,401414782,E Michigan,2199,winner,20,22.0,0.36363636363636365,0.0,339.0,122.0,0.5416666666666666,5.1,217.0,43.0,5.0,9,65,3.0,1.0,2.0,28:22
191,401416608,Ball State,2050,winner,44,31.0,0.4,1.0,480.0,403.0,0.6896551724137931,6.9,77.0,31.0,2.5,4,30,2.0,0.0,2.0,24:52
193,401416611,Kent State,2309,winner,31,36.0,0.6,0.0,736.0,398.0,0.6486486486486487,10.8,338.0,59.0,5.7,9,80,2.0,2.0,0.0,29:54
195,401404151,UConn,41,winner,19,20.0,0.47058823529411764,1.0,313.0,130.0,0.5,8.1,183.0,55.0,3.3,8,68,2.0,2.0,0.0,36:36
197,401416610,Buffalo,2084,winner,24,21.0,0.2857142857142857,1.0,278.0,188.0,0.5428571428571428,5.4,90.0,34.0,2.6,3,36,2.0,1.0,1.0,27:58
198,401416609,Bowling Green,189,winner,31,21.0,0.5384615384615384,0.0,422.0,247.0,0.6206896551724138,8.5,175.0,36.0,4.9,8,60,1.0,0.0,1.0,29:18
201,401404084,Kansas,2305,winner,14,10.0,0.3,0.0,213.0,101.0,0.5333333333333333,6.7,112.0,31.0,3.6,7,56,1.0,1.0,0.0,24:58
202,401426341,South Alabama,6,winner,20,21.0,0.5714285714285714,0.3333333333333333,361.0,245.0,0.43902439024390244,6.0,116.0,37.0,3.1,8,60,2.0,1.0,1.0,30:18
204,401426573,UTEP,2638,winner,41,20.0,0.2727272727272727,1.0,425.0,173.0,0.7142857142857143,12.4,252.0,45.0,5.6,10,99,1.0,1.0,0.0,33:40
206,401403903,LSU,99,winner,21,19.0,0.3333333333333333,0.0,270.0,85.0,0.38461538461538464,3.3,185.0,49.0,3.8,10,94,1.0,1.0,0.0,29:07
208,401426578,Troy,2653,winner,34,25.0,0.35714285714285715,0.6666666666666666,415.0,280.0,0.6216216216216216,7.6,135.0,39.0,3.5,7,70,1.0,0.0,1.0,30:12
211,401426337,Coastal Car,324,winner,34,23.0,0.5833333333333334,0.0,485.0,335.0,0.6764705882352942,9.9,150.0,31.0,4.8,4,28,1.0,1.0,0.0,30:58
212,401403907,Georgia,61,winner,26,28.0,0.3076923076923077,1.0,481.0,312.0,0.5581395348837209,7.3,169.0,36.0,4.7,5,55,2.0,2.0,0.0,34:48
215,401426577,Rice,242,winner,28,15.0,0.3333333333333333,0.5,209.0,104.0,0.6470588235294118,6.1,105.0,36.0,2.9,10,75,1.0,1.0,0.0,30:00
216,401411129,Georgia Tech,59,winner,26,17.0,0.29411764705882354,0.0,334.0,102.0,0.4074074074074074,3.8,232.0,44.0,5.3,4,43,0.0,0.0,0.0,31:04
218,401405111,Nebraska,158,winner,14,18.0,0.26666666666666666,0.5,304.0,232.0,0.6486486486486487,6.3,72.0,29.0,2.5,9,67,2.0,0.0,2.0,31:40
220,401415630,Houston,248,winner,33,25.0,0.375,0.75,463.0,366.0,0.6206896551724138,6.3,97.0,23.0,4.2,7,75,1.0,0.0,1.0,26:25
222,401415233,Colorado St,36,winner,17,13.0,0.09090909090909091,0.0,255.0,78.0,0.5,3.5,177.0,33.0,5.4,14,136,3.0,1.0,2.0,28:13
225,401403910,Florida,57,winner,24,13.0,0.2727272727272727,1.0,297.0,66.0,0.5714285714285714,4.7,231.0,32.0,7.2,1,5,2.0,1.0,1.0,23:51
226,401404089,TCU,2628,winner,38,21.0,0.45454545454545453,0.0,452.0,308.0,0.696969696969697,9.3,144.0,31.0,4.6,1,5,2.0,1.0,1.0,26:01
228,401405109,Purdue,2509,winner,31,23.0,0.6153846153846154,0.0,373.0,360.0,0.7317073170731707,8.8,13.0,34.0,0.4,6,65,3.0,2.0,1.0,32:11
231,401426342,Georgia St,2247,winner,41,26.0,0.2857142857142857,1.0,522.0,186.0,0.64,7.4,336.0,54.0,6.2,10,108,1.0,0.0,1.0,31:45
233,401415633,Cincinnati,2132,winner,28,22.0,0.2857142857142857,0.5,414.0,193.0,0.6956521739130435,8.4,221.0,37.0,6.0,4,35,2.0,0.0,2.0,27:31
235,401416618,Miami OH,193,winner,27,18.0,0.2857142857142857,1.0,415.0,179.0,0.6428571428571429,12.8,236.0,50.0,4.7,7,53,1.0,0.0,1.0,36:02
236,401416613,Ball State,2050,winner,17,15.0,0.0,0.5,236.0,122.0,0.5555555555555556,4.5,114.0,39.0,2.9,3,20,2.0,2.0,0.0,23:44
238,401411133,North Carolina,153,winner,27,22.0,0.5,0.6666666666666666,470.0,309.0,0.6785714285714286,11.0,161.0,43.0,3.7,8,61,2.0,0.0,2.0,31:14
241,401411132,Georgia Tech,59,winner,23,24.0,0.3333333333333333,0.0,412.0,232.0,0.6666666666666666,6.4,180.0,37.0,4.9,8,88,0.0,0.0,0.0,30:04
243,401404009,Arizona St,9,winner,45,23.0,0.6923076923076923,0.0,397.0,241.0,0.7333333333333333,8.0,156.0,32.0,4.9,10,87,1.0,0.0,1.0,28:03
245,401426582,UTSA,2636,winner,31,30.0,0.42857142857142855,0.6666666666666666,486.0,273.0,0.6857142857142857,7.8,213.0,45.0,4.7,6,57,1.0,1.0,0.0,30:02
247,401415231,Utah State,328,winner,34,21.0,0.4166666666666667,1.0,414.0,215.0,0.782608695652174,9.3,199.0,38.0,5.2,8,65,1.0,0.0,1.0,25:44
249,401404127,Notre Dame,87,winner,28,24.0,0.6875,0.0,496.0,262.0,0.7857142857142857,9.4,234.0,45.0,5.2,1,10,1.0,0.0,1.0,40:55
250,401404088,Kansas St,2306,winner,10,16.0,0.3076923076923077,0.0,388.0,257.0,0.65,12.9,131.0,38.0,3.4,3,25,1.0,1.0,0.0,30:22
253,401405106,Illinois,356,winner,9,18.0,0.25,1.0,316.0,116.0,0.6333333333333333,3.9,200.0,45.0,4.4,7,56,3.0,2.0,1.0,31:05
255,401403909,Alabama,333,winner,24,24.0,0.35714285714285715,0.0,397.0,111.0,0.631578947368421,5.8,286.0,51.0,5.6,6,73,4.0,3.0,1.0,29:56
257,401411134,NC State,152,winner,19,19.0,0.15384615384615385,0.0,307.0,125.0,0.4782608695652174,5.4,182.0,46.0,4.0,8,70,1.0,0.0,1.0,33:24
258,401426344,Coastal Car,324,winner,28,20.0,0.5,0.0,433.0,246.0,0.6785714285714286,8.8,187.0,30.0,6.2,13,130,0.0,0.0,0.0,27:14
261,401415235,San Diego St,21,winner,16,22.0,0.4375,1.0,417.0,322.0,0.6666666666666666,8.9,95.0,35.0,2.7,4,33,0.0,0.0,0.0,36:10
262,401404010,Oregon St,204,winner,28,23.0,0.3076923076923077,1.0,442.0,250.0,0.6896551724137931,8.6,192.0,40.0,4.8,9,90,0.0,0.0,0.0,33:42
265,401404092,West Virginia,277,winner,43,26.0,0.5384615384615384,0.0,500.0,283.0,0.6486486486486487,7.6,217.0,37.0,5.9,5,46,1.0,0.0,1.0,30:25
267,401415635,SMU,2567,winner,40,16.0,0.4444444444444444,0.0,441.0,336.0,0.7407407407407407,12.4,105.0,21.0,5.0,5,55,0.0,0.0,0.0,19:18
269,401404093,Texas,251,winner,24,23.0,0.46153846153846156,0.5,363.0,172.0,0.6538461538461539,6.6,191.0,43.0,4.4,4,30,0.0,0.0,0.0,31:17
271,401416622,Bowling Green,189,winner,17,21.0,0.4,1.0,325.0,149.0,0.5517241379310345,5.1,176.0,44.0,4.0,8,85,2.0,1.0,1.0,32:55
272,401416619,C Michigan,2117,winner,28,19.0,0.3333333333333333,0.5,337.0,138.0,0.6190476190476191,6.6,199.0,44.0,4.5,9,60,1.0,1.0,0.0,31:16
274,401411140,Miami,2390,winner,20,22.0,0.47058823529411764,0.0,458.0,351.0,0.6304347826086957,7.6,107.0,28.0,3.8,17,159,0.0,0.0,0.0,31:12
277,401404153,Ball State,2050,winner,25,22.0,0.5263157894736842,0.5,356.0,147.0,0.48717948717948717,3.8,209.0,44.0,4.8,2,25,1.0,0.0,1.0,29:37
279,401404014,Colorado,38,winner,20,17.0,0.47058823529411764,0.0,328.0,210.0,0.6470588235294118,6.2,118.0,35.0,3.4,6,75,3.0,2.0,1.0,29:54
281,401404162,Liberty,2335,winner,21,13.0,0.08333333333333333,0.5,315.0,222.0,0.53125,6.9,93.0,29.0,3.2,6,44,3.0,1.0,2.0,25:33
283,401403921,Tennessee,2633,winner,52,29.0,0.5,0.0,567.0,385.0,0.6774193548387096,12.4,182.0,39.0,4.7,6,39,2.0,1.0,1.0,22:31
285,401404095,TCU,2628,winner,43,27.0,0.23076923076923078,0.0,510.0,286.0,0.575,7.2,224.0,43.0,5.2,4,40,1.0,1.0,0.0,33:05
287,401426352,Troy,2653,winner,17,17.0,0.25,0.0,406.0,299.0,0.5714285714285714,10.7,107.0,34.0,3.1,3,39,1.0,0.0,1.0,29:34
288,401405114,Maryland,120,winner,38,25.0,0.47058823529411764,1.0,442.0,270.0,0.5952380952380952,6.4,172.0,40.0,4.3,9,94,0.0,0.0,0.0,34:44
291,401426349,GA Southern,290,winner,45,29.0,0.3333333333333333,1.0,590.0,578.0,0.59375,9.0,12.0,16.0,0.8,7,75,1.0,0.0,1.0,27:30
293,401405116,Michigan St,127,winner,34,19.0,0.4666666666666667,0.0,389.0,290.0,0.7333333333333333,9.7,99.0,36.0,2.8,9,103,1.0,0.0,1.0,27:01
295,401426585,FAU,2226,winner,17,21.0,0.35294117647058826,0.5,311.0,126.0,0.5384615384615384,4.8,185.0,53.0,3.5,9,65,1.0,1.0,0.0,36:41
296,401415238,Utah State,328,winner,17,24.0,0.375,0.0,390.0,138.0,0.45161290322580644,4.5,252.0,49.0,5.1,10,93,2.0,1.0,1.0,29:30
299,401426351,Southern Miss,2572,winner,20,22.0,0.42857142857142855,0.6666666666666666,345.0,177.0,0.53125,5.5,168.0,37.0,4.5,6,72,2.0,0.0,2.0,30:20
301,401426350,South Alabama,6,winner,41,25.0,0.46153846153846156,0.0,615.0,420.0,0.7575757575757576,12.7,195.0,41.0,4.8,5,62,0.0,0.0,0.0,31:42
303,401405113,Purdue,2509,winner,43,38.0,0.5,1.0,608.0,391.0,0.6481481481481481,7.2,217.0,47.0,4.6,2,14,1.0,0.0,1.0,42:42
305,401415637,East Carolina,151,winner,47,25.0,0.6666666666666666,0.0,473.0,304.0,0.7428571428571429,8.7,169.0,42.0,4.0,5,35,0.0,0.0,0.0,32:09
306,401404016,Stanford,24,winner,16,21.0,0.4375,0.0,385.0,288.0,0.6666666666666666,7.4,97.0,42.0,2.3,2,12,0.0,0.0,0.0,36:07
308,401411138,Clemson,228,winner,34,18.0,0.5294117647058824,1.0,370.0,203.0,0.6521739130434783,8.8,167.0,44.0,3.8,8,72,0.0,0.0,0.0,31:14
310,401411137,North Carolina,153,winner,38,29.0,0.6153846153846154,1.0,536.0,380.0,0.717948717948718,9.7,156.0,35.0,4.5,8,61,2.0,2.0,0.0,24:32
313,401404017,Utah,254,winner,43,31.0,0.5384615384615384,1.0,562.0,424.0,0.6888888888888889,9.4,138.0,32.0,4.3,5,42,1.0,1.0,0.0,31:50
