,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
61,401110727,Louisiana,309,loser,28,27.0,0.4,0.0,430.0,267.0,0.6,6.7,163.0,38.0,4.3,6,45,4.0,3.0,1.0,29:23
62,401110726,Ole Miss,145,loser,10,13.0,0.1,0.5,173.0,93.0,0.47368421052631576,4.9,80.0,33.0,2.4,3,35,1.0,0.0,1.0,21:19
64,401112238,South Alabama,6,loser,21,19.0,0.3888888888888889,0.0,314.0,231.0,0.5428571428571428,6.6,83.0,44.0,1.9,7,44,5.0,2.0,3.0,34:13
66,401112251,FAU,2226,loser,21,17.0,0.29411764705882354,1.0,228.0,206.0,0.65,5.2,22.0,33.0,0.7,5,35,1.0,0.0,1.0,27:57
68,401112201,Howard,47,loser,0,4.0,0.11764705882352941,0.0,68.0,67.0,0.42105263157894735,3.5,1.0,38.0,0.0,6,42,1.0,1.0,0.0,28:04
70,401110724,Toledo,2649,loser,24,15.0,0.4375,0.0,347.0,166.0,0.44,6.6,181.0,39.0,4.6,11,80,2.0,1.0,1.0,29:15
72,401112432,East Carolina,151,loser,6,18.0,0.3333333333333333,0.0,269.0,228.0,0.5777777777777777,5.1,41.0,29.0,1.4,5,53,2.0,1.0,1.0,29:22
74,401112085,Northern Iowa,2460,loser,26,17.0,0.35294117647058826,1.0,262.0,228.0,0.5952380952380952,5.4,34.0,31.0,1.1,5,50,0.0,0.0,0.0,27:55
76,401119259,Rhode Island,227,loser,20,21.0,0.2857142857142857,0.3333333333333333,375.0,291.0,0.5238095238095238,6.9,84.0,23.0,3.7,4,37,1.0,0.0,1.0,28:52
78,401112143,James Madison,256,loser,13,18.0,0.35714285714285715,0.0,328.0,156.0,0.65,7.8,172.0,48.0,3.6,2,20,3.0,2.0,1.0,30:50
80,401114233,E Washington,331,loser,14,16.0,0.47058823529411764,0.5,274.0,211.0,0.6,6.0,63.0,30.0,2.1,5,28,0.0,0.0,0.0,25:43
82,401117859,Bucknell,2083,loser,12,16.0,0.23529411764705882,0.6666666666666666,211.0,190.0,0.47619047619047616,4.5,21.0,26.0,0.8,3,25,0.0,0.0,0.0,29:29
84,401117494,Colgate,2142,loser,7,11.0,0.2727272727272727,0.0,161.0,86.0,0.6111111111111112,4.8,75.0,32.0,2.3,3,25,2.0,1.0,1.0,27:22
87,401110730,Tennessee,2633,loser,30,21.0,0.6153846153846154,0.0,404.0,311.0,0.65,7.8,93.0,31.0,3.0,3,24,3.0,2.0,1.0,29:26
88,401121934,ETSU,2193,loser,7,17.0,0.4,0.5,292.0,161.0,0.6296296296296297,6.0,131.0,37.0,3.5,7,60,1.0,1.0,0.0,33:38
90,401112257,Idaho,70,loser,7,5.0,0.06666666666666667,0.0,145.0,141.0,0.6153846153846154,5.4,4.0,28.0,0.1,10,67,1.0,0.0,1.0,27:04
93,401119256,Coastal Car,324,loser,23,23.0,0.375,1.0,378.0,304.0,0.6744186046511628,7.1,74.0,30.0,2.5,9,79,4.0,0.0,4.0,32:56
94,401117857,Holy Cross,107,loser,7,14.0,0.25,0.0,231.0,167.0,0.5517241379310345,5.8,64.0,27.0,2.4,3,15,1.0,1.0,0.0,23:55
96,401110720,Duke,150,loser,3,11.0,0.25,0.0,204.0,97.0,0.5454545454545454,4.4,107.0,32.0,3.3,8,52,3.0,1.0,2.0,23:23
98,401110729,South Carolina,2579,loser,20,15.0,0.23076923076923078,0.0,270.0,142.0,0.5333333333333333,4.7,128.0,31.0,4.1,9,75,2.0,0.0,2.0,26:18
100,401112139,Montana St,147,loser,10,8.0,0.125,0.5,289.0,162.0,0.5,6.8,127.0,36.0,3.5,2,15,0.0,0.0,0.0,29:19
102,401110721,Portland St,2502,loser,13,16.0,0.15384615384615385,1.0,230.0,155.0,0.48484848484848486,4.7,75.0,28.0,2.7,10,85,3.0,0.0,3.0,26:22
104,401112435,Virginia Tech,259,loser,28,29.0,0.4444444444444444,1.0,442.0,344.0,0.6170212765957447,7.3,98.0,42.0,2.3,4,20,5.0,2.0,3.0,33:58
106,401112245,Northwestern,77,loser,7,15.0,0.35714285714285715,0.5,210.0,117.0,0.4444444444444444,4.3,93.0,33.0,2.8,8,67,4.0,2.0,2.0,21:48
109,401112434,Liberty,2335,loser,0,18.0,0.1875,0.0,234.0,238.0,0.5,5.7,-4.0,34.0,-0.1,5,55,4.0,2.0,2.0,28:57
110,401114245,Incarnate Word,2916,loser,7,14.0,0.0,0.0,209.0,181.0,0.45454545454545453,5.5,28.0,20.0,1.4,5,55,1.0,0.0,1.0,19:58
112,401121935,Campbell,2097,loser,14,14.0,0.3333333333333333,0.5,143.0,93.0,0.47368421052631576,4.9,50.0,39.0,1.3,9,66,0.0,0.0,0.0,31:50
