,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
1,401525434,Notre Dame,87,winner,42,27.0,0.7142857142857143,1.0,444.0,253.0,0.8,10.1,191.0,32.0,6.0,1,10,0.0,0.0,0.0,26:46
3,401520145,Jax State,55,winner,17,15.0,0.4375,0.5,275.0,67.0,0.5,3.4,208.0,44.0,4.7,4,52,0.0,0.0,0.0,25:22
5,401532392,San Diego St,21,winner,20,16.0,0.25,0.5,318.0,164.0,0.6428571428571429,5.9,154.0,31.0,5.0,6,57,1.0,1.0,0.0,27:24
6,401525450,UMass,113,winner,41,17.0,0.3333333333333333,1.0,389.0,192.0,0.5882352941176471,11.3,197.0,37.0,5.3,8,69,0.0,0.0,0.0,28:15
9,401520147,Vanderbilt,238,winner,35,17.0,0.4166666666666667,0.3333333333333333,297.0,258.0,0.6333333333333333,8.6,39.0,26.0,1.5,8,72,0.0,0.0,0.0,28:38
11,401523986,USC,30,winner,56,25.0,0.6923076923076923,0.5,501.0,341.0,0.6857142857142857,9.7,160.0,34.0,4.7,8,57,0.0,0.0,0.0,29:18
13,401520146,Louisiana Tech,2348,winner,22,27.0,0.5,1.0,447.0,333.0,0.7727272727272727,7.6,114.0,39.0,2.9,5,47,2.0,1.0,1.0,38:18
15,401531834,Georgia St,2247,winner,42,20.0,0.5,1.0,424.0,193.0,0.8,9.7,231.0,38.0,6.1,5,65,0.0,0.0,0.0,23:41
17,401525816,UCF,2116,winner,56,32.0,0.6923076923076923,1.0,723.0,334.0,0.7142857142857143,9.5,389.0,46.0,8.5,7,70,3.0,1.0,2.0,31:26
19,401525461,Wake Forest,154,winner,37,22.0,0.46153846153846156,0.0,427.0,329.0,0.6333333333333333,11.0,98.0,35.0,2.8,4,50,1.0,0.0,1.0,28:09
21,401532393,W Michigan,2711,winner,35,29.0,0.5882352941176471,1.0,509.0,170.0,0.6923076923076923,6.5,339.0,67.0,5.1,3,30,1.0,0.0,1.0,38:05
22,401520174,NC State,152,winner,24,23.0,0.5333333333333333,0.0,364.0,155.0,0.6538461538461539,6.0,209.0,46.0,4.5,1,5,0.0,0.0,0.0,34:00
25,401520176,Utah,254,winner,24,13.0,0.23076923076923078,0.0,270.0,165.0,0.6521739130434783,7.2,105.0,30.0,3.5,5,37,0.0,0.0,0.0,28:08
27,401520165,Missouri,142,winner,35,22.0,0.6,0.0,447.0,226.0,0.7692307692307693,8.7,211.0,40.0,5.3,7,56,1.0,0.0,1.0,29:02
29,401531337,Tulsa,202,winner,42,26.0,0.5555555555555556,0.0,517.0,257.0,0.8,12.9,260.0,49.0,5.3,4,44,3.0,1.0,2.0,26:55
31,401520148,Minnesota,135,winner,13,20.0,0.47058823529411764,1.0,251.0,196.0,0.5454545454545454,4.5,55.0,25.0,2.2,3,25,1.0,0.0,1.0,30:42
33,401531377,UAB,5,winner,35,31.0,0.8,0.0,458.0,291.0,0.926829268292683,7.1,167.0,30.0,5.6,5,45,1.0,1.0,0.0,31:08
