,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
1,401238035,UAB,5,winner,45,29.0,0.5333333333333333,1.0,459.0,226.0,0.7058823529411765,6.6,233.0,49.0,4.8,8,83,3.0,2.0,1.0,37:05
2,401207101,South Alabama,6,winner,32,23.0,0.5833333333333334,1.0,526.0,363.0,0.6,12.1,163.0,38.0,4.3,4,38,2.0,0.0,2.0,29:08
5,401237353,Marshall,276,winner,59,34.0,0.7,1.0,627.0,345.0,0.7586206896551724,11.9,282.0,54.0,5.2,2,15,0.0,0.0,0.0,34:23
7,401235700,Army,349,winner,42,24.0,0.8666666666666667,1.0,368.0,28.0,0.5,7.0,340.0,62.0,5.5,7,74,0.0,0.0,0.0,35:29
8,401212484,SMU,2567,winner,31,26.0,0.42857142857142855,0.0,544.0,367.0,0.7222222222222222,10.2,177.0,44.0,4.0,7,63,3.0,1.0,2.0,32:03
11,401207098,North Texas,249,winner,57,33.0,0.6470588235294118,1.0,721.0,361.0,0.6176470588235294,10.6,360.0,52.0,6.9,6,48,1.0,0.0,1.0,28:19
13,401212553,Memphis,235,winner,37,29.0,0.5294117647058824,1.0,502.0,280.0,0.7297297297297297,7.6,222.0,47.0,4.7,12,102,1.0,0.0,1.0,34:20
15,401239884,UTEP,2638,winner,24,19.0,0.6153846153846154,0.5,364.0,212.0,0.6071428571428571,7.6,152.0,37.0,4.1,4,40,2.0,1.0,1.0,36:47
16,401234576,BYU,252,winner,55,28.0,0.5454545454545454,0.5,580.0,279.0,0.7272727272727273,12.7,301.0,49.0,6.1,1,5,1.0,0.0,1.0,37:20
19,401234559,Miami,2390,winner,31,25.0,0.4117647058823529,1.0,495.0,158.0,0.6666666666666666,5.9,337.0,52.0,6.5,3,30,1.0,1.0,0.0,30:56
20,401236053,Arkansas St,2032,winner,35,26.0,0.46153846153846156,0.0,489.0,330.0,0.6578947368421053,8.7,159.0,33.0,4.8,4,58,2.0,1.0,1.0,25:44
23,401234565,North Carolina,153,winner,31,23.0,0.38461538461538464,1.0,463.0,303.0,0.7428571428571429,8.7,160.0,35.0,4.6,9,91,3.0,1.0,2.0,32:10
25,401236081,App State,2026,winner,35,29.0,0.6,0.0,512.0,204.0,0.6666666666666666,9.7,308.0,50.0,6.2,7,65,3.0,2.0,1.0,31:23
27,401236038,West Virginia,277,winner,56,31.0,0.5714285714285714,0.5,624.0,295.0,0.7142857142857143,8.4,329.0,51.0,6.5,8,85,0.0,0.0,0.0,35:43
28,401236221,Louisiana,309,winner,31,14.0,0.42857142857142855,1.0,272.0,154.0,0.6190476190476191,7.3,118.0,35.0,3.4,2,22,0.0,0.0,0.0,27:41
31,401240113,Army,349,winner,37,24.0,0.5384615384615384,0.75,468.0,29.0,0.2,5.8,439.0,65.0,6.8,4,37,1.0,1.0,0.0,36:47
33,401234574,Notre Dame,87,winner,27,24.0,0.4375,1.0,441.0,263.0,0.6129032258064516,8.5,178.0,42.0,4.2,4,39,1.0,0.0,1.0,33:24
34,401207113,UTSA,2636,winner,51,24.0,0.4117647058823529,0.0,499.0,169.0,0.7419354838709677,5.5,330.0,51.0,6.5,11,125,0.0,0.0,0.0,31:32
36,401234563,Georgia Tech,59,winner,16,24.0,0.5,1.0,438.0,277.0,0.6764705882352942,8.1,161.0,40.0,4.0,10,80,2.0,0.0,2.0,29:28
