,Game ID,Team,Team ID,Result,Final Score,firstDowns,thirdDownEff,fourthDownEff,totalYards,netPassingYards,completionAttempts,yardsPerPass,rushingYards,rushingAttempts,yardsPerRushAttempt,Penalties,Penalty Yards,turnovers,fumblesLost,interceptions,possessionTime
72,401411096,NC State,152,winner,21,18.0,0.3076923076923077,0.5,344.0,211.0,0.5151515151515151,6.4,133.0,32.0,4.2,8,73,2.0,1.0,1.0,27:42
75,401404147,UConn,41,winner,28,27.0,0.7368421052631579,1.0,446.0,172.0,0.6086956521739131,7.5,274.0,54.0,5.1,8,55,3.0,2.0,1.0,34:38
76,401415611,Delaware,48,winner,14,13.0,0.15384615384615385,0.3333333333333333,202.0,189.0,0.625,5.9,13.0,29.0,0.4,7,65,1.0,1.0,0.0,27:41
79,401405062,Iowa,2294,winner,7,10.0,0.23529411764705882,0.0,166.0,109.0,0.44,4.4,57.0,36.0,1.6,2,15,2.0,1.0,1.0,30:11
81,401405067,Michigan,130,winner,51,25.0,0.3,1.0,440.0,206.0,0.6428571428571429,7.4,234.0,40.0,5.9,1,10,0.0,0.0,0.0,30:30
83,401405066,Maryland,120,winner,31,16.0,0.3076923076923077,0.5,446.0,297.0,0.7142857142857143,8.5,149.0,26.0,5.7,8,82,1.0,0.0,1.0,27:07
84,401405069,Rutgers,164,winner,22,17.0,0.2857142857142857,0.0,322.0,110.0,0.5909090909090909,5.0,212.0,42.0,5.0,10,76,1.0,0.0,1.0,32:23
87,401403865,Texas A&M,245,winner,31,23.0,0.5384615384615384,0.0,497.0,387.0,0.6571428571428571,11.1,110.0,32.0,3.4,6,55,2.0,0.0,2.0,32:23
89,401411100,Virginia,258,winner,34,29.0,0.5833333333333334,0.0,505.0,246.0,0.6363636363636364,7.5,259.0,42.0,6.2,6,50,2.0,1.0,1.0,32:48
91,401415209,Air Force,2005,winner,48,23.0,0.6363636363636364,0.0,691.0,109.0,0.5,18.2,582.0,62.0,9.4,5,21,2.0,2.0,0.0,35:02
93,401404057,Iowa State,66,winner,42,26.0,0.6666666666666666,1.0,469.0,293.0,0.8064516129032258,9.5,176.0,36.0,4.9,3,20,1.0,0.0,1.0,32:35
95,401403971,UCLA,26,winner,45,29.0,0.5263157894736842,0.6666666666666666,626.0,357.0,0.7446808510638298,7.6,269.0,45.0,6.0,9,60,2.0,1.0,1.0,34:48
96,401403967,Arizona,12,winner,38,25.0,0.46153846153846156,0.5,461.0,299.0,0.6285714285714286,8.5,162.0,39.0,4.2,4,35,2.0,1.0,1.0,32:37
98,401426542,Houston,248,winner,37,20.0,0.6190476190476191,0.0,346.0,206.0,0.6875,6.4,140.0,44.0,3.2,11,75,1.0,1.0,0.0,35:27
101,401405063,Nebraska,158,winner,38,26.0,0.5454545454545454,0.0,437.0,193.0,0.6666666666666666,9.2,244.0,41.0,6.0,7,45,2.0,1.0,1.0,23:59
103,401415211,Wyoming,2751,winner,40,17.0,0.3333333333333333,0.0,399.0,256.0,0.6666666666666666,8.5,143.0,37.0,3.9,6,56,1.0,1.0,0.0,29:15
105,401403855,Arkansas,8,winner,31,23.0,0.5,0.0,447.0,223.0,0.6923076923076923,8.6,224.0,45.0,5.0,7,63,1.0,1.0,0.0,28:36
107,401411097,Miami,2390,winner,70,31.0,1.0,0.0,586.0,281.0,0.8695652173913043,12.2,305.0,42.0,7.3,6,48,1.0,1.0,0.0,29:45
109,401426541,Oklahoma,201,winner,45,23.0,0.375,1.0,492.0,233.0,0.6521739130434783,10.1,259.0,38.0,6.8,7,59,0.0,0.0,0.0,21:27
111,401403858,Georgia,61,winner,49,26.0,0.9,0.0,571.0,439.0,0.8108108108108109,11.9,132.0,25.0,5.3,7,75,0.0,0.0,0.0,31:10
113,401415015,Marshall,276,winner,55,33.0,0.5833333333333334,0.5,612.0,232.0,0.8666666666666667,7.7,380.0,51.0,7.5,3,25,1.0,0.0,1.0,36:09
115,401403968,California,25,winner,34,24.0,0.5384615384615384,0.0,415.0,268.0,0.6571428571428571,7.7,147.0,34.0,4.3,5,55,1.0,0.0,1.0,29:59
116,401415612,BYU,252,winner,50,27.0,0.5384615384615384,1.0,573.0,261.0,0.78125,8.2,312.0,37.0,8.4,4,35,1.0,0.0,1.0,34:43
119,401403860,Ole Miss,145,winner,28,24.0,0.6428571428571429,1.0,433.0,167.0,0.6551724137931034,5.8,266.0,44.0,6.0,3,16,3.0,2.0,1.0,23:02
121,401421116,South Alabama,6,winner,48,24.0,0.23076923076923078,1.0,508.0,332.0,0.7428571428571429,9.5,176.0,39.0,4.5,10,80,0.0,0.0,0.0,34:49
123,401415212,Nevada,2440,winner,38,13.0,0.2857142857142857,0.5,278.0,144.0,0.8,7.2,134.0,43.0,3.1,5,52,0.0,0.0,0.0,29:27
125,401426540,USC,30,winner,66,27.0,0.7142857142857143,0.0,538.0,330.0,0.8333333333333334,11.0,208.0,28.0,7.4,6,60,0.0,0.0,0.0,27:08
127,401420777,GA Southern,290,winner,59,26.0,0.6470588235294118,0.0,504.0,367.0,0.6304347826086957,8.0,137.0,32.0,4.3,3,34,1.0,0.0,1.0,29:38
129,401426538,James Madison,256,winner,44,31.0,0.5294117647058824,0.0,548.0,287.0,0.6363636363636364,8.7,261.0,52.0,5.0,6,70,0.0,0.0,0.0,36:55
131,401426536,Ohio,195,winner,41,26.0,0.4166666666666667,0.0,476.0,345.0,0.7941176470588235,10.1,131.0,39.0,3.4,7,55,0.0,0.0,0.0,35:41
133,401404134,Coastal Car,324,winner,38,30.0,0.36363636363636365,1.0,437.0,174.0,0.7058823529411765,10.2,263.0,53.0,5.0,4,21,0.0,0.0,0.0,36:16
135,401405065,Wisconsin,275,winner,38,18.0,0.4444444444444444,1.0,440.0,219.0,0.875,13.7,221.0,37.0,6.0,5,51,0.0,0.0,0.0,30:23
136,401404157,Liberty,2335,winner,29,23.0,0.4,0.3333333333333333,447.0,203.0,0.5142857142857142,5.8,244.0,48.0,5.1,12,107,3.0,0.0,3.0,29:06
139,401421121,Louisiana,309,winner,24,18.0,0.4,0.3333333333333333,374.0,241.0,0.6451612903225806,7.8,133.0,38.0,3.5,4,35,0.0,0.0,0.0,30:56
141,401414778,Tulane,2655,winner,42,20.0,0.375,0.25,369.0,173.0,0.5909090909090909,7.9,196.0,39.0,5.0,6,50,1.0,1.0,0.0,26:45
143,401404056,Kansas St,2306,winner,34,19.0,0.35714285714285715,0.5,392.0,95.0,0.7894736842105263,5.0,297.0,45.0,6.6,4,34,0.0,0.0,0.0,32:19
145,401403866,Vanderbilt,238,winner,42,17.0,0.38461538461538464,0.0,424.0,245.0,0.6206896551724138,8.4,179.0,33.0,5.4,7,54,0.0,0.0,0.0,25:27
147,401403856,Auburn,2,winner,42,22.0,0.5,0.5,497.0,212.0,0.6190476190476191,10.1,285.0,41.0,7.0,3,20,2.0,0.0,2.0,27:57
149,401425418,Arkansas St,2032,winner,58,34.0,0.5,0.6,572.0,233.0,0.7692307692307693,9.0,339.0,54.0,6.3,7,80,0.0,0.0,0.0,35:54
151,401424416,Baylor,239,winner,69,29.0,0.6363636363636364,0.5,573.0,314.0,0.8148148148148148,11.6,259.0,41.0,6.3,8,75,0.0,0.0,0.0,29:32
153,401403859,Kentucky,96,winner,37,20.0,0.25,0.0,353.0,303.0,0.65625,9.5,50.0,26.0,1.9,4,30,1.0,0.0,1.0,28:07
155,401403857,Florida,57,winner,29,23.0,0.5833333333333334,1.0,451.0,168.0,0.7083333333333334,7.0,283.0,39.0,7.3,7,38,1.0,1.0,0.0,27:43
156,401426539,SMU,2567,winner,48,23.0,0.5384615384615384,0.0,576.0,426.0,0.7352941176470589,12.5,150.0,32.0,4.7,4,42,2.0,2.0,0.0,26:07
159,401403854,Alabama,333,winner,55,30.0,0.6,0.0,559.0,281.0,0.675,7.0,278.0,32.0,8.7,6,40,1.0,0.0,1.0,31:51
161,401403863,South Carolina,2579,winner,35,19.0,0.21428571428571427,1.0,306.0,227.0,0.6216216216216216,6.1,79.0,32.0,2.5,5,70,2.0,0.0,2.0,35:16
163,401403861,Mississippi St,344,winner,49,34.0,0.8461538461538461,0.0,547.0,450.0,0.7755102040816326,9.2,97.0,34.0,2.9,5,55,2.0,1.0,1.0,41:11
165,401404124,Ohio State,194,winner,21,22.0,0.5384615384615384,0.0,395.0,223.0,0.7058823529411765,6.6,172.0,35.0,4.9,7,75,0.0,0.0,0.0,32:59
167,401404059,Texas,251,winner,52,22.0,0.38461538461538464,1.0,383.0,249.0,0.6896551724137931,8.6,134.0,29.0,4.6,5,25,1.0,0.0,1.0,24:34
169,401411099,Syracuse,183,winner,31,23.0,0.5454545454545454,0.0,449.0,241.0,0.7307692307692307,9.3,208.0,40.0,5.2,18,107,0.0,0.0,0.0,32:31
171,401404055,Texas Tech,2641,winner,63,29.0,0.6,0.0,605.0,472.0,0.75,13.1,133.0,29.0,4.6,9,65,1.0,0.0,1.0,25:49
173,401415210,New Mexico,167,winner,41,27.0,0.75,0.0,437.0,170.0,0.8235294117647058,10.0,267.0,56.0,4.8,9,90,2.0,0.0,2.0,38:13
175,401403970,Stanford,24,winner,41,20.0,0.4444444444444444,1.0,497.0,328.0,0.8,10.9,169.0,28.0,6.0,2,20,4.0,3.0,1.0,27:54
177,401403974,Washington St,265,winner,24,19.0,0.46153846153846156,0.0,366.0,228.0,0.6341463414634146,5.6,138.0,25.0,5.5,3,35,3.0,3.0,0.0,23:25
179,401403969,Oregon St,204,winner,34,17.0,0.3076923076923077,1.0,470.0,292.0,0.625,12.2,178.0,37.0,4.8,10,100,3.0,1.0,2.0,35:02
181,401403973,Washington,264,winner,45,29.0,0.6,0.6666666666666666,525.0,393.0,0.6590909090909091,8.9,132.0,34.0,3.9,5,52,1.0,1.0,0.0,32:39
182,401426543,Western KY,98,winner,49,24.0,0.14285714285714285,0.5,412.0,271.0,0.7096774193548387,8.7,141.0,29.0,4.9,7,72,2.0,1.0,1.0,25:52
184,401403867,Florida St,52,winner,24,22.0,0.6470588235294118,0.0,392.0,260.0,0.6060606060606061,7.9,132.0,38.0,3.5,7,80,1.0,1.0,0.0,34:06
186,401411101,Clemson,228,winner,41,22.0,0.4375,1.0,378.0,259.0,0.6052631578947368,6.8,119.0,40.0,3.0,3,10,1.0,1.0,0.0,30:47
188,401415613,Louisville,97,winner,20,19.0,0.2857142857142857,0.3333333333333333,427.0,201.0,0.4827586206896552,6.9,226.0,45.0,5.0,12,98,1.0,1.0,0.0,32:14
190,401415214,Boise St,68,winner,31,15.0,0.26666666666666666,1.0,318.0,170.0,0.5925925925925926,6.3,148.0,36.0,4.1,6,78,1.0,0.0,1.0,34:17
193,401403869,Arkansas,8,winner,44,28.0,0.5625,0.6666666666666666,457.0,162.0,0.8571428571428571,7.7,295.0,65.0,4.5,10,121,0.0,0.0,0.0,34:37
194,401426553,UTSA,2636,winner,41,30.0,0.7333333333333333,0.0,512.0,359.0,0.7111111111111111,8.0,153.0,36.0,4.3,10,70,0.0,0.0,0.0,27:53
196,401403868,Alabama,333,winner,20,16.0,0.3333333333333333,0.5,374.0,213.0,0.6923076923076923,5.5,161.0,24.0,6.7,15,100,0.0,0.0,0.0,29:16
199,401403876,Kansas St,2306,winner,40,18.0,0.3076923076923077,1.0,336.0,101.0,0.45,5.1,235.0,43.0,5.5,8,68,1.0,1.0,0.0,32:01
200,401403879,Wake Forest,154,winner,45,21.0,0.3333333333333333,0.5,451.0,300.0,0.6666666666666666,11.1,151.0,40.0,3.8,5,31,1.0,1.0,0.0,30:13
203,401405071,Minnesota,135,winner,62,34.0,0.6363636363636364,1.0,679.0,372.0,0.72,14.9,307.0,52.0,5.9,3,28,1.0,1.0,0.0,39:13
204,401405073,Duke,150,winner,31,21.0,0.4,0.0,461.0,240.0,0.5416666666666666,10.0,221.0,35.0,6.3,7,85,1.0,0.0,1.0,25:12
207,401405080,Penn State,213,winner,46,27.0,0.25,0.5,572.0,338.0,0.7380952380952381,8.0,234.0,34.0,6.9,4,35,0.0,0.0,0.0,31:58
208,401411103,North Carolina,153,winner,35,23.0,0.46153846153846156,0.5,467.0,284.0,0.7916666666666666,11.8,183.0,44.0,4.2,4,50,3.0,2.0,1.0,28:22
211,401411105,Miami,2390,winner,30,24.0,0.5294117647058824,0.0,450.0,276.0,0.7096774193548387,8.9,174.0,49.0,3.6,7,70,1.0,0.0,1.0,37:00
213,401405079,Ohio State,194,winner,45,19.0,0.45454545454545453,0.0,538.0,370.0,0.6785714285714286,13.2,168.0,26.0,6.5,9,85,1.0,1.0,0.0,22:16
215,401411106,NC State,152,winner,55,32.0,0.5,0.0,538.0,321.0,0.575,8.0,217.0,42.0,5.2,7,59,1.0,1.0,0.0,36:00
216,401416597,South Alabama,6,winner,38,30.0,0.4375,0.0,502.0,337.0,0.6341463414634146,8.2,165.0,47.0,3.5,9,110,1.0,0.0,1.0,38:12
219,401403982,Utah,254,winner,73,31.0,0.5,1.0,598.0,352.0,0.7931034482758621,12.1,246.0,42.0,5.9,9,70,1.0,1.0,0.0,36:26
221,401415614,Temple,218,winner,30,18.0,0.38461538461538464,0.0,361.0,215.0,0.6296296296296297,8.0,146.0,40.0,3.7,2,25,3.0,3.0,0.0,28:40
222,401416594,W Michigan,2711,winner,37,27.0,0.35294117647058826,0.6666666666666666,437.0,230.0,0.5813953488372093,5.3,207.0,43.0,4.8,7,72,2.0,1.0,1.0,34:16
224,401404125,Marshall,276,winner,26,21.0,0.3076923076923077,0.0,364.0,145.0,0.7619047619047619,6.9,219.0,50.0,4.4,6,44,0.0,0.0,0.0,30:47
227,401403977,Air Force,2005,winner,41,25.0,0.3333333333333333,0.5,443.0,8.0,0.2,1.6,435.0,70.0,6.2,3,25,3.0,3.0,0.0,38:22
229,401411102,Clemson,228,winner,35,22.0,0.5,1.0,376.0,229.0,0.7096774193548387,7.4,147.0,28.0,5.3,6,45,2.0,1.0,1.0,25:15
230,401403984,Washington St,265,winner,17,10.0,0.18181818181818182,0.5,253.0,200.0,0.6071428571428571,7.1,53.0,22.0,2.4,5,50,3.0,1.0,2.0,21:58
232,401415617,Memphis,235,winner,37,18.0,0.6,0.5,506.0,415.0,0.6857142857142857,11.9,91.0,32.0,2.8,8,59,0.0,0.0,0.0,27:26
234,401403877,Tennessee,2633,winner,34,20.0,0.375,0.5,416.0,325.0,0.6428571428571429,7.7,91.0,35.0,2.6,7,70,2.0,2.0,0.0,25:05
236,401426545,Maryland,120,winner,56,26.0,0.7777777777777778,1.0,612.0,419.0,0.8823529411764706,12.3,193.0,28.0,6.9,8,48,1.0,0.0,1.0,28:46
238,401403878,App State,2026,winner,17,22.0,0.45,0.6,315.0,134.0,0.5,4.5,181.0,52.0,3.5,5,55,0.0,0.0,0.0,41:29
241,401415619,Cincinnati,2132,winner,63,24.0,0.625,0.0,525.0,293.0,0.8695652173913043,12.7,232.0,30.0,7.7,10,90,1.0,1.0,0.0,21:52
243,401420788,James Madison,256,winner,63,25.0,0.6,1.0,462.0,227.0,0.76,9.1,235.0,44.0,5.3,5,41,0.0,0.0,0.0,35:37
244,401426548,MTSU,2393,winner,34,20.0,0.4117647058823529,0.6666666666666666,380.0,266.0,0.7948717948717948,6.8,114.0,41.0,2.8,4,47,2.0,1.0,1.0,31:19
247,401403872,Georgia,61,winner,33,25.0,0.38461538461538464,0.0,479.0,352.0,0.6744186046511628,8.2,127.0,32.0,4.0,4,25,0.0,0.0,0.0,40:03
249,401405070,Illinois,356,winner,24,18.0,0.35714285714285715,1.0,394.0,196.0,0.68,7.8,198.0,45.0,4.4,10,71,4.0,3.0,1.0,33:51
251,401405074,Purdue,2509,winner,56,28.0,0.6,0.3333333333333333,521.0,289.0,0.8333333333333334,9.6,232.0,45.0,5.2,3,13,1.0,1.0,0.0,31:47
252,401404064,Iowa State,66,winner,10,21.0,0.5,0.0,313.0,184.0,0.6578947368421053,4.8,129.0,41.0,3.1,5,45,3.0,1.0,2.0,38:15
255,401405078,Michigan St,127,winner,52,32.0,0.6153846153846154,0.5,496.0,236.0,0.6363636363636364,7.2,260.0,48.0,5.4,4,21,2.0,0.0,2.0,31:54
257,401405081,Rutgers,164,winner,66,33.0,0.6153846153846154,1.0,585.0,257.0,0.6,10.3,328.0,54.0,6.1,6,64,1.0,0.0,1.0,32:09
259,401415177,Wyoming,2751,winner,33,18.0,0.4444444444444444,0.5,293.0,144.0,0.6333333333333333,4.8,149.0,47.0,3.2,7,57,0.0,0.0,0.0,36:21
260,401416595,E Kentucky,2198,winner,59,28.0,0.6470588235294118,0.0,442.0,324.0,0.7021276595744681,6.9,118.0,37.0,3.2,9,74,2.0,1.0,1.0,33:31
263,401403976,California,25,winner,20,25.0,0.3333333333333333,1.0,370.0,278.0,0.717948717948718,7.1,92.0,32.0,2.9,5,40,1.0,0.0,1.0,35:36
265,401404063,Texas Tech,2641,winner,33,35.0,0.2777777777777778,0.6666666666666666,468.0,350.0,0.6101694915254238,5.9,118.0,44.0,2.7,6,44,3.0,0.0,3.0,37:18
267,401403983,Washington,264,winner,52,32.0,0.7,1.0,617.0,376.0,0.696969696969697,11.4,241.0,40.0,6.0,9,90,1.0,0.0,1.0,32:39
269,401403981,UCLA,26,winner,45,28.0,0.4444444444444444,0.0,485.0,265.0,0.7666666666666667,8.8,220.0,38.0,5.8,6,65,1.0,0.0,1.0,24:12
270,401415216,Incarnate Word,2916,winner,55,22.0,0.5,0.0,616.0,406.0,0.72,16.2,210.0,44.0,4.8,18,145,2.0,1.0,1.0,27:23
273,401415024,East Carolina,151,winner,39,30.0,0.5263157894736842,0.6666666666666666,531.0,270.0,0.6410256410256411,6.9,261.0,46.0,5.7,7,63,0.0,0.0,0.0,40:52
275,401416599,Miami OH,193,winner,31,21.0,0.5625,0.5,408.0,192.0,0.6153846153846154,7.4,216.0,42.0,5.1,3,33,3.0,2.0,1.0,32:31
276,401404065,Kansas,2305,winner,55,24.0,0.7333333333333333,1.0,419.0,219.0,0.6206896551724138,7.6,200.0,36.0,5.6,6,70,0.0,0.0,0.0,27:33
278,401416596,Holy Cross,107,winner,37,23.0,0.42857142857142855,0.0,457.0,238.0,0.5909090909090909,10.8,219.0,45.0,4.9,4,25,0.0,0.0,0.0,32:04
281,401426546,FAU,2226,winner,42,32.0,0.6470588235294118,0.3333333333333333,631.0,265.0,0.6129032258064516,8.5,366.0,57.0,6.4,8,69,2.0,0.0,2.0,35:19
283,401426551,Liberty,2335,winner,21,18.0,0.25,0.0,390.0,202.0,0.52,8.1,188.0,40.0,4.7,8,84,1.0,1.0,0.0,28:31
285,401426332,Coastal Car,324,winner,31,20.0,0.46153846153846156,0.0,354.0,308.0,0.7333333333333333,10.3,46.0,37.0,1.2,7,62,2.0,1.0,1.0,34:36
287,401403874,Ole Miss,145,winner,59,25.0,0.375,0.0,510.0,277.0,0.5625,8.7,233.0,37.0,6.3,9,79,1.0,0.0,1.0,23:44
289,401415615,Tulane,2655,winner,52,30.0,0.5384615384615384,1.0,558.0,399.0,0.8064516129032258,12.9,159.0,44.0,3.6,4,25,2.0,2.0,0.0,35:11
290,401404148,Syracuse,183,winner,48,29.0,0.5454545454545454,0.0,470.0,314.0,0.8076923076923077,12.1,156.0,51.0,3.1,3,15,0.0,0.0,0.0,34:52
292,401403871,Kentucky,96,winner,26,17.0,0.3076923076923077,0.0,272.0,202.0,0.5416666666666666,8.4,70.0,38.0,1.8,2,10,1.0,0.0,1.0,33:24
295,401411104,Georgia Tech,59,winner,35,15.0,0.45454545454545453,0.0,343.0,100.0,0.47058823529411764,5.9,243.0,34.0,7.1,4,50,1.0,0.0,1.0,19:44
297,401416598,Louisiana,309,winner,49,23.0,0.5384615384615384,0.0,459.0,310.0,0.6666666666666666,9.4,149.0,35.0,4.3,12,115,0.0,0.0,0.0,30:25
298,401415215,Weber St,2692,winner,35,22.0,0.5263157894736842,0.0,401.0,202.0,0.5,9.2,199.0,55.0,3.6,8,56,3.0,0.0,3.0,35:54
301,401415620,Tulsa,202,winner,38,23.0,0.46153846153846156,0.6666666666666666,429.0,322.0,0.59375,10.1,107.0,37.0,2.9,4,56,2.0,1.0,1.0,27:58
303,401426544,Texas St,326,winner,41,21.0,0.5,0.0,452.0,226.0,0.5,7.5,226.0,43.0,5.3,7,65,2.0,1.0,1.0,32:02
305,401415616,SMU,2567,winner,45,23.0,0.5833333333333334,0.0,453.0,245.0,0.6111111111111112,6.8,208.0,30.0,6.9,7,67,3.0,1.0,2.0,19:48
307,401415618,South Florida,58,winner,42,20.0,0.25,1.0,424.0,219.0,0.6071428571428571,7.8,205.0,27.0,7.6,3,40,1.0,0.0,1.0,21:04
309,401426547,Louisiana Tech,2348,winner,52,25.0,0.5,0.0,516.0,216.0,0.5,7.7,300.0,42.0,7.1,3,35,1.0,0.0,1.0,31:54
311,401423439,Troy,2653,winner,38,26.0,0.36363636363636365,0.5,522.0,464.0,0.6222222222222222,10.3,58.0,25.0,2.3,10,88,3.0,1.0,2.0,25:58
313,401404066,Oklahoma,201,winner,33,20.0,0.25,0.5,430.0,296.0,0.75,10.6,134.0,36.0,3.7,5,25,0.0,0.0,0.0,23:41
315,401414779,Toledo,2649,winner,55,27.0,0.45454545454545453,1.0,411.0,177.0,0.46153846153846156,6.8,234.0,37.0,6.3,4,38,0.0,0.0,0.0,24:42
