,Unnamed: 0,id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,pointsDifference,closeGame
199,199,401207102,2020,8,regular,2020-10-24T20:00:00.000Z,False,True,False,False,3905.0,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,13,"[3, 0, 3, 7]",0.8082184761627861,,,236,Chattanooga,fcs,Southern,10,"[7, 0, 3, 0]",0.1917815238372139,,,8.1467338505,,,3,True
201,201,401236012,2020,8,regular,2020-10-24T21:30:00.000Z,False,True,False,True,13532.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,34,"[13, 7, 7, 7]",0.8017275305085292,1499.0,1510.0,277,West Virginia,fbs,Big 12,27,"[7, 6, 14, 0]",0.1982724694914708,1525.0,1514.0,9.3946335313,https://www.youtube.com/watch?v=Rdrog0jWCQ0,,7,True
202,202,401248998,2020,8,regular,2020-10-24T23:00:00.000Z,False,True,False,True,250.0,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,37,"[7, 7, 14, 3, 6]",0.827298626219273,1297.0,1301.0,2751,Wyoming,fbs,Mountain West,34,"[3, 3, 7, 18, 3]",0.172701373780727,1545.0,1541.0,7.2314445855,https://www.youtube.com/watch?v=b-FVX-fB5Tc,,3,True
209,209,401234620,2020,8,regular,2020-10-25T00:00:00.000Z,False,True,False,True,9940.0,3948,Hard Rock Stadium,2390,Miami,fbs,ACC,19,"[7, 3, 3, 6]",0.9219648357880724,1673.0,1672.0,258,Virginia,fbs,ACC,14,"[7, 0, 0, 7]",0.0780351642119276,1510.0,1511.0,5.1862109108,https://www.youtube.com/watch?v=t_tc8ZgLZ3c,,5,True
210,210,401207157,2020,8,regular,2020-10-25T00:00:00.000Z,False,True,False,True,6114.0,3604,Alamodome,2636,UTSA,fbs,Conference USA,27,"[3, 3, 7, 14]",0.9737746185229912,1255.0,1261.0,2348,Louisiana Tech,fbs,Conference USA,26,"[3, 16, 7, 0]",0.0262253814770089,1437.0,1431.0,7.9425938881,https://www.youtube.com/watch?v=2qVaquD4cD0,,1,True
215,215,401215321,2020,9,regular,2020-10-29T23:30:00.000Z,False,True,False,True,3457.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,24,"[0, 10, 0, 14]",0.9751715195249756,1475.0,1473.0,6,South Alabama,fbs,Sun Belt,17,"[3, 7, 7, 0]",0.0248284804750243,1265.0,1267.0,7.4595833131,https://www.youtube.com/watch?v=dfsF4_F9v1A,,7,True
217,217,401247302,2020,9,regular,2020-10-30T23:30:00.000Z,False,True,False,True,0.0,3665,SECU Stadium,120,Maryland,fbs,Big Ten,45,"[21, 0, 0, 17, 7]",0.8486394846958634,1202.0,1214.0,135,Minnesota,fbs,Big Ten,44,"[7, 21, 10, 0, 6]",0.1513605153041366,1648.0,1636.0,5.1759881372,https://www.youtube.com/watch?v=K43d0pacEqQ,,1,True
218,218,401212533,2020,9,regular,2020-10-31T01:00:00.000Z,False,True,False,True,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,34,"[3, 0, 17, 14]",0.2032035353562092,1507.0,1503.0,151,East Carolina,fbs,American Athletic,30,"[7, 10, 3, 10]",0.7967964646437908,1254.0,1258.0,9.3259689809,https://www.youtube.com/watch?v=S6k0PDC_PC0,,4,True
220,220,401247301,2020,9,regular,2020-10-31T16:00:00.000Z,False,True,False,True,838.0,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,24,"[0, 10, 0, 14]",0.3072895464312325,1384.0,1380.0,2509,Purdue,fbs,Big Ten,31,"[7, 10, 14, 0]",0.6927104535687675,1504.0,1508.0,3.1564806312,https://www.youtube.com/watch?v=mLl7jbop68I,,-7,True
224,224,401234624,2020,9,regular,2020-10-31T16:00:00.000Z,False,True,False,True,18690.0,3836,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,34,"[7, 6, 13, 8]",0.2911673974251144,2179.0,2157.0,103,Boston College,fbs,ACC,28,"[14, 14, 0, 0]",0.7088326025748856,1487.0,1509.0,6.9484339574,https://www.youtube.com/watch?v=kgrwauGJvG8,,6,True
230,230,401247305,2020,9,regular,2020-10-31T16:00:00.000Z,False,True,False,True,615.0,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,24,"[7, 3, 7, 7]",0.1270123809490712,1856.0,1827.0,127,Michigan State,fbs,Big Ten,27,"[7, 7, 6, 7]",0.8729876190509288,1495.0,1524.0,8.296246462,https://www.youtube.com/watch?v=RMr178G9mUE,,-3,True
234,234,401247303,2020,9,regular,2020-10-31T19:30:00.000Z,False,True,False,True,1432.0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,20,"[17, 3, 0, 0]",0.000891436430004,1771.0,1760.0,77,Northwestern,fbs,Big Ten,21,"[0, 14, 7, 0]",0.999108563569996,1583.0,1594.0,8.3403565001,https://www.youtube.com/watch?v=0tmnfT_UzPU,,-1,True
237,237,401207163,2020,9,regular,2020-10-31T19:30:00.000Z,False,True,False,True,7140.0,3776,Joe Aillet Stadium,2348,Louisiana Tech,fbs,Conference USA,37,"[3, 14, 0, 14, 3, 3]",0.1661140720953658,1431.0,1433.0,5,UAB,fbs,Conference USA,34,"[0, 14, 17, 0, 3, 0]",0.8338859279046341,1505.0,1503.0,6.8030732679,https://www.youtube.com/watch?v=g_Fq7KCIIXM,,3,True
240,240,401236017,2020,9,regular,2020-10-31T20:00:00.000Z,False,True,False,True,14672.0,3646,Boone Pickens Stadium,197,Oklahoma State,fbs,Big 12,34,"[14, 10, 7, 3, 0]",0.9974103640745936,1689.0,1684.0,251,Texas,fbs,Big 12,41,"[7, 13, 6, 8, 7]",0.0025896359254065,1799.0,1804.0,10.955966056,https://www.youtube.com/watch?v=WJGTo9XGaIs,,-7,True
241,241,401234627,2020,9,regular,2020-10-31T20:00:00.000Z,False,True,False,True,11901.0,3873,L&N Federal Credit Union Stadium,97,Louisville,fbs,ACC,35,"[0, 14, 0, 21]",0.1461991464017271,1490.0,1489.0,259,Virginia Tech,fbs,ACC,42,"[14, 7, 7, 14]",0.8538008535982728,1656.0,1657.0,3.3183614735,https://www.youtube.com/watch?v=_n3ks2H0F00,,-7,True
253,253,401234628,2020,9,regular,2020-11-01T00:00:00.000Z,False,True,False,True,1000.0,3923,Scott Stadium,258,Virginia,fbs,ACC,44,"[13, 14, 14, 3]",0.3989948270335272,1511.0,1515.0,153,North Carolina,fbs,ACC,41,"[10, 10, 7, 14]",0.6010051729664728,1715.0,1711.0,6.4964265745,https://www.youtube.com/watch?v=Db8MbdBjo44,,3,True
259,259,401249856,2020,10,regular,2020-11-04T23:00:00.000Z,False,True,False,True,0.0,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,27,"[13, 7, 0, 7]",0.9906768042005486,1366.0,1370.0,2199,Eastern Michigan,fbs,Mid-American,23,"[9, 0, 6, 8]",0.0093231957994514,1399.0,1395.0,6.8548101188,https://www.youtube.com/watch?v=pSyq49sMbMA,,4,True
261,261,401249860,2020,10,regular,2020-11-05T00:00:00.000Z,False,True,False,True,757.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,30,"[14, 6, 7, 3]",0.3140421432986706,1415.0,1418.0,195,Ohio,fbs,Mid-American,27,"[7, 13, 7, 0]",0.6859578567013294,1575.0,1572.0,9.634417443,https://www.youtube.com/watch?v=g2TV1ao9Z9Y,,3,True
262,262,401249889,2020,10,regular,2020-11-05T00:00:00.000Z,False,True,False,True,0.0,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,38,"[0, 10, 14, 14]",0.2638623778616982,1411.0,1422.0,2050,Ball State,fbs,Mid-American,31,"[7, 7, 7, 10]",0.7361376221383018,1433.0,1422.0,8.0442605762,https://www.youtube.com/watch?v=RbGRd6od7A4,,7,True
266,266,401234630,2020,10,regular,2020-11-07T00:30:00.000Z,False,True,False,True,4032.0,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,41,"[14, 10, 14, 3]",0.6156722776157294,1390.0,1402.0,2390,Miami,fbs,ACC,44,"[14, 7, 10, 13]",0.3843277223842706,1672.0,1660.0,8.4920874973,https://www.youtube.com/watch?v=dEaUC8x-jy0,,-3,True
269,269,401234636,2020,10,regular,2020-11-07T17:00:00.000Z,False,True,False,False,1000.0,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,35,"[3, 17, 0, 15]",0.5005317151721672,1657.0,1645.0,2335,Liberty,fbs,FBS Independents,38,"[7, 7, 7, 17]",0.4994682848278328,1531.0,1543.0,7.0460202853,https://www.youtube.com/watch?v=av2oaEptgaI,,-3,True
270,270,401247307,2020,10,regular,2020-11-07T17:00:00.000Z,False,True,False,True,,3911,Ryan Field,77,Northwestern,fbs,Big Ten,21,"[7, 0, 7, 7]",0.9565627814519708,1594.0,1602.0,158,Nebraska,fbs,Big Ten,13,"[0, 13, 0, 0]",0.0434372185480291,1532.0,1524.0,7.7507263708,https://www.youtube.com/watch?v=HhDYZwolM70,,8,True
271,271,401249400,2020,10,regular,2020-11-07T17:00:00.000Z,False,True,False,True,0.0,477,Los Angeles Memorial Coliseum,30,USC,fbs,Pac-12,28,"[7, 7, 0, 14]",0.1742227961494054,1593.0,1592.0,9,Arizona State,fbs,Pac-12,27,"[3, 14, 7, 3]",0.8257772038505946,1549.0,1550.0,7.8091214306,https://www.youtube.com/watch?v=UTf6kxZZfkE,,1,True
272,272,401212480,2020,10,regular,2020-11-07T17:00:00.000Z,False,True,False,True,10300.0,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,34,"[6, 7, 7, 14]",0.3190202362198555,1599.0,1585.0,58,South Florida,fbs,American Athletic,33,"[3, 24, 3, 3]",0.6809797637801445,1139.0,1153.0,7.7010556088,https://www.youtube.com/watch?v=6Z-_nXwnj9M,,1,True
275,275,401253924,2020,10,regular,2020-11-07T17:00:00.000Z,False,True,False,True,5585.0,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,27,"[0, 0, 14, 13]",0.661146396434408,1634.0,1624.0,2032,Arkansas State,fbs,Sun Belt,20,"[3, 3, 0, 14]",0.338853603565592,1263.0,1273.0,6.8965553791,https://www.youtube.com/watch?v=MsvXrBtjKv4,,7,True
277,277,401236022,2020,10,regular,2020-11-07T17:00:00.000Z,False,True,False,True,17843.0,3910,DKR-Texas Memorial Stadium,251,Texas,fbs,Big 12,17,"[7, 3, 7, 0]",0.9439553842759209,1804.0,1801.0,277,West Virginia,fbs,Big 12,13,"[7, 0, 6, 0]",0.0560446157240791,1608.0,1611.0,6.9842282835,https://www.youtube.com/watch?v=x52uQ8LtNGQ,,4,True
281,281,401215326,2020,10,regular,2020-11-07T18:00:00.000Z,False,True,False,True,5012.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,20,"[0, 6, 14, 0]",0.9962895414322652,1473.0,1483.0,2653,Troy,fbs,Sun Belt,13,"[0, 10, 3, 0]",0.0037104585677348,1479.0,1469.0,7.2259972248,https://www.youtube.com/watch?v=iqgw-3eSdJI,,7,True
282,282,401234631,2020,10,regular,2020-11-07T19:00:00.000Z,False,True,False,True,0.0,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,13,"[0, 3, 3, 7]",0.0521429976683507,1342.0,1347.0,103,Boston College,fbs,ACC,16,"[3, 7, 0, 6]",0.9478570023316492,1509.0,1504.0,3.5986083669,https://www.youtube.com/watch?v=qGYY5eg7IIs,,-3,True
288,288,401237126,2020,10,regular,2020-11-07T20:30:00.000Z,False,True,False,True,12888.0,3693,Davis Wade Stadium,344,Mississippi State,fbs,SEC,24,"[14, 3, 0, 7]",0.0046721753401699,1458.0,1452.0,238,Vanderbilt,fbs,SEC,17,"[0, 0, 7, 10]",0.99532782465983,1155.0,1161.0,4.0966081567,https://www.youtube.com/watch?v=DiZ0GABmVbk,,7,True
294,294,401236020,2020,10,regular,2020-11-07T21:00:00.000Z,False,True,False,True,11980.0,3636,Bill Snyder Family Stadium,2306,Kansas State,fbs,Big 12,18,"[3, 9, 0, 6]",0.9749685362217356,1609.0,1610.0,197,Oklahoma State,fbs,Big 12,20,"[0, 0, 13, 7]",0.0250314637782644,1684.0,1683.0,7.1930418315,https://www.youtube.com/watch?v=LCrjUb-t-uQ,,-2,True
296,296,401207169,2020,10,regular,2020-11-07T23:00:00.000Z,False,True,False,True,5292.0,3715,FAU Stadium,2226,Florida Atlantic,fbs,Conference USA,10,"[0, 0, 3, 7]",0.9142688551844188,1664.0,1657.0,98,Western Kentucky,fbs,Conference USA,6,"[0, 0, 3, 3]",0.0857311448155812,1321.0,1328.0,8.8697819109,,,4,True
297,297,401249402,2020,10,regular,2020-11-08T00:00:00.000Z,False,True,False,True,554.0,3726,Folsom Field,38,Colorado,fbs,Pac-12,48,"[14, 21, 10, 3]",0.9020022653088768,1407.0,1415.0,26,UCLA,fbs,Pac-12,42,"[7, 7, 21, 7]",0.0979977346911231,1415.0,1407.0,6.61932841,https://www.youtube.com/watch?v=ZqSZei8Mcws,,6,True
299,299,401236018,2020,10,regular,2020-11-08T00:00:00.000Z,False,True,False,True,13535.0,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,38,"[0, 10, 21, 7]",0.8531539006451564,1681.0,1691.0,239,Baylor,fbs,Big 12,31,"[14, 7, 3, 7]",0.1468460993548436,1683.0,1673.0,5.5644670461,https://www.youtube.com/watch?v=W32ie56XyEU,,7,True
302,302,401234632,2020,10,regular,2020-11-08T00:30:00.000Z,False,True,False,True,11011.0,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,47,"[10, 13, 0, 10, 7, 7]",0.6934875811378828,1942.0,1964.0,228,Clemson,fbs,ACC,40,"[7, 6, 10, 10, 7, 0]",0.3065124188621172,2157.0,2135.0,11.0186109234,https://www.youtube.com/watch?v=Y8JSVeVUlis,,7,True
306,306,401249007,2020,10,regular,2020-11-08T04:00:00.000Z,False,True,False,True,0.0,3610,Aloha Stadium,62,Hawai'i,fbs,Mountain West,39,"[7, 7, 14, 11]",0.8741470662492461,1447.0,1443.0,167,New Mexico,fbs,Mountain West,33,"[17, 3, 7, 6]",0.1258529337507539,1207.0,1211.0,6.9236570069,https://www.youtube.com/watch?v=UJGdOiKAeWo,,6,True
310,310,401249865,2020,11,regular,2020-11-12T00:00:00.000Z,False,True,False,True,1183.0,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,38,"[7, 6, 8, 17]",0.2580856487169543,1422.0,1430.0,2199,Eastern Michigan,fbs,Mid-American,31,"[14, 7, 3, 7]",0.7419143512830457,1395.0,1387.0,8.7640843242,https://www.youtube.com/watch?v=DIJQ4i2ZXho,,7,True
311,311,401249866,2020,11,regular,2020-11-12T01:00:00.000Z,False,True,False,True,839.0,3980,Waldo Stadium,2711,Western Michigan,fbs,Mid-American,41,"[14, 0, 7, 20]",0.881769214706778,1556.0,1554.0,2649,Toledo,fbs,Mid-American,38,"[14, 10, 7, 7]",0.1182307852932219,1343.0,1345.0,7.1435125387,https://www.youtube.com/watch?v=Y-wm6OA_tv4,,3,True
317,317,401237132,2020,11,regular,2020-11-14T17:00:00.000Z,False,True,False,True,12000.0,3683,Kroger Field,96,Kentucky,fbs,SEC,38,"[14, 10, 7, 7]",0.9582530248873844,1697.0,1692.0,238,Vanderbilt,fbs,SEC,35,"[0, 14, 7, 14]",0.0417469751126157,1161.0,1166.0,2.586636102,https://www.youtube.com/watch?v=ndNrnQXra9A,,3,True
319,319,401234642,2020,11,regular,2020-11-14T17:00:00.000Z,False,True,False,True,3535.0,3787,Kenan Stadium,153,North Carolina,fbs,ACC,59,"[17, 7, 7, 28]",0.7625652390214689,1773.0,1772.0,154,Wake Forest,fbs,ACC,53,"[14, 21, 10, 8]",0.2374347609785311,1605.0,1606.0,8.0224748061,https://www.youtube.com/watch?v=Kuv4pjkmSc0,,6,True
322,322,401234641,2020,11,regular,2020-11-14T17:00:00.000Z,False,True,False,True,1000.0,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,24,"[7, 7, 10, 0]",0.4888591853922848,1645.0,1645.0,2390,Miami,fbs,ACC,25,"[3, 10, 6, 6]",0.5111408146077152,1660.0,1660.0,8.3348909767,https://www.youtube.com/watch?v=5FiAc7qY3P4,,-1,True
325,325,401247320,2020,11,regular,2020-11-14T17:00:00.000Z,False,True,False,True,0.0,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,30,"[10, 17, 0, 3]",0.7655563682661445,1524.0,1544.0,213,Penn State,fbs,Big Ten,23,"[0, 6, 10, 7]",0.2344436317338555,1705.0,1685.0,5.1219250042,https://www.youtube.com/watch?v=1MzPZqfRmTw,,7,True
326,326,401247314,2020,11,regular,2020-11-14T18:00:00.000Z,False,True,False,True,0.0,6577,SHI Stadium,164,Rutgers,fbs,Big Ten,20,"[10, 3, 7, 0]",0.0437556182201366,1299.0,1297.0,356,Illinois,fbs,Big Ten,23,"[0, 7, 10, 6]",0.9562443817798634,1337.0,1339.0,7.4951899803,https://www.youtube.com/watch?v=SpN0IY5UTm0,,-3,True
328,328,401215328,2020,11,regular,2020-11-14T19:30:00.000Z,False,True,False,True,2100.0,3792,Kidd Brewer Stadium,2026,App State,fbs,Sun Belt,17,"[3, 0, 7, 7]",0.8146009134588258,1688.0,1679.0,2247,Georgia State,fbs,Sun Belt,13,"[7, 3, 0, 3]",0.1853990865411742,1240.0,1249.0,9.0887229445,https://www.youtube.com/watch?v=AqD3DOjfI_0,,4,True
331,331,401207178,2020,11,regular,2020-11-14T20:30:00.000Z,False,True,False,True,3815.0,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,10,"[7, 3, 0, 0]",0.7835918333338483,1328.0,1328.0,2572,Southern Miss,fbs,Conference USA,7,"[0, 0, 0, 7]",0.2164081666661517,1225.0,1225.0,4.6724561971,,,3,True
332,332,401249403,2020,11,regular,2020-11-14T20:30:00.000Z,False,True,False,True,0.0,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,30,"[7, 6, 7, 10]",0.4422676206782179,1387.0,1393.0,30,USC,fbs,Pac-12,34,"[10, 7, 3, 14]",0.5577323793217821,1592.0,1586.0,8.3372043437,https://www.youtube.com/watch?v=8-ZUMZqMSfY,,-4,True
334,334,401215331,2020,11,regular,2020-11-14T20:30:00.000Z,False,True,False,True,4478.0,3608,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,40,"[17, 10, 3, 10]",0.9850374510263948,1483.0,1480.0,326,Texas State,fbs,Sun Belt,38,"[7, 14, 7, 10]",0.0149625489736052,1192.0,1195.0,4.697310403,https://www.youtube.com/watch?v=Hl3WLGbKd0c,,2,True
337,337,401249406,2020,11,regular,2020-11-14T20:30:00.000Z,False,True,False,True,0.0,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,32,"[3, 6, 7, 16]",0.0283987863566792,1456.0,1449.0,38,Colorado,fbs,Pac-12,35,"[7, 7, 14, 7]",0.9716012136433207,1415.0,1422.0,4.2364210134,https://www.youtube.com/watch?v=v0jv5z5UkuY,,-3,True
338,338,401236023,2020,11,regular,2020-11-14T21:00:00.000Z,False,True,False,True,12914.0,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,24,"[3, 3, 6, 12]",0.1378321082935372,1427.0,1434.0,239,Baylor,fbs,Big 12,23,"[7, 6, 10, 0]",0.8621678917064628,1673.0,1666.0,8.3133127248,https://www.youtube.com/watch?v=8JFzMcXKaFc,,1,True
340,340,401247315,2020,11,regular,2020-11-14T22:00:00.000Z,False,True,False,True,886.0,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,20,"[3, 7, 3, 7]",0.0032260459161808,1508.0,1502.0,77,Northwestern,fbs,Big Ten,27,"[7, 10, 7, 3]",0.9967739540838192,1602.0,1608.0,4.8291127156,https://www.youtube.com/watch?v=k672qEcqmC8,,-7,True
341,341,401249015,2020,11,regular,2020-11-14T23:30:00.000Z,False,True,False,True,250.0,3971,University Stadium (NM),167,New Mexico,fbs,Mountain West,20,"[7, 6, 0, 7]",0.6308670607631789,1211.0,1212.0,2440,Nevada,fbs,Mountain West,27,"[0, 10, 10, 7]",0.3691329392368211,1400.0,1399.0,5.1475885505,https://www.youtube.com/watch?v=Bj3J5qM0FVA,,-7,True
343,343,401212491,2020,11,regular,2020-11-15T00:00:00.000Z,False,True,False,True,3900.0,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,28,"[0, 7, 7, 14]",0.9584906185531664,1503.0,1509.0,2567,SMU,fbs,American Athletic,24,"[14, 10, 0, 0]",0.0415093814468336,1593.0,1587.0,6.1831864716,https://www.youtube.com/watch?v=lXHKIL1b5EM,,4,True
350,350,401249404,2020,11,regular,2020-11-15T04:00:00.000Z,False,True,False,True,294.0,3765,Husky Stadium,264,Washington,fbs,Pac-12,27,"[10, 14, 0, 3]",0.9794134817676078,1760.0,1751.0,204,Oregon State,fbs,Pac-12,21,"[7, 14, 0, 0]",0.0205865182323922,1403.0,1412.0,5.7043350786,https://www.youtube.com/watch?v=v9vmaJl-uRc,,6,True
354,354,401249872,2020,12,regular,2020-11-19T00:00:00.000Z,False,True,False,True,0.0,3786,Kelly/Shorts Stadium,2117,Central Michigan,fbs,Mid-American,44,"[14, 0, 16, 14]",0.0509734154969878,1486.0,1476.0,2711,Western Michigan,fbs,Mid-American,52,"[14, 17, 14, 7]",0.949026584503012,1554.0,1564.0,3.7674696545,https://www.youtube.com/watch?v=syrZ87g4vAk,,-8,True
356,356,401249870,2020,12,regular,2020-11-19T00:00:00.000Z,False,True,False,True,859.0,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,31,"[0, 14, 6, 11]",0.9384801493363166,1430.0,1428.0,2459,Northern Illinois,fbs,Mid-American,25,"[7, 7, 0, 11]",0.0615198506636833,1227.0,1229.0,6.0286939207,https://www.youtube.com/watch?v=AE-YpnyjxJc,,6,True
357,357,401212526,2020,12,regular,2020-11-20T00:30:00.000Z,False,True,False,True,,3674,Chapman Stadium,202,Tulsa,fbs,American Athletic,30,"[0, 0, 0, 21, 3, 6]",0.9473395588525272,1509.0,1526.0,2655,Tulane,fbs,American Athletic,24,"[0, 0, 14, 7, 3, 0]",0.0526604411474727,1695.0,1678.0,9.1344478279,https://www.youtube.com/watch?v=E5TmDvXsbfA,,6,True
359,359,401247325,2020,12,regular,2020-11-21T00:30:00.000Z,False,True,False,True,593.0,3953,Huntington Bank Stadium,135,Minnesota,fbs,Big Ten,34,"[14, 7, 7, 6]",0.9390135755660608,1623.0,1622.0,2509,Purdue,fbs,Big Ten,31,"[7, 3, 14, 7]",0.0609864244339393,1502.0,1503.0,6.3378793295,https://www.youtube.com/watch?v=-ga0KcRDrrE,,3,True
363,363,401237136,2020,12,regular,2020-11-21T17:00:00.000Z,False,True,False,True,16500.0,3887,Razorback Stadium,8,Arkansas,fbs,SEC,24,"[7, 7, 7, 3]",0.9031420394615132,1385.0,1406.0,99,LSU,fbs,SEC,27,"[3, 17, 0, 7]",0.0968579605384867,1846.0,1825.0,7.7068216493,https://www.youtube.com/watch?v=V1r8PjtjcOI,,-3,True
367,367,401247326,2020,12,regular,2020-11-21T17:00:00.000Z,False,True,False,True,635.0,3861,Ohio Stadium,194,Ohio State,fbs,Big Ten,42,"[7, 21, 14, 0]",0.9922238432526692,2094.0,2083.0,84,Indiana,fbs,Big Ten,35,"[0, 7, 14, 14]",0.0077761567473307,1690.0,1701.0,2.7168353966,https://www.youtube.com/watch?v=qnK-kI47z4g,,7,True
369,369,401215334,2020,12,regular,2020-11-21T17:00:00.000Z,False,True,False,True,5218.0,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,47,"[10, 17, 0, 20]",0.2241723473991228,1195.0,1197.0,2032,Arkansas State,fbs,Sun Belt,45,"[3, 21, 7, 14]",0.7758276526008772,1273.0,1271.0,8.9601463757,https://www.youtube.com/watch?v=cdatHiHRxpo,,2,True
370,370,401235975,2020,12,regular,2020-11-21T17:00:00.000Z,False,True,False,False,5181.0,3841,Michie Stadium,349,Army,fbs,FBS Independents,28,"[0, 7, 14, 7]",0.8735052180488516,1555.0,1554.0,290,Georgia Southern,fbs,Sun Belt,27,"[14, 7, 6, 0]",0.1264947819511483,1480.0,1481.0,6.6493595387,https://www.youtube.com/watch?v=JnSGgkk35g0,,1,True
374,374,401207185,2020,12,regular,2020-11-21T20:00:00.000Z,False,True,False,True,,3815,M. M. Roberts Stadium,2572,Southern Miss,fbs,Conference USA,20,"[3, 7, 3, 7]",0.0622153630484998,1225.0,1226.0,2636,UTSA,fbs,Conference USA,23,"[0, 9, 14, 0]",0.9377846369515002,1321.0,1320.0,5.3202208137,,,-3,True
375,375,401212540,2020,12,regular,2020-11-21T20:30:00.000Z,False,True,False,True,10668.0,3652,FBC Mortgage Stadium,2116,UCF,fbs,American Athletic,33,"[14, 3, 8, 8]",0.0169035453216227,1804.0,1807.0,2132,Cincinnati,fbs,American Athletic,36,"[3, 16, 3, 14]",0.9830964546783773,1938.0,1935.0,7.7598212439,https://www.youtube.com/watch?v=PM1CRcCD0eY,,-3,True
376,376,401240641,2020,12,regular,2020-11-21T20:30:00.000Z,False,True,False,False,12000.0,3975,Veterans Memorial Stadium (AL),2653,Troy,fbs,Sun Belt,17,"[3, 7, 0, 7]",0.0586556294487766,1469.0,1447.0,2393,Middle Tennessee,fbs,Conference USA,20,"[7, 10, 0, 3]",0.9413443705512234,1200.0,1222.0,6.515190631,https://www.youtube.com/watch?v=ugSPkjZ4lVc,,-3,True
378,378,401249411,2020,12,regular,2020-11-21T20:30:00.000Z,False,True,False,True,0.0,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,31,"[14, 0, 3, 14]",0.9303246413972088,1412.0,1415.0,25,California,fbs,Pac-12,27,"[7, 13, 0, 7]",0.0696753586027911,1428.0,1425.0,8.4016896631,https://www.youtube.com/watch?v=25lXVJDkRzQ,,4,True
380,380,401249019,2020,12,regular,2020-11-21T20:30:00.000Z,False,True,False,True,50.0,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,26,"[6, 10, 10, 0]",0.0787084372267516,1399.0,1416.0,21,San Diego State,fbs,Mountain West,21,"[7, 14, 0, 0]",0.9212915627732484,1668.0,1651.0,7.116277456,https://www.youtube.com/watch?v=d6bYvg5RymM,,5,True
382,382,401249415,2020,12,regular,2020-11-21T20:30:00.000Z,True,True,False,True,0.0,3626,Autzen Stadium,2483,Oregon,fbs,Pac-12,38,"[14, 10, 14, 0]",0.4939341073714828,1862.0,1858.0,26,UCLA,fbs,Pac-12,35,"[7, 14, 7, 7]",0.5060658926285172,1478.0,1482.0,5.2206639531,https://www.youtube.com/watch?v=RRl0cFtpTBs,,3,True
388,388,401237139,2020,12,regular,2020-11-22T00:30:00.000Z,False,True,False,True,20524.0,3917,Sanford Stadium,61,Georgia,fbs,SEC,31,"[0, 17, 7, 7]",0.8818329149700457,1859.0,1848.0,344,Mississippi State,fbs,SEC,24,"[3, 14, 7, 0]",0.1181670850299543,1452.0,1463.0,4.8131682879,https://www.youtube.com/watch?v=WyWlCvTsfEM,,7,True
